club,last_name,first_name,position,base_salary,guaranteed_compensation
VAN,Waston,Kendall,D,199992.0,201242.0
CHI,Watson,Matt,M,71663.0,82664.99
DAL,Watson,JeVaughn,M,110000.0,126875.0
NYCFC,Watson-Siriboe,Kwame,D,55000.0,56666.67
COL,Watts,Jared,M,36500.0,36500.0
SEA,Weaver,Cam,F,48504.0,49004.0
POR,Weber,Andrew,GK,48500.04,48500.04
PHI,Wenger,Andrew,D/F,140000.0,242000.0
PHI,Wheeler,Aaron,F,48825.0,48825.0
PHI,White,Ethan,D,80000.0,80000.0
TOR,Wiedeman,Andrew,F,60500.0,70500.0
CLB,Wiet,Matt,D,48500.0,48500.0
CLB,Williams,Josh,D,125000.0,125000.0
PHI,Williams,Sheanon,F,125000.0,130500.0
DC,Willis,Joe,GK,48825.0,48825.0
RSL,Wingert,Chris,D,163590.0,170590.0
POOL,Withrow,Daniel,GK,36504.0,36504.0
SJ,Wondolowski,Chris,M,600000.0,650000.0
NY,Wright-Phillips,Bradley,F,330000.0,372500.0
COL,Wynne,Marvell,D,200000.0,285000.0
SEA,Yedlin,DeAndre,D,80000.0,92000.0
POR,Zakuani,Steve,F,120000.0,120000.0
LA,Zardes,Gyasi,F,125000.0,198000.0
CHV,Zavaleta,Eriq,F,75000.0,105600.0
POR,Zemanski,Ben,M,80850.0,83350.0
DAL,Zendejas,Alejandro,F,36504.0,53170.67
DAL,Zimmerman,Walker,D,80000.0,160100.0
KC,Zizzo,Sal,F,77000.0,91045.71
KC,Zusi,Graham,F-M,600000.0,631388.89
