club,last_name,first_name,position,base_salary,guaranteed_compensation
SJ,Bingham,David,GK,190000.0,197750.0
SJ,Cato,Cordell,M,137000.0,138666.67
SJ,Ceren,Darwin,M,200000.0,249375.0
SJ,Colvey,Kip,D,54075.0,54075.0
SJ,Cummings,Harold,D,249996.0,300662.67
SJ,Dawkins,Simon,M,800000.0,800000.0
SJ,Francis,Shaun,D,115000.0,123333.33
SJ,Godoy,Anibal,M,229992.0,256242.0
SJ,Hoesen,Danny,F,425004.0,503129.0
SJ,Hyka,Jahmir,M,470004.0,520004.0
SJ,Imperiale,Andres,D,105000.0,107500.0
SJ,Jungwirth,Florian,D-M,450000.0,516667.07
SJ,Lima,Nick,D,80004.0,86208.03
SJ,Mfeka,Lindo,M-F,53004.0,53004.0
SJ,Pelosi,Marc,M,65004.0,75004.0
SJ,Salinas,Shea,M,185000.0,185000.0
SJ,Sarkodie,Kofi,D,135000.0,140000.0
SJ,Silva,Matheus,M,65000.0,65000.0
SJ,Tarbell,Andrew,GK,80000.0,94000.0
SJ,Thompson,Tommy,M,150000.0,155000.0
SJ,Urena,Marco,F,275004.0,289420.67
SJ,Wondolowski,Chris,F,800000.0,800000.0
SJ,Wynne,Marvell,D,245808.0,257058.0
SJ,Yueill,Jackson,M,124992.0,175992.0
TOR,Alseth,Oyvind,M-D,53004.0,53004.0
TOR,Altidore,Jozy,F,4875000.0,4875000.0
TOR,Aubrey,Brandon,D,75000.0,93750.0
TOR,Beitashour,Steven,D,250000.0,264000.0
TOR,Bono,Alex,GK,70000.0,90200.0
TOR,Bradley,Michael,M,6000000.0,6500000.0
TOR,Camargo,Sergio,M,65004.0,65004.0
TOR,Chapman,Jay,M,90000.0,108500.0
TOR,Cheyrou,Benoit,M,65004.0,65004.0
TOR,Cooper,Armando,M,189000.0,202333.33
TOR,Delgado,Marco,M,210000.0,210000.0
TOR,Edwards,Raheem,F,53004.0,53004.0
TOR,Endoh,Tsubasa,F,54075.0,54075.0
TOR,Giovinco,Sebastian,F,5600000.0,7115555.67
TOR,Hagglund,Nick,D,100008.0,109633.0
TOR,Hamilton,Jordan,F,69457.5,81957.5
TOR,Hernandez,Jason,D,65004.0,65004.0
TOR,Irwin,Clint,GK,200004.0,211316.7
TOR,Mavinga,Chris,D,265008.0,300691.6
TOR,Moor,Drew,D,246750.0,261750.0
TOR,Morgan,Ashtone,D,100008.0,101508.0
TOR,Morrow,Justin,D,210000.0,226666.67
TOR,Osorio,Jonathan,M,191762.5,200237.13
TOR,Pais,Mark,GK,65004.0,65004.0
TOR,Ricketts,Tosaint,F,180000.0,193166.67
TOR,Vazquez,Victor,M,630000.0,700000.0
TOR,Zavaleta,Eriq,D,102850.0,133450.0
VAN,Adekugbe,Samuel,D,80000.0,85000.0
VAN,Bolanos,Christian,M,250000.0,253500.0
VAN,Bustos,Marco,M,65625.0,70475.0
VAN,Davies,Alphonso,M,65000.0,65000.0
VAN,de Jong,Marcel,D-M,140000.0,140000.0
VAN,Dean,Christian,D,121000.0,202000.0
VAN,Edgar,David,D,175000.0,183833.33
VAN,Flores,Deybi,M,66000.0,71885.0
VAN,Froese,Kianz,M,69300.0,73800.0
VAN,Greig,Kyle,F,65004.0,66849.0
VAN,Harvey,Jordan,D,180000.0,180000.0
VAN,Hurtado,Erik,F/M,125000.0,131250.0
VAN,Jacobson,Andrew,M,150000.0,175000.0
VAN,Laba,Matias,M,725000.0,885500.0
VAN,Levis,Brett,D,65000.0,67500.0
VAN,McKendry,Ben,M,65000.0,65000.0
VAN,Mezquida,Nicolas,M-F,120000.0,120000.0
VAN,Montero,Fredy,F,1400000.04,1800000.04
VAN,Nerwinski,Jake,D,65004.0,65004.0
VAN,Ousted,David,GK,360000.0,378933.33
VAN,Parker,Tim,D,80850.0,99600.0
VAN,Reyna,Yordy,M-F,440000.04,533700.04
VAN,Richey,Spencer,GK,65004.0,65004.0
VAN,Rosales,Mauro,M,65004.0,65004.0
VAN,Seiler,Cole,D,54075.0,54075.0
VAN,Shea,Brek,M-D,625000.0,670000.0
VAN,Tchani,Tony,M,275000.0,308333.33
VAN,Techera,Cristian,M,352000.0,377000.0
VAN,Teibert,Russell,M,126500.0,194000.0
VAN,Tornaghi,Paolo,GK,80000.0,80000.0
VAN,Waston,Kendall,D,350000.0,368125.0
VAN,Williams,Sheanon,D,175000.0,184000.0
,Babouli,Mo,F,54075.0,54075.0
,Ramajo,David Mateos,D,420000.0,453333.33
