Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,9,18,3,WN,15016,13495,0740,-8,0,0920,-11,0,0
2013,10,28,1,DL,10397,11193,0959,0,0,1126,-5,0,0
2013,10,21,1,UA,11292,13871,0955,5,0,1218,11,0,0
2013,10,17,4,UA,14771,11042,2300,-9,0,0644,-36,0,0
2013,8,26,1,UA,11292,11042,1003,-3,0,1455,-5,0,0
2013,10,7,1,DL,10397,14122,1035,-2,0,1218,-17,0,0
2013,5,27,1,EV,13930,10693,1134,41,1,1300,29,1,0
2013,5,23,4,AA,14683,11298,1910,22,1,2020,44,1,0
2013,8,27,2,WN,13232,10792,1850,9,0,2110,7,0,0
2013,7,5,5,B6,11697,12953,1821,61,1,2122,44,1,0
2013,5,4,6,EV,13930,10397,1640,-4,0,1935,-1,0,0
2013,6,8,6,WN,11433,10821,0840,0,0,1015,0,0,0
2013,5,24,5,B6,11697,14843,0600,2,0,0831,-7,0,0
2013,9,30,1,DL,12889,10397,0600,-7,0,1252,-2,0,0
2013,5,27,1,AS,14057,11278,0945,-6,0,1740,-14,0,0
2013,5,9,4,WN,10423,12889,1525,-4,0,1620,-11,0,0
2013,9,3,2,MQ,11433,13930,1955,-7,0,2020,-30,0,0
2013,4,5,5,9E,11298,11193,1610,-13,0,1925,-14,0,0
2013,10,5,6,YV,13931,12264,1058,69,1,1152,65,1,0
2013,6,1,6,OO,14771,10800,1448,5,0,1602,15,1,0
2013,7,31,3,US,14100,14307,2050,76,1,2201,63,1,0
2013,5,20,1,DL,12264,10397,1630,17,1,1818,84,1,0
2013,6,15,6,EV,10693,12266,1810,-7,0,2012,-20,0,0
2013,4,17,3,WN,10693,14107,1045,-2,0,1230,-4,0,0
2013,6,13,4,DL,10397,12191,1612,0,0,1722,-10,0,0
2013,4,20,6,WN,10529,13204,1625,55,1,1915,70,1,0
2013,7,22,1,WN,13495,15304,0900,-3,0,1130,-5,0,0
2013,8,30,5,WN,14107,12892,1135,3,0,1255,3,0,0
2013,4,13,6,WN,10821,10792,0905,-4,0,1015,-8,0,0
2013,7,22,1,DL,12191,10397,0957,-2,0,1255,4,0,0
2013,6,30,7,WN,13232,11433,1445,22,1,1650,12,0,0
2013,8,31,6,UA,11042,14771,0820,-5,0,1042,-33,0,0
2013,8,17,6,B6,10721,14771,1630,26,1,1959,2,0,0
2013,9,25,3,9E,10792,11433,1535,-3,0,1652,-10,0,0
2013,4,1,1,WN,12264,13232,1215,-3,0,1315,-8,0,0
2013,6,19,3,WN,11259,12191,1330,0,0,1430,-6,0,0
2013,10,11,5,FL,11697,14100,1044,110,1,1324,112,1,0
2013,5,12,7,WN,14747,10821,1235,-1,0,2045,-9,0,0
2013,4,5,5,B6,10721,14771,1820,41,1,2204,52,1,0
2013,6,23,7,AS,14747,15376,0955,-1,0,1248,-8,0,0
2013,9,23,1,UA,11618,12266,1423,-1,0,1709,-24,0,0
2013,7,3,3,AS,10721,14747,1840,-2,0,2200,6,0,0
2013,10,2,3,US,10721,12953,0800,-5,0,0917,-17,0,0
2013,8,19,1,AS,11292,10299,2220,-14,0,0152,-27,0,0
2013,10,10,4,OO,14869,11298,1355,3,0,1729,17,1,0
2013,6,27,4,FL,13342,11278,0912,-8,0,1159,-18,0,0
2013,5,8,3,AS,13930,10299,0925,-2,0,1300,13,0,0
2013,9,17,2,UA,11042,12892,0835,-4,0,1035,-2,0,0
2013,4,20,6,OO,10397,12264,0540,0,0,0725,-5,0,0
2013,4,12,5,AA,11292,11298,0550,-2,0,0850,-19,0,0
2013,8,16,5,WN,11259,12191,0900,0,0,1000,-2,0,0
2013,5,23,4,WN,13495,12191,0655,-1,0,0805,7,0,0
2013,10,29,2,OO,13891,14057,1410,-12,0,1628,-6,0,0
2013,4,25,4,WN,11259,12191,2000,31,1,2100,27,1,0
2013,4,29,1,WN,12889,11292,1550,-4,0,1840,-14,0,0
2013,10,18,5,US,14057,14107,1800,-2,0,2031,-4,0,0
2013,9,6,5,WN,14893,14057,1640,21,1,1805,30,1,0
2013,6,27,4,DL,14683,10397,1315,-9,0,1641,-1,0,0
2013,9,1,7,B6,10721,14831,1640,18,1,2003,21,1,0
2013,9,11,3,OO,11042,13930,1230,-10,0,1251,-7,0,0
2013,8,24,6,WN,14771,12892,1205,5,0,1330,4,0,0
2013,10,3,4,EV,12266,10423,1026,67,1,1120,82,1,0
2013,7,5,5,MQ,13487,13930,1945,8,0,2110,-9,0,0
2013,4,4,4,US,14107,14100,1210,10,0,1943,18,1,0
2013,8,17,6,WN,13796,13891,1245,6,0,1400,1,0,0
2013,5,12,7,9E,14524,11433,1904,9,0,2054,3,0,0
2013,5,30,4,WN,15016,13871,1830,-3,0,1940,13,0,0
2013,6,12,3,US,14100,12889,1120,-2,0,1327,23,1,0
2013,7,27,6,FL,10397,12339,1859,11,0,2038,-6,0,0
2013,7,20,6,MQ,12478,11278,2140,14,0,2300,37,1,0
2013,6,7,5,AA,11298,14908,1740,12,0,1850,2,0,0
2013,7,23,2,AS,11292,14747,0700,-8,0,0840,0,0,0
2013,7,1,1,AA,11298,10693,0650,0,0,0840,-10,0,0
2013,5,8,3,WN,13232,14869,1900,30,1,2125,13,0,0
2013,7,21,7,FL,14027,10397,1835,117,1,2018,124,1,0
2013,10,11,5,US,11057,12889,2019,-3,0,2200,-15,0,0
2013,5,11,6,WN,10800,11292,1640,-4,0,1955,17,1,0
2013,7,18,4,UA,13930,12266,0623,-2,0,0858,-17,0,0
2013,9,10,2,WN,12889,14908,1335,-2,0,1435,-3,0,0
2013,4,14,7,AA,14683,11298,0545,-3,0,0650,-6,0,0
2013,7,31,3,WN,12191,14747,1405,0,0,1630,0,0,0
2013,8,8,4,MQ,12451,13303,1540,5,0,1705,-6,0,0
2013,9,25,3,US,14107,13796,0950,6,0,1150,23,1,0
2013,4,15,1,UA,12266,14893,0858,1,0,1117,9,0,0
2013,9,30,1,B6,14771,10721,1025,-4,0,1859,-27,0,0
2013,5,9,4,WN,14107,11292,0815,12,0,1055,12,0,0
2013,10,4,5,MQ,11433,12953,1610,-8,0,1759,-6,0,0
2013,9,30,1,DL,15016,13487,0650,-1,0,0823,-8,0,0
2013,7,23,2,WN,14679,13796,2155,-2,0,2320,-9,0,0
2013,6,12,3,MQ,12266,13930,0620,2,0,0855,-18,0,0
2013,7,5,5,WN,12191,12953,0830,-1,0,1310,-31,0,0
2013,6,9,7,US,11057,11042,2005,8,0,2139,2,0,0
2013,8,27,2,AS,14747,14831,1605,-2,0,1802,1,0,0
2013,10,14,1,EV,15016,12266,1819,15,1,2020,7,0,0
2013,6,14,5,WN,12889,12892,0815,0,0,0925,-3,0,0
2013,7,25,4,DL,10397,11042,1626,0,0,1815,-2,0,0
2013,8,17,6,DL,10397,15304,1720,-2,0,1855,-21,0,0
2013,10,23,3,WN,12339,10821,0625,-3,0,0805,-14,0,0
2013,7,30,2,AA,13198,11298,1435,-3,0,1615,-21,0,0
2013,8,12,1,9E,10792,11433,1925,150,1,2039,139,1,0
2013,10,31,4,AS,14747,14679,0600,-1,0,0840,-13,0,0
2013,6,21,5,US,14107,12889,1840,-2,0,1945,-8,0,0
2013,7,30,2,DL,13487,10140,1742,0,0,1923,-7,0,0
2013,4,9,2,AA,11298,12266,1125,14,0,1235,18,1,0
2013,9,29,7,AS,13830,13796,1600,-8,0,2359,3,0,0
2013,8,13,2,B6,12191,10721,1035,63,1,1515,48,1,0
2013,4,24,3,EV,10693,12264,1310,42,1,1600,28,1,0
2013,6,6,4,UA,11618,14679,0900,-12,0,1157,-7,0,0
2013,6,28,5,EV,11057,13244,0709,-1,0,0755,24,1,0
2013,8,20,2,WN,14107,10140,1730,1,0,1935,-5,0,0
2013,5,31,5,WN,14747,10821,1235,1,0,2045,15,1,0
2013,10,1,2,EV,12266,11433,0715,-7,0,1102,-8,0,0
2013,9,18,3,DL,14869,13796,0835,-7,0,0930,-12,0,0
2013,10,30,3,EV,15376,12266,1310,-7,0,1738,-25,0,0
2013,5,17,5,UA,14771,12264,1250,-2,0,2104,-1,0,0
2013,6,15,6,B6,10721,11697,1415,-5,0,1736,-32,0,0
2013,4,1,1,AA,13204,13930,1440,-10,0,1640,-8,0,0
2013,8,9,5,OO,10140,12892,1905,12,0,2015,-3,0,0
2013,8,7,3,AA,11298,14492,1950,27,1,2330,22,1,0
2013,10,29,2,US,11697,14100,0600,-6,0,0842,7,0,0
2013,10,19,6,AA,13244,11298,0610,-5,0,0740,-1,0,0
2013,8,24,6,US,11057,15304,2000,-4,0,2134,-9,0,0
2013,9,6,5,WN,14679,10140,1755,50,1,2035,54,1,0
2013,9,11,3,US,12266,14100,1259,-8,0,1716,14,0,0
2013,4,29,1,DL,10397,13487,1200,0,0,1340,-10,0,0
2013,5,5,7,UA,14730,11618,1250,1,0,1450,24,1,0
2013,8,5,1,WN,12889,15016,0625,-4,0,1135,-20,0,0
2013,7,24,3,MQ,12266,13930,1135,-6,0,1405,-18,0,0
2013,6,21,5,UA,13303,11618,0600,-3,0,0859,-3,0,0
2013,8,12,1,DL,15304,10397,0945,-4,0,1113,4,0,0
2013,4,15,1,AA,12892,11298,0800,-5,0,1305,-24,0,0
2013,7,30,2,B6,12191,10721,1035,NA,NA,1515,NA,1,1
2013,7,14,7,AA,13303,13204,1625,21,1,1735,17,1,0
2013,6,5,3,DL,15304,12953,1854,-2,0,2144,-21,0,0
2013,7,6,6,WN,14570,14057,1215,-3,0,1340,-10,0,0
2013,8,2,5,EV,13930,12339,1320,58,1,1516,46,1,0
2013,7,8,1,US,14107,12173,1035,-3,0,1411,3,0,0
2013,9,27,5,9E,11433,14524,1020,-5,0,1202,-6,0,0
2013,4,26,5,AA,11278,13930,0605,-3,0,0705,7,0,0
2013,10,21,1,WN,12889,13871,0955,-5,0,1435,-12,0,0
2013,7,4,4,WN,13796,14057,1520,0,0,1650,-6,0,0
2013,6,4,2,WN,10693,13495,0755,-2,0,0920,-6,0,0
2013,6,23,7,MQ,10693,13930,1845,67,1,2030,52,1,0
2013,10,17,4,WN,14679,14893,1605,14,0,1735,7,0,0
2013,5,9,4,WN,11259,12191,1200,8,0,1300,6,0,0
2013,5,8,3,DL,12889,12478,1645,0,0,0042,25,1,0
2013,5,28,2,WN,13495,10821,0640,6,0,1015,5,0,0
2013,6,16,7,UA,12892,14771,1605,0,0,1731,-9,0,0
2013,4,3,3,DL,11298,10397,0545,4,0,0854,4,0,0
2013,6,19,3,B6,10821,10721,1905,-12,0,2033,-27,0,0
2013,8,23,5,AA,13303,12953,2040,-1,0,2340,-14,0,0
2013,10,9,3,EV,12266,13198,1537,-3,0,1739,-16,0,0
2013,7,11,4,VX,14771,12478,2300,112,1,0735,116,1,0
2013,10,10,4,US,10397,11057,0700,-4,0,0813,-14,0,0
2013,9,22,7,EV,11193,11278,2039,-8,0,2200,-9,0,0
2013,10,19,6,UA,13495,12266,1044,-6,0,1158,-13,0,0
2013,8,11,7,UA,12889,13930,1441,10,0,2022,-10,0,0
2013,8,6,2,AS,14747,13930,0830,75,1,1415,83,1,0
2013,10,20,7,AA,13303,12953,1520,-5,0,1820,-23,0,0
2013,6,18,2,AS,14908,14057,1320,-5,0,1532,-9,0,0
2013,7,28,7,DL,14869,13487,1514,1,0,1840,3,0,0
2013,6,4,2,WN,14492,13232,1355,-4,0,1450,-12,0,0
2013,5,10,5,FL,14635,11066,1238,-1,0,1459,6,0,0
2013,5,3,5,WN,13796,10800,1055,2,0,1200,-1,0,0
2013,7,21,7,OO,14831,14869,1817,-6,0,2105,-10,0,0
2013,6,1,6,UA,11292,14908,1917,-1,0,2046,-14,0,0
2013,8,29,4,DL,11433,11278,1026,-8,0,1153,-15,0,0
2013,9,15,7,EV,11618,11066,1450,17,1,1637,5,0,0
2013,6,28,5,WN,15016,12892,1035,-2,0,1235,-17,0,0
2013,6,13,4,AA,13930,12953,1310,1,0,1625,10,0,0
2013,4,17,3,WN,14771,14679,0800,0,0,0930,-17,0,0
2013,8,10,6,AA,13303,15304,1155,-2,0,1300,-5,0,0
2013,10,18,5,AA,11298,12264,1855,4,0,2240,-14,0,0
2013,10,20,7,WN,10821,12339,1925,20,1,2115,11,0,0
2013,9,12,4,DL,10693,11433,1810,14,0,2048,10,0,0
2013,9,22,7,OO,13851,14869,0624,-3,0,0751,5,0,0
2013,4,22,1,EV,12266,14683,1130,-5,0,1233,-11,0,0
2013,7,12,5,DL,10397,12191,1046,6,0,1150,5,0,0
2013,5,21,2,WN,14107,11292,2035,-2,0,2315,10,0,0
2013,10,18,5,YV,12953,11057,1145,-9,0,1356,-15,0,0
2013,8,7,3,EV,11618,13244,1321,3,0,1515,-4,0,0
2013,4,21,7,WN,11259,12191,0930,-3,0,1030,-8,0,0
2013,4,22,1,B6,12889,12954,1825,-6,0,1929,2,0,0
2013,6,17,1,UA,14771,12889,0916,0,0,1053,-5,0,0
2013,7,22,1,MQ,11066,13303,0620,2,0,0900,13,0,0
2013,5,10,5,EV,10693,13930,0944,5,0,1120,33,1,0
2013,4,10,3,DL,10397,12266,2200,45,1,2316,54,1,0
2013,7,4,4,OO,12264,10423,1656,-2,0,1916,19,1,0
2013,6,13,4,EV,13930,13198,2005,146,1,2138,127,1,0
2013,4,11,4,AA,11298,14771,1245,2,0,1435,7,0,0
2013,10,26,6,YV,12954,14107,1635,-6,0,1756,-12,0,0
2013,8,3,6,EV,12339,11433,1540,0,0,1648,-13,0,0
2013,10,28,1,YV,13342,11057,1626,13,0,1926,3,0,0
2013,4,5,5,DL,13244,13204,1400,-6,0,1701,-16,0,0
2013,5,5,7,DL,12892,12173,0830,-3,0,1120,0,0,0
2013,8,29,4,F9,14908,11292,1002,3,0,1309,8,0,0
2013,5,31,5,WN,12892,13342,1135,20,1,1725,16,1,0
2013,8,17,6,WN,11292,12889,0715,-2,0,0805,-13,0,0
2013,4,7,7,OO,12892,12889,2236,-2,0,2349,-9,0,0
2013,10,4,5,AA,12889,11298,1310,9,0,1755,-1,0,0
2013,10,16,3,UA,12173,12266,1933,2,0,0810,-14,0,0
2013,5,19,7,DL,14524,10397,1230,25,1,1415,22,1,0
2013,10,12,6,WN,12191,11259,1100,10,0,1200,6,0,0
2013,6,11,2,DL,11433,11292,1542,-6,0,1651,-14,0,0
2013,6,11,2,UA,14771,14908,1718,-6,0,1852,-16,0,0
2013,7,1,1,WN,13232,10721,1645,23,1,2000,19,1,0
2013,6,5,3,AA,14747,13303,2130,0,0,0630,-8,0,0
2013,9,14,6,DL,10397,11298,1645,-5,0,1807,-20,0,0
2013,9,27,5,WN,14747,12889,1840,44,1,2105,24,1,0
2013,10,17,4,DL,12451,10397,1015,-3,0,1129,-1,0,0
2013,8,30,5,EV,12264,12478,2119,-5,0,2229,5,0,0
2013,8,10,6,EV,12953,13198,0930,28,1,1152,28,1,0
2013,5,6,1,9E,11193,14492,0935,-11,0,1055,-2,0,0
2013,5,30,4,DL,13487,13198,1300,-4,0,1427,-9,0,0
2013,5,22,3,MQ,11057,12953,0910,30,1,1059,26,1,0
2013,8,20,2,FL,10397,12889,2210,14,0,2314,1,0,0
2013,9,13,5,DL,10397,13232,1725,20,1,1815,20,1,0
2013,7,24,3,WN,14679,10423,0700,-2,0,1155,-6,0,0
2013,10,18,5,DL,11433,14100,1743,-3,0,1932,-12,0,0
2013,8,2,5,HA,12892,12173,1100,-4,0,1345,-17,0,0
2013,9,27,5,EV,13930,13244,1611,-2,0,1756,-10,0,0
2013,10,20,7,B6,11278,10721,1700,-3,0,1829,-7,0,0
2013,9,4,3,OO,13796,12892,0645,-5,0,0817,-6,0,0
2013,7,5,5,DL,13487,11066,1500,-1,0,1745,-3,0,0
2013,8,14,3,OO,14679,11292,0708,0,0,1033,-2,0,0
2013,10,7,1,B6,11697,12953,2020,46,1,2302,63,1,0
2013,5,31,5,9E,11433,12339,1202,15,1,1315,20,1,0
2013,8,31,6,9E,12478,14100,1455,-7,0,1609,-17,0,0
2013,7,17,3,WN,13232,11292,0615,-3,0,0740,-18,0,0
2013,7,16,2,WN,14307,13204,1550,27,1,1840,8,0,0
2013,6,27,4,AA,14122,11298,0900,-5,0,1055,-14,0,0
2013,6,3,1,MQ,13930,13198,1750,49,1,1915,49,1,0
2013,9,28,6,AA,13930,14747,0850,-4,0,1115,-13,0,0
2013,7,22,1,AA,14100,11298,0620,226,1,0850,297,1,0
2013,7,15,1,UA,12266,11292,1913,31,1,2042,7,0,0
2013,5,3,5,DL,13204,11433,0825,-4,0,1104,-19,0,0
2013,4,24,3,AA,11298,14524,1820,5,0,2205,-15,0,0
2013,9,8,7,WN,12191,10721,1700,-2,0,2150,7,0,0
2013,8,7,3,AS,10299,13930,2330,-4,0,0833,-15,0,0
2013,8,11,7,EV,13198,12266,1822,5,0,2024,1,0,0
2013,6,10,1,WN,12889,14107,0910,-1,0,1015,1,0,0
2013,5,17,5,WN,14771,10397,0720,6,0,1500,-6,0,0
2013,7,12,5,YV,11057,13244,1311,13,0,1353,25,1,0
2013,9,22,7,WN,13232,15304,1730,1,0,2055,-10,0,0
2013,4,1,1,OO,12892,14679,1030,-5,0,1121,-1,0,0
2013,4,9,2,EV,10721,11193,0600,26,1,0830,32,1,0
2013,10,19,6,FL,13232,13244,0830,-6,0,1002,-7,0,0
2013,5,12,7,MQ,12953,10397,1615,10,0,1840,NA,1,1
2013,8,13,2,DL,14057,13487,1536,-6,0,2044,-1,0,0
2013,5,22,3,DL,14122,10397,1500,-7,0,1642,-2,0,0
2013,6,13,4,DL,13487,13930,1300,-3,0,1427,-25,0,0
2013,10,11,5,WN,14831,12889,1350,3,0,1510,1,0,0
2013,6,28,5,WN,13204,13232,1655,19,1,1840,27,1,0
2013,6,25,2,WN,14831,14107,1945,-5,0,2135,-16,0,0
2013,10,13,7,AA,11298,14869,1145,22,1,1325,17,1,0
2013,9,16,1,AA,11292,13930,0635,-7,0,1005,-27,0,0
2013,7,8,1,AA,14107,11298,1110,-2,0,1530,4,0,0
2013,6,3,1,AA,12892,13204,0825,-3,0,1615,-9,0,0
2013,4,9,2,AA,13930,10721,1530,88,1,1850,78,1,0
2013,5,19,7,AA,12892,13303,0740,0,0,1545,-29,0,0
2013,6,27,4,AA,13303,11278,1330,31,1,1600,54,1,0
2013,10,26,6,WN,14057,13796,1740,11,0,1920,9,0,0
2013,7,26,5,WN,12892,12889,0910,2,0,1015,12,0,0
2013,5,8,3,UA,11618,14635,1029,-5,0,1335,-18,0,0
2013,7,10,3,US,14107,11433,1840,-1,0,0130,-14,0,0
2013,6,28,5,FL,10821,10721,2115,86,1,2235,85,1,0
2013,8,10,6,WN,12339,12889,1245,8,0,1345,12,0,0
2013,4,6,6,US,13204,14100,0615,-2,0,0838,-3,0,0
2013,9,13,5,MQ,14122,13930,1000,-1,0,1030,4,0,0
2013,5,5,7,AA,13303,12892,1950,-4,0,2240,3,0,0
2013,8,5,1,WN,15016,11259,0605,-5,0,0735,-4,0,0
2013,7,29,1,FL,11697,11066,1537,-5,0,1807,34,1,0
2013,4,24,3,MQ,12451,13930,1710,3,0,1855,-12,0,0
2013,7,3,3,DL,12264,10397,1234,5,0,1420,11,0,0
2013,7,25,4,EV,11618,12264,1659,132,1,1823,124,1,0
2013,10,24,4,AA,12892,12173,0805,-8,0,1050,-3,0,0
2013,7,4,4,DL,14635,10397,1115,-5,0,1254,-3,0,0
2013,5,5,7,UA,13930,14771,1656,15,1,1942,3,0,0
2013,5,19,7,UA,12953,12266,0720,-3,0,1013,-16,0,0
2013,5,27,1,UA,11278,13930,1031,-1,0,1134,-5,0,0
2013,9,27,5,MQ,12953,10397,1010,-5,0,1240,5,0,0
2013,9,14,6,AA,12889,11298,1215,50,1,1700,53,1,0
2013,7,29,1,US,11057,10721,1317,-5,0,1527,-3,0,0
2013,9,20,5,US,11057,14771,0735,-4,0,1006,-2,0,0
2013,6,16,7,MQ,14122,13930,1225,-4,0,1255,-6,0,0
2013,6,2,7,AA,11278,11298,1510,-5,0,1730,-18,0,0
2013,6,20,4,YV,13930,14122,1515,-6,0,1742,-3,0,0
2013,9,10,2,OO,14869,12892,1658,-4,0,1755,-17,0,0
2013,9,10,2,WN,12191,10693,1745,-5,0,1935,4,0,0
2013,9,19,4,WN,12892,12889,1215,124,1,1320,151,1,0
2013,8,27,2,UA,13303,11618,1226,-5,0,1523,-5,0,0
2013,10,16,3,UA,14771,12478,0840,-5,0,1719,-25,0,0
2013,4,1,1,WN,10140,13796,1715,-1,0,1855,-14,0,0
2013,10,9,3,AA,11298,13851,2045,-3,0,2140,-4,0,0
2013,8,7,3,DL,10821,11433,0735,-9,0,0908,2,0,0
2013,6,30,7,DL,10423,14869,1417,16,1,1604,12,0,0
2013,4,15,1,EV,11292,14869,1654,99,1,1822,132,1,0
2013,7,12,5,WN,13232,14679,0820,2,0,1030,-16,0,0
2013,4,26,5,MQ,10397,12953,1200,150,1,1420,154,1,0
2013,8,24,6,WN,11259,10423,1340,1,0,1430,4,0,0
2013,5,1,3,WN,14869,14107,1850,0,0,1925,-1,0,0
2013,6,30,7,WN,14771,13232,0955,-2,0,1600,-7,0,0
2013,8,5,1,AA,14771,11298,0950,10,0,1515,6,0,0
2013,7,30,2,US,11433,11057,0630,-1,0,0809,-8,0,0
2013,5,26,7,WN,10693,10821,1045,-4,0,1325,-9,0,0
2013,8,23,5,HA,12173,14893,1355,10,0,2200,20,1,0
2013,10,8,2,AS,14747,10299,2350,-6,0,0223,-9,0,0
2013,10,2,3,UA,12889,12892,0620,-2,0,0737,-19,0,0
2013,8,11,7,AA,12892,12889,1145,15,1,1255,21,1,0
2013,10,27,7,US,11278,13204,0845,28,1,1117,27,1,0
2013,5,14,2,US,10721,14100,0530,-8,0,0650,-12,0,0
2013,6,25,2,MQ,13871,13930,1150,38,1,1320,52,1,0
2013,6,18,2,WN,11066,10693,0705,-1,0,0720,-1,0,0
2013,5,28,2,AS,14747,10299,0855,-2,0,1119,-6,0,0
2013,9,19,4,YV,10721,13930,1909,NA,NA,2050,NA,1,1
2013,6,24,1,EV,12266,11057,1835,-3,0,2210,0,0,0
2013,5,16,4,WN,13198,12191,0740,-1,0,0950,-19,0,0
2013,10,9,3,DL,10397,14524,1421,-2,0,1555,-10,0,0
2013,7,31,3,F9,11298,11292,1455,13,0,1552,12,0,0
2013,10,13,7,WN,10821,10693,2010,8,0,2105,2,0,0
2013,5,22,3,WN,14107,12892,2055,13,0,2215,3,0,0
2013,9,7,6,B6,12478,13204,1030,1,0,1314,-19,0,0
2013,9,16,1,WN,12889,10397,1730,6,0,0020,-5,0,0
2013,10,3,4,AA,14492,13930,1125,29,1,1225,42,1,0
2013,6,29,6,MQ,11292,12892,1555,-1,0,1720,-9,0,0
2013,6,30,7,OO,14869,11292,1455,-7,0,1622,-3,0,0
2013,7,21,7,US,14100,13204,0650,-3,0,0910,-20,0,0
2013,6,24,1,DL,10397,11433,1340,-2,0,1545,-15,0,0
2013,9,27,5,WN,13204,14307,1645,5,0,1925,6,0,0
2013,7,14,7,US,10721,11057,0800,-6,0,1017,-4,0,0
2013,7,6,6,WN,12892,12889,1555,35,1,1705,22,1,0
2013,10,18,5,WN,14893,10800,1605,-3,0,1715,-10,0,0
2013,9,30,1,B6,10721,11618,1455,10,0,1626,-3,0,0
2013,6,21,5,WN,11259,12191,0700,1,0,0800,7,0,0
2013,9,28,6,DL,14869,14107,0837,-4,0,0912,-8,0,0
2013,7,30,2,MQ,14683,13930,1805,-8,0,2045,-23,0,0
2013,7,5,5,YV,12264,14492,0759,-2,0,0906,-11,0,0
2013,10,13,7,9E,11193,14100,2000,-5,0,2139,0,0,0
2013,9,15,7,DL,12892,14869,0600,-5,0,0855,-11,0,0
2013,10,29,2,9E,14492,10821,0700,-9,0,0815,-14,0,0
2013,10,13,7,AA,12953,13303,1935,9,0,2250,-22,0,0
2013,8,20,2,DL,14747,14869,1015,-5,0,1310,-14,0,0
2013,6,2,7,US,11057,13930,2009,7,0,2105,78,1,0
2013,7,10,3,AS,14100,14747,1740,40,1,2040,142,1,0
2013,8,13,2,WN,13232,14492,2105,11,0,2350,1,0,0
2013,4,17,3,UA,14771,14747,0635,17,1,0845,33,1,0
2013,7,3,3,DL,14100,10397,1815,88,1,2041,107,1,0
2013,9,8,7,WN,10140,11259,2025,56,1,2255,58,1,0
2013,6,11,2,US,14100,10721,0615,-2,0,0729,-10,0,0
2013,10,11,5,UA,11618,12892,1659,235,1,1959,231,1,0
2013,5,11,6,MQ,14869,13930,1115,-9,0,1515,-6,0,0
2013,4,26,5,AA,11298,13930,1715,23,1,1940,6,0,0
2013,4,18,4,WN,10800,14831,2025,78,1,2130,81,1,0
2013,5,2,4,OO,12889,12892,1537,-6,0,1653,4,0,0
2013,5,23,4,AA,11298,12892,1915,222,1,2040,213,1,0
2013,8,21,3,WN,14570,14679,0810,-1,0,0940,-3,0,0
2013,8,27,2,9E,10821,12478,1730,22,1,1900,22,1,0
2013,5,18,6,US,11057,11618,1455,40,1,1651,26,1,0
2013,5,27,1,EV,10693,12264,1325,30,1,1615,16,1,0
2013,7,30,2,WN,13342,14771,1010,63,1,1245,78,1,0
2013,4,28,7,EV,10792,13930,1216,-9,0,1300,-30,0,0
2013,9,29,7,WN,13232,12889,1050,1,0,1240,-16,0,0
2013,4,30,2,WN,12889,10792,0930,1,0,1650,-8,0,0
2013,9,4,3,WN,15304,14122,1140,-2,0,1355,-8,0,0
2013,9,1,7,DL,13930,13487,1706,9,0,1835,1,0,0
2013,10,30,3,DL,10397,11193,1212,-4,0,1334,-4,0,0
2013,7,20,6,WN,13495,11259,1135,-10,0,1300,-9,0,0
2013,4,23,2,MQ,13930,11433,0925,-4,0,1140,-11,0,0
2013,9,25,3,DL,13244,10397,1157,-1,0,1420,-2,0,0
2013,6,21,5,AA,14122,11298,1555,-6,0,1750,-29,0,0
2013,5,3,5,9E,12478,12451,1955,-4,0,2253,-28,0,0
2013,9,6,5,AS,14893,14747,1910,-11,0,2050,2,0,0
2013,7,22,1,US,14771,11057,2215,-3,0,0607,-6,0,0
2013,10,10,4,WN,12889,11292,0800,15,1,1050,11,0,0
2013,5,18,6,MQ,11278,13930,1520,-4,0,1625,-27,0,0
2013,9,22,7,DL,14679,10397,0659,-7,0,1411,-19,0,0
2013,6,21,5,UA,12266,14831,0929,-9,0,1129,-21,0,0
2013,9,27,5,WN,13232,14100,1040,10,0,1335,3,0,0
2013,6,20,4,FL,14771,14908,0735,-2,0,0900,-7,0,0
2013,4,2,2,US,14027,11057,1020,2,0,1214,-5,0,0
2013,10,4,5,WN,12889,10693,1735,150,1,2300,145,1,0
2013,8,21,3,YV,13830,12173,1945,-3,0,2017,0,0,0
2013,8,11,7,VX,14771,14747,1640,-4,0,1840,-13,0,0
2013,8,17,6,DL,11066,10397,0830,-6,0,1003,15,1,0
2013,6,19,3,DL,14771,10397,1430,14,0,2207,10,0,0
2013,6,9,7,AA,10397,11298,1355,185,1,1520,190,1,0
2013,4,28,7,UA,12266,11697,1301,-2,0,1633,-24,0,0
2013,8,31,6,F9,11292,14679,0805,-4,0,0919,-13,0,0
2013,8,28,3,DL,11433,13342,1350,5,0,1401,4,0,0
2013,5,6,1,DL,10397,12892,1510,35,1,1706,31,1,0
2013,5,21,2,UA,13204,12264,1708,11,0,1925,42,1,0
2013,8,29,4,US,11057,14869,2030,14,0,2241,0,0,0
2013,10,16,3,MQ,10397,12953,1920,-2,0,2145,-16,0,0
2013,10,8,2,US,14107,11057,0835,-7,0,1533,6,0,0
2013,5,25,6,VX,11298,12892,1500,-6,0,1625,-18,0,0
2013,4,15,1,US,12953,11057,1855,3,0,2056,-5,0,0
