Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,10,28,1,WN,14908,13796,1730,68,1,1850,67,1,0
2013,8,30,5,UA,10721,12266,0830,-7,0,1144,-34,0,0
2013,8,30,5,WN,12892,14831,1210,-1,0,1310,5,0,0
2013,8,9,5,US,11292,14107,2100,9,0,2149,4,0,0
2013,5,16,4,EV,11292,12266,2155,-1,0,0110,-10,0,0
2013,9,29,7,AA,13930,12953,1940,-3,0,2250,-13,0,0
2013,6,7,5,OO,11292,13487,1308,24,1,1601,34,1,0
2013,4,3,3,US,11618,11057,0500,-7,0,0640,2,0,0
2013,8,21,3,UA,12953,13930,0600,0,0,0724,-6,0,0
2013,4,23,2,WN,11259,14683,1500,3,0,1605,2,0,0
2013,5,15,3,EV,12266,11259,0730,-2,0,0831,11,0,0
2013,9,18,3,UA,11042,13930,1548,4,0,1609,2,0,0
2013,6,20,4,MQ,12953,11042,1200,1,0,1345,-7,0,0
2013,10,2,3,DL,12339,10397,1410,-3,0,1544,-7,0,0
2013,6,21,5,WN,11259,13495,1140,6,0,1305,-5,0,0
2013,6,5,3,DL,11433,10529,1746,-1,0,1931,-12,0,0
2013,4,23,2,DL,10397,15304,1915,0,0,2042,-5,0,0
2013,7,2,2,WN,13796,14679,1935,25,1,2105,23,1,0
2013,4,1,1,WN,12889,10693,0700,0,0,1230,-14,0,0
2013,7,23,2,DL,10397,15016,2209,21,1,2252,8,0,0
2013,10,10,4,WN,10800,12889,0705,-2,0,0810,-8,0,0
2013,4,15,1,UA,14893,11292,0535,-9,0,0859,-34,0,0
2013,9,20,5,MQ,13930,13244,1715,12,0,1855,10,0,0
2013,6,24,1,YV,12264,10423,1216,-3,0,1426,-9,0,0
2013,10,21,1,DL,11433,11697,1953,0,0,2257,-11,0,0
2013,6,27,4,WN,13232,14122,1815,51,1,2030,63,1,0
2013,4,25,4,HA,14107,12173,0800,-6,0,1140,-13,0,0
2013,7,17,3,MQ,14122,13930,1420,15,1,1445,8,0,0
2013,5,2,4,B6,10140,12478,2359,-13,0,0601,-21,0,0
2013,6,5,3,MQ,14492,11278,0600,-3,0,0659,-8,0,0
2013,9,13,5,UA,11618,13930,1829,1,0,2010,-7,0,0
2013,5,15,3,AS,14679,10721,0930,-12,0,1755,-1,0,0
2013,6,10,1,WN,12953,13342,1255,20,1,1425,3,0,0
2013,5,13,1,9E,11433,13851,1520,-2,0,1656,-20,0,0
2013,5,27,1,B6,10721,13930,1051,41,1,1236,62,1,0
2013,5,2,4,OO,13342,13930,1616,39,1,1704,44,1,0
2013,5,13,1,B6,12478,14492,0756,-8,0,0931,-9,0,0
2013,5,9,4,EV,14492,13204,1340,-1,0,1532,-17,0,0
2013,8,21,3,UA,12266,11618,1135,35,1,1617,14,0,0
2013,4,13,6,DL,10397,13244,2150,-6,0,2222,-12,0,0
2013,4,7,7,WN,12892,10397,1255,11,0,2005,-1,0,0
2013,9,9,1,WN,12892,14893,1110,0,0,1225,-9,0,0
2013,5,8,3,US,11057,12953,0615,-3,0,0801,-9,0,0
2013,10,23,3,WN,11292,13204,1540,30,1,2115,6,0,0
2013,10,26,6,UA,12266,13495,2110,-8,0,2222,-15,0,0
2013,6,30,7,AA,11298,14057,2125,21,1,2315,19,1,0
2013,7,2,2,US,11057,14107,0740,0,0,0907,-6,0,0
2013,10,6,7,B6,11618,13204,0600,-8,0,0840,-28,0,0
2013,6,8,6,DL,12953,13204,1300,-5,0,1548,-12,0,0
2013,9,7,6,EV,12264,10693,1640,0,0,1730,-14,0,0
2013,5,31,5,WN,11292,14107,1815,24,1,1910,20,1,0
2013,6,27,4,UA,13930,14771,2215,14,0,0045,2,0,0
2013,4,1,1,AA,12892,12478,1500,-6,0,2320,-39,0,0
2013,5,11,6,FL,10397,13204,1635,-6,0,1815,-21,0,0
2013,7,12,5,MQ,11292,13930,0600,-2,0,0915,4,0,0
2013,5,12,7,US,11057,12889,2005,2,0,2154,-20,0,0
2013,7,21,7,US,11057,11298,1306,-2,0,1436,-6,0,0
2013,7,18,4,UA,14492,13930,1655,-1,0,1810,-10,0,0
2013,10,16,3,FL,11066,10397,1835,3,0,2008,-2,0,0
2013,9,16,1,UA,14771,14747,0602,3,0,0811,-4,0,0
2013,6,15,6,OO,14107,14771,1323,-1,0,1528,-11,0,0
2013,6,24,1,DL,11618,10397,0630,-2,0,0845,-6,0,0
2013,9,17,2,AA,11278,13303,0715,-7,0,0955,-9,0,0
2013,7,23,2,US,10721,11057,1440,4,0,1657,24,1,0
2013,10,6,7,WN,14771,14908,1555,-3,0,1720,-12,0,0
2013,9,21,6,HA,12173,13830,1150,-3,0,1228,-5,0,0
2013,5,27,1,FL,14100,14027,1447,0,0,1725,-11,0,0
2013,9,18,3,DL,14771,11433,0900,35,1,1633,18,1,0
2013,9,10,2,WN,11066,13232,1125,7,0,1130,3,0,0
2013,4,11,4,AA,15016,12892,1840,15,1,2045,6,0,0
2013,7,12,5,B6,12478,10423,2025,-1,0,2321,-11,0,0
2013,8,12,1,DL,11433,13204,1525,0,0,1805,-5,0,0
2013,8,28,3,DL,10397,12266,1720,0,0,1833,-30,0,0
2013,7,19,5,UA,13830,12892,2230,-13,0,0655,-36,0,0
2013,8,29,4,9E,11433,14524,1013,-7,0,1154,1,0,0
2013,9,13,5,MQ,11298,13851,0800,-5,0,0850,-4,0,0
2013,5,5,7,UA,12266,13930,0630,4,0,0905,6,0,0
2013,4,23,2,US,14893,14107,1235,-5,0,1420,0,0,0
2013,7,20,6,UA,11292,12953,1116,30,1,1659,44,1,0
2013,5,5,7,MQ,13930,11193,1705,15,1,1930,-4,0,0
2013,9,3,2,OO,11433,11292,0857,-6,0,1006,12,0,0
2013,4,14,7,WN,11292,10693,1230,90,1,1555,104,1,0
2013,4,14,7,US,14100,14122,1850,-3,0,2016,-9,0,0
2013,4,15,1,OO,13487,13244,1320,11,0,1525,16,1,0
2013,9,27,5,OO,11259,12266,1244,-2,0,1349,1,0,0
2013,8,5,1,B6,11278,13204,1454,-9,0,1708,-26,0,0
2013,4,15,1,HA,13830,12173,1346,-3,0,1421,2,0,0
2013,9,17,2,F9,13487,11292,0700,0,0,0801,0,0,0
2013,10,7,1,EV,14492,13930,1258,35,1,1406,30,1,0
2013,6,10,1,9E,11193,15016,1130,1,0,1145,-6,0,0
2013,6,7,5,WN,12191,14683,0940,26,1,1030,25,1,0
2013,5,8,3,DL,14869,14057,0832,-5,0,0923,-19,0,0
2013,6,2,7,US,11057,13495,1438,-4,0,1528,-12,0,0
2013,4,10,3,WN,13495,11292,0615,3,0,0810,-3,0,0
2013,10,4,5,UA,11278,13930,0700,1,0,0759,15,1,0
2013,4,22,1,WN,14893,13232,1405,2,0,2000,-22,0,0
2013,4,18,4,UA,14771,14908,1212,NA,NA,1350,NA,1,1
2013,8,15,4,DL,13487,11278,1020,-5,0,1343,1,0,0
2013,4,18,4,UA,13930,10721,1859,NA,NA,2213,NA,1,1
2013,9,6,5,AA,11298,11292,0855,-2,0,1000,-15,0,0
2013,7,8,1,WN,15304,11066,1710,4,0,1925,3,0,0
2013,7,5,5,DL,10397,10821,1115,-5,0,1309,-11,0,0
2013,5,4,6,DL,11433,10397,0742,-5,0,0943,4,0,0
2013,7,20,6,US,11298,14107,1215,-1,0,1237,-17,0,0
2013,9,6,5,UA,13930,15304,1930,12,0,2305,-3,0,0
2013,10,21,1,DL,14492,10397,0830,-2,0,1003,2,0,0
2013,5,27,1,AA,13495,13303,1830,-6,0,2125,-16,0,0
2013,4,23,2,US,12339,11057,1210,40,1,1344,32,1,0
2013,10,3,4,US,14771,14107,0600,-7,0,0754,-9,0,0
2013,5,30,4,AA,11298,11697,1405,-2,0,1745,6,0,0
2013,8,19,1,B6,14747,12954,1415,-5,0,1650,-9,0,0
2013,10,10,4,AA,13930,10423,1325,-2,0,1605,1,0,0
2013,10,19,6,DL,13487,12953,1310,-6,0,1653,-25,0,0
2013,7,4,4,AS,14747,13891,2055,-9,0,2314,-2,0,0
2013,6,27,4,WN,13204,11057,1620,31,1,1800,22,1,0
2013,10,25,5,B6,12892,10721,0800,-4,0,1626,0,0,0
2013,5,4,6,EV,10529,11618,0545,NA,NA,0647,NA,1,1
2013,7,25,4,US,11057,12451,1150,-8,0,1309,-2,0,0
2013,7,16,2,DL,14747,11193,2315,-2,0,0623,2,0,0
2013,10,4,5,VX,12264,14771,1835,-5,0,2120,-2,0,0
2013,7,31,3,US,14100,10721,1915,-4,0,2045,-16,0,0
2013,7,29,1,MQ,11066,12953,1100,NA,NA,1240,NA,1,1
2013,5,6,1,9E,14100,13487,1128,-7,0,1320,-38,0,0
2013,7,25,4,AA,11298,12173,1050,-4,0,1355,1,0,0
2013,5,22,3,UA,12892,13204,0901,0,0,1645,-3,0,0
2013,8,19,1,MQ,13303,11057,1425,-5,0,1630,1,0,0
2013,8,28,3,WN,12889,10800,0830,-3,0,0935,-11,0,0
2013,4,19,5,B6,13204,11618,1854,23,1,2135,28,1,0
2013,5,17,5,MQ,11278,14492,2105,76,1,2205,76,1,0
2013,10,24,4,VX,14771,12889,1330,-6,0,1500,-3,0,0
2013,9,6,5,EV,11259,12266,0848,4,0,0955,-11,0,0
2013,5,7,2,EV,13930,13871,1236,1,0,1401,-7,0,0
2013,10,3,4,US,11433,11057,1710,17,1,1855,18,1,0
2013,10,30,3,DL,13487,14107,1735,1,0,1854,25,1,0
2013,8,29,4,US,14100,13487,0755,63,1,0956,42,1,0
2013,10,9,3,AA,13303,15304,1300,-5,0,1400,-15,0,0
2013,9,3,2,AA,13204,13303,1200,-2,0,1305,-9,0,0
2013,7,16,2,OO,14869,13871,1356,-5,0,1710,-8,0,0
2013,5,18,6,B6,14771,10721,2205,-4,0,0642,17,1,0
2013,7,22,1,AA,14869,11298,1745,-4,0,2125,-22,0,0
2013,9,29,7,AA,12889,13303,2320,-7,0,0655,-23,0,0
2013,9,28,6,MQ,14122,13930,1200,11,0,1230,5,0,0
2013,6,9,7,OO,13930,11433,1300,9,0,1519,14,0,0
2013,10,3,4,MQ,14492,11278,0730,-4,0,0825,-7,0,0
2013,6,6,4,9E,13851,13487,1200,4,0,1401,25,1,0
2013,7,16,2,WN,14107,12889,0800,-1,0,0905,-6,0,0
2013,9,14,6,WN,12889,13204,0900,0,0,1640,-20,0,0
2013,6,9,7,FL,11697,14122,1015,1,0,1245,-5,0,0
2013,10,14,1,AA,13891,11298,1535,36,1,2030,24,1,0
2013,4,1,1,MQ,13930,10397,0935,-4,0,1230,-20,0,0
2013,9,14,6,B6,12478,11292,2130,-7,0,2359,-35,0,0
2013,8,11,7,AA,12892,14771,1205,30,1,1330,19,1,0
2013,6,6,4,AA,13930,11298,2025,36,1,2250,26,1,0
2013,7,17,3,AA,10721,13930,0710,-2,0,0855,-16,0,0
2013,5,15,3,EV,10397,12264,1700,13,0,1858,-12,0,0
2013,4,30,2,WN,13232,14869,1900,5,0,2125,13,0,0
2013,6,25,2,DL,10397,12892,1230,21,1,1405,7,0,0
2013,10,14,1,WN,13342,12889,1635,-2,0,1825,5,0,0
2013,5,11,6,B6,15304,12478,1100,70,1,1340,61,1,0
2013,8,10,6,WN,12191,11259,0900,45,1,1000,39,1,0
2013,10,14,1,YV,13930,12339,1203,0,0,1400,26,1,0
2013,9,16,1,DL,13487,11292,1725,-1,0,1824,-6,0,0
2013,5,18,6,FL,13198,10397,1725,-2,0,2020,-7,0,0
2013,8,21,3,WN,13204,11292,1230,0,0,1420,-14,0,0
2013,10,17,4,DL,12451,10397,1540,8,0,1654,6,0,0
2013,10,30,3,WN,12191,13204,1515,27,1,1825,46,1,0
2013,8,29,4,DL,14869,10397,0710,-2,0,1247,-11,0,0
2013,8,28,3,OO,14869,10140,0953,-4,0,1137,-10,0,0
2013,8,11,7,OO,12266,11259,1420,16,1,1523,18,1,0
2013,7,8,1,UA,12892,12266,2345,79,1,0505,77,1,0
2013,8,25,7,AA,13930,14057,1550,3,0,1810,4,0,0
2013,4,30,2,UA,12266,13495,1433,-11,0,1545,-17,0,0
2013,9,20,5,AA,11298,11278,0900,0,0,1255,-2,0,0
2013,4,30,2,OO,14869,14683,1350,-6,0,1734,-5,0,0
2013,8,9,5,AA,11298,10693,0650,-5,0,0840,-13,0,0
2013,5,16,4,F9,14107,11292,1830,146,1,2110,149,1,0
2013,4,29,1,US,14771,14100,2210,1,0,0620,13,0,0
2013,10,20,7,WN,12191,14683,1205,8,0,1255,4,0,0
2013,9,13,5,MQ,13930,14683,0750,0,0,1025,-13,0,0
2013,9,28,6,UA,11618,11697,1450,-3,0,1755,-43,0,0
2013,9,19,4,EV,10693,11618,1510,237,1,1826,234,1,0
2013,6,21,5,WN,14831,10800,1525,0,0,1625,0,0,0
2013,10,31,4,US,11057,10721,1419,-3,0,1622,-5,0,0
2013,10,18,5,WN,14107,12892,1345,23,1,1505,11,0,0
2013,4,22,1,AA,10140,11298,1700,-8,0,1945,-11,0,0
2013,4,21,7,AA,11298,13198,2135,1,0,2300,0,0,0
2013,4,22,1,US,14107,13204,1500,-3,0,2200,-8,0,0
2013,6,17,1,WN,10721,11292,1120,1,0,1400,16,1,0
2013,9,16,1,UA,14771,12266,1155,4,0,1750,12,0,0
2013,8,4,7,AA,11278,11298,1615,8,0,1830,-5,0,0
2013,5,29,3,WN,13204,10821,0840,2,0,1050,-11,0,0
2013,6,26,3,AA,12953,13930,1210,NA,NA,1350,NA,1,1
2013,4,16,2,B6,11278,13204,0700,-4,0,0914,-12,0,0
2013,5,28,2,9E,12478,14122,0800,-6,0,0945,-15,0,0
2013,9,10,2,UA,14771,11618,2118,-5,0,0547,-3,0,0
2013,5,28,2,FL,14122,11697,1611,-5,0,1845,-3,0,0
2013,7,2,2,WN,10529,13232,1205,-2,0,1320,6,0,0
2013,9,14,6,AA,11298,13487,1530,-4,0,1750,-13,0,0
2013,8,28,3,B6,11697,14524,1916,-3,0,2129,0,0,0
2013,8,29,4,DL,10397,12339,1955,-1,0,2132,-7,0,0
2013,10,19,6,OO,14747,14771,0532,-3,0,0739,-5,0,0
2013,4,21,7,AA,13303,10721,1335,-9,0,1650,-24,0,0
2013,8,2,5,DL,10397,14730,0811,-3,0,0933,-14,0,0
2013,9,13,5,MQ,10140,12892,0605,-4,0,0700,-5,0,0
2013,9,9,1,WN,14869,11292,1650,49,1,1810,82,1,0
2013,6,29,6,FL,13495,13204,1215,72,1,1500,69,1,0
2013,8,31,6,UA,12892,13930,2327,-5,0,0517,-8,0,0
2013,4,27,6,DL,14635,10397,1809,-3,0,2001,-11,0,0
2013,5,10,5,9E,13232,11433,1820,-7,0,2036,-16,0,0
2013,8,28,3,US,11057,13495,0926,-8,0,1018,-17,0,0
2013,4,7,7,B6,13204,11618,1450,0,0,1732,-6,0,0
2013,9,19,4,WN,15016,12892,0930,11,0,1120,14,0,0
2013,5,1,3,OO,14057,10800,1235,-1,0,1444,-10,0,0
2013,9,17,2,B6,10140,12478,2345,-14,0,0547,-27,0,0
2013,5,30,4,WN,14869,14107,2155,30,1,2230,25,1,0
2013,4,1,1,WN,11618,13495,1830,39,1,2100,44,1,0
2013,8,5,1,MQ,13930,13342,1750,10,0,1840,11,0,0
2013,7,23,2,YV,12264,14683,1929,8,0,2149,8,0,0
2013,6,24,1,EV,12953,14492,1610,256,1,1810,253,1,0
2013,4,16,2,DL,13303,10397,1515,-4,0,1719,-11,0,0
2013,6,1,6,WN,10721,13342,0840,14,0,1025,-9,0,0
2013,7,14,7,US,12953,11278,1200,-8,0,1314,-8,0,0
2013,5,30,4,EV,11066,12266,0859,-4,0,1048,-10,0,0
2013,7,26,5,DL,11292,11433,1145,-4,0,1633,-19,0,0
2013,4,8,1,EV,11259,12266,1055,-5,0,1200,-12,0,0
2013,10,16,3,OO,12892,11298,1845,25,1,2335,24,1,0
2013,7,24,3,UA,11292,13204,0825,-3,0,1410,-2,0,0
2013,9,3,2,F9,14747,11292,0720,-3,0,1052,4,0,0
2013,7,3,3,AA,11298,13495,1910,24,1,2035,18,1,0
2013,4,28,7,AA,11278,11298,1840,-5,0,2105,-4,0,0
2013,7,14,7,B6,12892,12478,1312,-5,0,2142,5,0,0
2013,7,10,3,WN,10423,11259,1135,-2,0,1235,3,0,0
2013,10,28,1,DL,14869,14747,1122,-3,0,1230,-11,0,0
2013,6,28,5,AA,14843,13303,1335,-1,0,1620,2,0,0
2013,9,11,3,WN,10821,13232,1930,110,1,2035,101,1,0
2013,4,17,3,DL,10397,13930,1600,381,1,1717,407,1,0
2013,7,15,1,EV,11618,15016,1029,-3,0,1209,-10,0,0
2013,7,5,5,WN,10821,14730,0820,-1,0,0955,-3,0,0
2013,4,26,5,YV,14107,13796,1640,-2,0,1840,-15,0,0
2013,6,25,2,MQ,11278,12478,1000,0,0,1115,0,0,0
2013,5,31,5,WN,13232,14100,1440,4,0,1735,3,0,0
2013,9,29,7,WN,10800,14893,1335,-1,0,1450,-7,0,0
2013,4,3,3,F9,11292,11298,1855,-3,0,2140,-3,0,0
2013,9,24,2,US,12478,11057,1345,-2,0,1544,-13,0,0
2013,9,12,4,UA,12266,11618,0844,0,0,1321,68,1,0
2013,6,12,3,AA,11298,13204,1215,141,1,1555,126,1,0
2013,6,16,7,EV,10693,12264,1323,-8,0,1620,-23,0,0
2013,6,21,5,DL,13487,11433,1155,2,0,1438,2,0,0
2013,6,23,7,AA,12892,11298,0600,15,1,1105,-1,0,0
2013,9,14,6,UA,14771,14747,1945,-1,0,2152,-17,0,0
2013,8,28,3,US,14107,12339,1840,-5,0,0104,-9,0,0
2013,10,27,7,B6,10721,10792,0635,-7,0,0810,-19,0,0
2013,9,10,2,AA,10721,12478,1750,-4,0,1935,-14,0,0
2013,4,5,5,MQ,12478,14492,1450,-5,0,1635,-4,0,0
2013,5,17,5,WN,10693,13204,1625,1,0,1910,-8,0,0
2013,8,21,3,EV,12266,11259,0706,-2,0,0809,-2,0,0
2013,9,17,2,US,11278,12953,1800,-8,0,1925,-23,0,0
2013,4,19,5,MQ,13930,11042,1835,105,1,2050,105,1,0
2013,6,15,6,VX,14831,12892,1450,2,0,1600,0,0,0
2013,4,20,6,AA,10423,13930,0840,-7,0,1120,-19,0,0
2013,6,8,6,F9,14771,11292,1035,-10,0,1358,-2,0,0
2013,6,19,3,WN,13232,13198,1915,3,0,2040,-5,0,0
2013,7,18,4,OO,14057,12892,1913,-9,0,2145,-9,0,0
2013,7,12,5,UA,13495,12266,1458,53,1,1614,45,1,0
2013,10,19,6,B6,10721,12892,0800,-3,0,1117,3,0,0
2013,5,13,1,AA,13930,12953,1935,-4,0,2255,-12,0,0
2013,8,13,2,MQ,13931,13303,0600,-1,0,0825,19,1,0
2013,10,12,6,B6,10721,13204,0600,4,0,0912,-18,0,0
2013,4,17,3,DL,13487,14107,1740,0,0,1906,4,0,0
2013,7,11,4,AA,13303,13204,1835,65,1,1950,49,1,0
2013,9,4,3,AS,14747,14831,1415,-4,0,1617,28,1,0
2013,9,4,3,HA,12173,13830,0942,-5,0,1019,-1,0,0
2013,6,2,7,UA,13930,13495,2142,170,1,2359,155,1,0
2013,8,22,4,US,14771,14100,0615,-1,0,1436,-3,0,0
2013,5,23,4,WN,15376,11292,0650,0,0,0940,-3,0,0
2013,5,26,7,UA,13930,11292,1525,-1,0,1659,10,0,0
2013,4,28,7,DL,11433,14869,0825,-1,0,1030,-22,0,0
2013,7,8,1,US,13303,11057,1448,3,0,1655,1,0,0
2013,4,22,1,WN,11259,13495,0605,0,0,0725,-7,0,0
2013,5,2,4,WN,13232,13198,0925,-1,0,1050,-7,0,0
2013,9,1,7,OO,12892,14679,1456,-2,0,1547,-3,0,0
2013,6,27,4,9E,11433,12478,1958,NA,NA,2200,NA,1,1
2013,5,12,7,MQ,11298,11193,1955,-2,0,2305,-8,0,0
2013,5,29,3,AS,12892,14747,1935,-6,0,2210,1,0,0
2013,7,4,4,AA,14679,13303,2145,-5,0,0540,-19,0,0
2013,10,29,2,DL,12478,15304,1835,-5,0,2146,-44,0,0
2013,6,2,7,AA,13930,13198,1315,-2,0,1440,-2,0,0
2013,8,19,1,US,11278,12953,1100,13,0,1213,4,0,0
2013,10,6,7,US,14107,12892,1845,9,0,2011,13,0,0
2013,6,9,7,WN,12191,10423,2145,49,1,2230,46,1,0
2013,6,27,4,WN,10792,13232,1120,-1,0,1155,2,0,0
2013,6,7,5,EV,11433,13930,1904,39,1,1923,40,1,0
2013,10,23,3,WN,12339,12889,0820,0,0,0925,-13,0,0
2013,7,19,5,UA,12892,12266,1450,-5,0,2011,-13,0,0
2013,8,13,2,B6,12478,11697,1239,67,1,1534,57,1,0
2013,4,9,2,UA,14107,11292,1303,11,0,1550,10,0,0
2013,5,3,5,B6,11697,10721,1700,-6,0,2018,8,0,0
2013,7,31,3,DL,13495,12892,0720,-3,0,0917,-14,0,0
2013,10,7,1,OO,14893,12892,0921,-7,0,1050,24,1,0
2013,10,11,5,WN,13891,14893,0925,0,0,1045,-8,0,0
2013,4,5,5,OO,11292,15376,1515,108,1,1611,113,1,0
2013,5,11,6,AA,10821,11298,1610,-5,0,1835,12,0,0
2013,5,31,5,DL,11433,12953,0840,-8,0,1035,-20,0,0
2013,9,13,5,US,11057,12266,1306,-2,0,1442,-12,0,0
2013,7,6,6,DL,11193,14869,1730,-6,0,1902,-1,0,0
2013,4,21,7,US,13931,11057,0710,-6,0,0832,-10,0,0
2013,8,22,4,DL,14869,14679,1657,-4,0,1748,-3,0,0
2013,8,1,4,AS,11298,14747,1930,21,1,2130,58,1,0
2013,8,29,4,DL,13495,10397,0715,-5,0,0949,-17,0,0
2013,6,15,6,WN,10821,10693,0935,9,0,1020,3,0,0
2013,9,9,1,WN,14107,13851,1810,33,1,2215,25,1,0
2013,7,12,5,YV,12264,11057,2155,-4,0,2323,-20,0,0
2013,6,27,4,B6,14843,11697,1629,-2,0,1910,6,0,0
2013,6,8,6,EV,14683,13487,1755,3,0,2048,-5,0,0
2013,6,7,5,UA,14100,11292,1824,52,1,2050,39,1,0
2013,7,5,5,DL,11066,10397,0705,0,0,0836,5,0,0
2013,8,30,5,WN,14831,11292,1855,-1,0,2215,-6,0,0
2013,7,1,1,EV,11618,11193,0846,16,1,1048,105,1,0
2013,5,10,5,MQ,10529,13930,1045,50,1,1225,82,1,0
2013,8,18,7,VX,12892,14100,0820,-4,0,1630,-9,0,0
2013,7,9,2,VX,14771,14747,1110,132,1,1310,121,1,0
2013,5,29,3,US,12339,14107,0615,2,0,0648,1,0,0
2013,10,14,1,WN,13495,11697,1620,4,0,1905,-2,0,0
2013,7,14,7,EV,11057,11433,1242,32,1,1433,19,1,0
2013,9,12,4,DL,11433,12889,1528,6,0,1644,-1,0,0
2013,5,15,3,YV,14107,10800,1410,18,1,1533,16,1,0
2013,9,23,1,AA,12264,11298,1310,1,0,1520,-9,0,0
2013,7,14,7,MQ,12953,11066,1459,-5,0,1649,-20,0,0
2013,9,29,7,WN,12889,10140,1605,-3,0,1830,-12,0,0
2013,6,6,4,WN,11292,14869,0705,9,0,0830,1,0,0
2013,9,21,6,UA,13930,12264,1315,-4,0,1610,3,0,0
2013,10,5,6,US,14100,15304,1200,-4,0,1438,-22,0,0
2013,5,10,5,DL,12889,13487,0105,-5,0,0606,-6,0,0
2013,8,10,6,UA,11292,13930,1400,-1,0,1720,-8,0,0
2013,4,14,7,AA,11298,14027,1305,-1,0,1640,16,1,0
2013,4,15,1,AA,11298,14893,1745,5,0,1935,13,0,0
2013,5,6,1,EV,12266,11057,1016,-3,0,1344,-6,0,0
2013,8,25,7,UA,14057,12264,0758,-3,0,1601,-6,0,0
2013,10,15,2,9E,11278,13244,1035,-9,0,1152,-10,0,0
2013,9,23,1,FL,15304,10397,1105,-5,0,1233,-12,0,0
2013,5,21,2,WN,10721,13232,1030,5,0,1210,-5,0,0
2013,7,11,4,OO,13930,11042,0804,18,1,1027,2,0,0
2013,10,22,2,WN,15304,14122,1010,-1,0,1225,-9,0,0
2013,7,6,6,WN,14831,10800,1055,14,0,1200,7,0,0
2013,6,14,5,WN,10397,10821,1935,-3,0,2140,19,1,0
2013,9,24,2,YV,11057,12264,1954,-5,0,2111,-12,0,0
2013,6,20,4,AS,14771,14747,1805,1,0,1955,12,0,0
2013,6,9,7,OO,12892,15376,0820,-6,0,0940,0,0,0
2013,9,21,6,WN,14107,14679,0730,3,0,0835,4,0,0
2013,4,4,4,WN,13204,11292,1910,15,1,2115,8,0,0
2013,4,30,2,WN,13931,10821,1215,5,0,1315,-2,0,0
2013,7,1,1,WN,14908,14893,0730,-1,0,0855,-11,0,0
2013,5,23,4,UA,14027,11618,0625,18,1,0918,2,0,0
2013,10,16,3,US,14107,11066,1510,-6,0,2152,-32,0,0
2013,4,2,2,AA,10821,11298,1555,65,1,1820,69,1,0
2013,10,17,4,B6,14027,14843,1259,8,0,1529,14,0,0
2013,7,11,4,MQ,10693,13930,0900,20,1,1040,18,1,0
2013,8,1,4,EV,12266,10693,1034,-7,0,1231,-14,0,0
2013,4,26,5,UA,14635,11618,0900,-1,0,1154,-11,0,0
2013,4,10,3,EV,11193,12264,1433,-11,0,1600,1,0,0
2013,8,24,6,WN,10821,11066,1710,0,0,1825,-1,0,0
2013,10,3,4,AA,12264,13303,1425,45,1,1710,35,1,0
2013,9,9,1,WN,14570,12889,1905,59,1,2015,103,1,0
2013,4,18,4,WN,13796,12892,0600,-3,0,0715,-8,0,0
2013,6,4,2,WN,14307,10821,1225,-1,0,1345,-8,0,0
2013,8,31,6,9E,11433,14307,1007,-10,0,1158,0,0,0
2013,7,6,6,UA,12892,14771,1235,NA,NA,1358,NA,1,1
2013,6,11,2,OO,13930,10397,1620,46,1,1914,41,1,0
2013,5,15,3,US,11433,11057,0630,-3,0,0810,-2,0,0
2013,6,9,7,VX,12892,14057,0700,-5,0,0920,-24,0,0
2013,8,27,2,WN,13851,15016,1700,-3,0,1820,-4,0,0
2013,4,19,5,DL,13303,10397,1745,19,1,1951,29,1,0
2013,9,16,1,WN,10140,12191,0635,-5,0,0930,-7,0,0
2013,8,20,2,EV,11618,11066,1729,-4,0,1929,-8,0,0
2013,7,24,3,AS,14747,14908,1845,-7,0,2118,-11,0,0
2013,8,15,4,WN,14843,13204,1740,8,0,2045,-10,0,0
2013,4,10,3,AA,13930,12953,2020,201,1,2335,189,1,0
2013,5,30,4,OO,14869,14570,1600,-4,0,1630,3,0,0
2013,5,23,4,UA,13930,12264,1317,13,0,1610,4,0,0
2013,6,9,7,EV,12266,10423,1558,70,1,1659,56,1,0
2013,10,18,5,US,11057,14747,1808,-2,0,2045,21,1,0
2013,5,29,3,WN,13204,15016,1630,-2,0,1800,-19,0,0
2013,4,23,2,WN,11697,12451,1545,17,1,1710,15,1,0
2013,7,8,1,AA,11298,13204,1345,0,0,1725,-9,0,0
2013,8,19,1,MQ,13851,12892,0725,-2,0,0820,-15,0,0
2013,8,8,4,AS,14057,14107,1000,-3,0,1233,-4,0,0
2013,8,15,4,EV,13487,11618,1110,8,0,1455,-2,0,0
2013,8,11,7,DL,11433,10821,1555,-5,0,1733,-23,0,0
2013,4,24,3,OO,14771,14869,1815,-3,0,2103,-3,0,0
2013,6,30,7,WN,14679,14771,1935,-2,0,2100,-9,0,0
2013,8,28,3,DL,13204,13487,1400,-8,0,1626,-20,0,0
2013,8,26,1,FL,10397,10721,1935,0,0,2213,-8,0,0
2013,10,10,4,OO,15016,12266,1005,-13,0,1207,-12,0,0
2013,7,20,6,DL,10397,14524,2035,125,1,2216,128,1,0
2013,7,29,1,AA,10721,13930,0810,63,1,0955,85,1,0
2013,7,16,2,US,14100,10397,0741,-3,0,1005,-8,0,0
