branch,ncust,customer,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
20,4650,95859,33,College degree,1,3,40,13.3,0.87248,4.44752,No
20,4650,95998,42,High school degree,19,8,63,20.4,5.307875999999999,7.544123999999999,No
20,4650,96001,20,Some college,0,0,28,10.4,0.9318399999999999,1.9801600000000001,Yes
20,4650,96007,20,Some college,0,1,19,4.5,0.34542,0.5095799999999999,No
20,4650,96037,20,Some college,0,0,20,13.5,0.5913,2.1087000000000002,No
20,4650,96088,34,Some college,11,5,68,11.899999999999999,3.3662719999999995,4.725727999999999,No
20,4650,96098,39,Did not complete high school,12,11,47,9.5,1.031415,3.433585,No
20,4650,96116,42,Did not complete high school,2,10,38,3.5999999999999996,0.38714399999999993,0.980856,Yes
20,4650,96167,61,Did not complete high school,7,22,35,10.4,0.6952399999999999,2.9447599999999996,No
20,4650,96197,30,College degree,2,6,61,2.9000000000000004,0.640378,1.128622,Yes
20,4650,96228,39,College degree,12,9,82,6.2,1.7895679999999998,3.2944319999999996,No
20,4650,96253,26,Some college,5,2,25,10.8,1.1286,1.5714000000000001,No
20,4650,96263,62,Some college,12,10,108,7.3,1.3797,6.5043,No
20,4650,96479,48,High school degree,17,8,81,30.0,11.639700000000001,12.6603,Yes
20,4650,96521,39,Some college,17,9,165,3.3000000000000003,2.553705,2.8912950000000004,No
20,4650,96536,51,Did not complete high school,33,13,234,9.6,4.245696000000001,18.218304000000003,No
20,4650,96611,31,Some college,4,6,43,6.9,0.658674,2.308326,No
20,4650,96627,45,Some college,19,7,286,5.0,4.5331,9.7669,No
20,4650,96714,44,College degree,0,9,167,10.6,7.788879999999999,9.91312,Yes
20,4650,96732,28,High school degree,9,3,36,3.2,0.089856,1.0621440000000002,No
20,4650,96945,36,Some college,8,4,41,11.1,1.570095,2.980905,Yes
20,4650,96961,38,Post-undergraduate degree,4,5,66,10.7,2.40108,4.660920000000001,Yes
20,4650,97000,61,High school degree,22,6,108,22.2,6.041951999999999,17.934048,No
20,4650,97003,66,Some college,6,20,61,7.7,1.202432,3.494568,Yes
20,4650,97045,24,High school degree,5,3,31,10.4,0.6996079999999999,2.5243919999999997,No
20,4650,97048,45,Did not complete high school,12,10,44,9.8,1.59544,2.7165600000000003,No
20,4650,97147,47,Post-undergraduate degree,8,13,33,15.4,1.712634,3.369366,No
20,4650,97173,19,High school degree,0,0,25,3.9,0.68055,0.29445,Yes
20,4650,97191,28,High school degree,2,5,26,23.599999999999998,0.73632,5.399679999999999,Yes
20,4650,97247,40,College degree,3,10,35,10.0,1.085,2.415,Yes
20,4650,97289,25,College degree,1,1,27,14.2,0.456246,3.3777539999999995,No
20,4650,97350,64,Did not complete high school,26,26,56,20.3,2.012136,9.355864,No
20,4650,97355,40,Some college,15,4,78,15.5,3.51819,8.57181,No
20,4650,97357,37,Post-undergraduate degree,1,10,90,1.7999999999999998,0.25433999999999996,1.3656599999999999,No
20,4650,97402,56,High school degree,35,14,236,3.9,6.682104000000001,2.521896,No
20,4650,97548,33,Some college,8,4,102,28.799999999999997,7.93152,21.44448,Yes
20,4650,97595,66,Some college,30,22,104,6.7,2.285504,4.682496,No
20,4650,97629,18,High school degree,0,0,28,9.9,1.047816,1.7241840000000002,No
20,4650,97815,52,Some college,28,23,108,3.9,2.2112999999999996,2.0007,No
20,4650,97845,46,Did not complete high school,2,10,38,8.200000000000001,0.495444,2.620556,Yes
20,4650,97911,51,High school degree,3,14,19,4.9,0.34074600000000005,0.5902540000000001,No
20,4650,97992,34,High school degree,6,4,45,9.1,1.3103999999999998,2.7846,No
20,4650,98023,19,High school degree,0,0,18,6.3,0.259686,0.8743139999999999,No
20,4650,98041,52,Did not complete high school,33,12,80,9.0,1.0583999999999998,6.1415999999999995,No
20,4650,98114,24,Did not complete high school,2,2,29,23.599999999999998,0.4653919999999999,6.378608,No
20,4650,98144,35,College degree,5,4,47,16.1,3.17814,4.38886,Yes
20,4650,98195,29,College degree,1,4,50,15.1,2.6727,4.8773,Yes
20,4650,98277,47,High school degree,10,10,48,7.000000000000001,1.9756800000000003,1.38432,No
20,4650,98410,26,Some college,4,4,50,0.8,0.13240000000000002,0.2676,No
20,4650,98611,27,College degree,2,3,34,11.4,2.158932,1.7170680000000003,No
20,4650,98648,19,High school degree,0,0,36,6.7,0.890028,1.5219719999999999,No
20,4650,98678,51,High school degree,28,20,134,4.1000000000000005,1.7525860000000002,3.7414140000000007,No
20,4650,98849,46,Did not complete high school,13,12,94,15.7,8.308754,6.4492460000000005,Yes
20,4650,98854,23,Some college,1,1,30,13.600000000000001,2.04,2.04,Yes
20,4650,98855,19,High school degree,0,0,20,5.6000000000000005,0.15568,0.9643200000000001,Yes
20,4650,98961,23,High school degree,3,1,27,17.8,0.927558,3.878442,Yes
20,4650,98972,30,College degree,1,6,16,8.5,1.07848,0.28152,Yes
20,4650,98987,21,Some college,0,0,35,6.800000000000001,0.9091600000000001,1.4708400000000004,Yes
20,4650,99058,20,Some college,0,0,35,5.800000000000001,0.7612500000000001,1.2687500000000003,No
20,4650,99139,23,College degree,0,2,36,1.0999999999999999,0.10493999999999998,0.29106,No
20,4650,99161,46,Some college,2,14,27,12.1,0.545589,2.721411,No
20,4650,99306,43,High school degree,20,8,180,7.3,4.2048,8.935199999999998,No
20,4650,99337,27,High school degree,5,3,28,5.2,0.496496,0.9595039999999999,No
20,4650,99363,45,Did not complete high school,3,13,38,22.1,2.594982,5.803018,Yes
20,4650,99378,22,Some college,1,2,27,9.8,0.246078,2.399922,No
20,4650,99388,41,High school degree,13,7,50,14.2,3.7203999999999997,3.3796,Yes
20,4650,99395,52,Did not complete high school,8,6,43,17.5,3.438925,4.086074999999999,No
20,4650,99428,53,High school degree,34,18,251,15.9,12.371789999999999,27.53721,No
20,4650,99436,20,Some college,0,0,45,7.7,1.14345,2.32155,Yes
20,4650,99449,30,Post-undergraduate degree,2,8,99,1.5,0.7959599999999999,0.68904,No
20,4650,99476,68,High school degree,0,17,22,12.5,1.0505,1.6995,No
20,4650,99524,31,College degree,0,7,41,3.8,1.1139700000000001,0.4440299999999999,No
20,4650,99592,54,High school degree,2,21,32,6.7,0.173664,1.970336,No
20,4650,99593,26,Some college,2,3,38,7.6,1.394904,1.493096,Yes
20,4650,99634,32,High school degree,12,6,61,8.200000000000001,0.295118,4.706882,No
25,3491,120070,27,High school degree,4,2,34,15.1,0.8368419999999999,4.297158,No
25,3491,120073,60,Some college,22,10,60,22.3,3.2513400000000003,10.12866,No
25,3491,120117,47,High school degree,13,19,58,3.5000000000000004,0.6191500000000001,1.4108500000000002,No
25,3491,120155,47,High school degree,6,11,75,15.2,2.9298,8.4702,No
25,3491,120174,69,College degree,7,20,75,13.5,1.03275,9.09225,Yes
25,3491,120175,45,High school degree,7,8,32,5.4,0.1296,1.5984,No
25,3491,120194,29,Some college,2,5,31,6.800000000000001,1.41236,0.69564,No
25,3491,120199,29,Some college,4,5,67,7.9,0.931568,4.361432000000001,No
25,3491,120278,27,Did not complete high school,5,2,33,5.1,0.578952,1.1040479999999997,No
25,3491,120285,44,Did not complete high school,9,3,37,18.4,2.920632,3.887368,No
25,3491,120304,21,Some college,0,1,55,17.1,6.90327,2.501730000000001,Yes
25,3491,120306,26,Some college,4,4,28,15.0,2.3814,1.8186,No
25,3491,120397,56,Some college,26,13,384,11.200000000000001,23.310336000000003,19.697664,Yes
25,3491,120428,38,College degree,4,8,91,3.9,1.015014,2.5339859999999996,Yes
25,3491,120482,42,College degree,17,8,54,10.299999999999999,0.29478599999999994,5.267213999999999,No
25,3491,120611,43,Some college,13,11,59,11.0,1.71985,4.77015,Yes
25,3491,120614,37,High school degree,17,6,123,10.6,3.885324,9.152676,No
25,3491,120633,64,Some college,15,22,227,29.9,35.97268999999999,31.900309999999998,Yes
25,3491,120651,39,High school degree,0,10,38,7.5,0.1995,2.6505,No
25,3491,120658,21,High school degree,1,0,20,20.3,0.41412000000000004,3.6458800000000005,No
25,3491,120708,30,College degree,5,3,62,2.6,0.70122,0.9107799999999999,No
25,3491,120724,52,High school degree,9,12,72,15.4,4.080384,7.007616,No
25,3491,120769,40,College degree,5,9,62,8.0,1.49296,3.46704,Yes
25,3491,120806,23,High school degree,3,2,25,2.5,0.174375,0.450625,No
25,3491,120822,40,High school degree,2,7,32,3.4000000000000004,0.17516800000000002,0.9128320000000001,No
25,3491,120942,19,High school degree,0,0,37,3.0,0.21311999999999998,0.8968799999999999,No
25,3491,120999,22,College degree,0,0,36,3.3000000000000003,0.277992,0.9100080000000002,No
25,3491,121027,50,Did not complete high school,20,11,67,18.4,7.236536,5.091463999999999,Yes
25,3491,121055,36,Post-undergraduate degree,7,12,67,8.200000000000001,3.0986160000000003,2.3953840000000004,No
25,3491,121097,47,Some college,14,16,36,0.8999999999999999,0.08391599999999998,0.24008399999999996,No
25,3491,121113,19,High school degree,0,0,50,1.7999999999999998,0.4851,0.41489999999999994,No
25,3491,121151,32,Some college,10,7,70,3.2,0.8534400000000001,1.3865600000000002,Yes
25,3491,121201,20,Some college,0,0,32,8.5,1.11248,1.6075200000000003,No
25,3491,121202,20,High school degree,0,0,26,4.0,0.39104,0.64896,Yes
25,3491,121206,22,College degree,0,2,31,7.6,0.197904,2.158096,No
25,3491,121261,23,College degree,0,2,45,10.7,0.6115049999999999,4.203494999999999,Yes
25,3491,121266,62,High school degree,4,5,38,11.3,0.9446800000000001,3.3493200000000005,No
25,3491,121285,29,High school degree,9,3,69,6.7,1.0725360000000002,3.550464,No
25,3491,121287,34,Did not complete high school,6,6,33,6.4,0.525888,1.586112,No
25,3491,121349,18,High school degree,0,0,25,6.2,0.61845,0.93155,Yes
25,3491,121353,23,Some college,2,2,47,14.6,2.9369359999999998,3.9250639999999994,Yes
25,3491,121366,35,Did not complete high school,5,8,62,8.5,1.9867900000000003,3.2832100000000004,Yes
25,3491,121378,30,Some college,5,3,27,6.2,0.8604359999999999,0.8135640000000001,No
25,3491,121380,36,Some college,7,10,118,11.200000000000001,8.484672,4.731328000000001,Yes
25,3491,121382,18,High school degree,0,0,28,2.4,0.22176,0.45024000000000003,Yes
25,3491,121498,26,High school degree,2,4,30,40.699999999999996,5.4945,6.715499999999999,Yes
25,3491,121541,18,High school degree,0,0,33,8.200000000000001,0.836154,1.869846,Yes
25,3491,121565,31,High school degree,11,8,47,26.900000000000002,3.5147540000000004,9.128246,No
25,3491,121595,33,Some college,3,2,46,3.8,0.407284,1.340716,No
25,3491,121735,20,Did not complete high school,2,0,20,18.8,1.1919199999999999,2.56808,Yes
25,3491,121758,22,College degree,0,1,36,10.7,1.667916,2.184084,Yes
25,3491,121775,22,High school degree,3,1,45,11.1,1.8481500000000002,3.1468499999999997,No
25,3491,121777,22,Did not complete high school,4,1,24,4.3999999999999995,0.531168,0.5248320000000001,No
25,3491,121795,26,College degree,0,2,103,14.299999999999999,8.542819999999999,6.18618,Yes
25,3491,121826,34,Did not complete high school,10,7,96,5.4,1.653696,3.530304,No
25,3491,121865,30,Did not complete high school,13,2,42,15.299999999999999,0.9446220000000001,5.481378,No
25,3491,121921,40,Some college,15,5,53,23.5,1.905615,10.549385000000001,Yes
25,3491,121925,21,High school degree,1,0,43,14.099999999999998,3.377091,2.6859089999999997,Yes
25,3491,121968,20,High school degree,0,0,28,18.0,3.06936,1.97064,Yes
25,3491,121979,18,High school degree,0,0,20,14.499999999999998,0.3335,2.5665,No
25,3491,122000,53,High school degree,24,8,129,2.7,1.006587,2.476413,No
25,3491,122036,70,High school degree,27,21,92,9.3,3.0117119999999997,5.544288,No
25,3491,122060,26,Post-undergraduate degree,0,3,49,4.3999999999999995,0.9486399999999999,1.2073599999999998,No
25,3491,122066,43,High school degree,16,7,119,18.099999999999998,8.163281,13.375718999999998,Yes
25,3491,122084,38,Some college,3,3,34,3.9,0.863226,0.462774,No
25,3491,122157,31,High school degree,3,6,45,0.7000000000000001,0.12663,0.18837,No
25,3491,122192,24,College degree,0,1,35,1.2,0.04242,0.37757999999999997,Yes
25,3491,122205,44,College degree,21,14,314,4.7,3.497646,11.260354000000001,No
25,3491,122365,62,Post-undergraduate degree,31,14,699,5.8999999999999995,6.598559999999999,34.64244,No
25,3491,122372,52,Some college,24,10,403,5.1,8.323964999999998,12.229035,No
25,3491,122460,33,College degree,3,2,40,1.2,0.25536,0.22464,No
25,3491,122484,26,College degree,1,3,39,2.0,0.32604,0.45396000000000003,No
25,3491,122575,34,High school degree,4,8,46,5.5,0.70334,1.82666,No
25,3491,122602,54,College degree,0,14,66,9.6,1.983168,4.352832,No
25,3491,122609,61,Did not complete high school,0,24,25,33.0,3.42375,4.82625,Yes
25,3491,122620,44,Post-undergraduate degree,2,13,91,4.8,1.0221120000000001,3.3458880000000004,Yes
25,3491,122653,22,High school degree,0,2,16,9.8,0.31203200000000003,1.255968,Yes
25,3491,122655,19,Did not complete high school,3,0,21,7.1,0.484575,1.006425,No
25,3491,122694,20,High school degree,0,0,26,8.9,0.504452,1.809548,No
25,3491,122889,35,College degree,10,7,44,0.5,0.10845999999999999,0.11154000000000001,No
25,3491,122943,24,College degree,0,2,28,4.0,0.70448,0.4155200000000001,No
25,3491,122999,30,Post-undergraduate degree,1,6,33,7.3999999999999995,0.632478,1.8095219999999999,No
25,3491,123027,21,Did not complete high school,1,1,29,24.0,2.19936,4.76064,No
25,3491,123040,45,College degree,0,14,81,4.1000000000000005,1.5077340000000001,1.813266,No
25,3491,123059,38,Post-undergraduate degree,9,11,66,1.2,0.589248,0.20275200000000004,No
25,3491,123079,21,High school degree,1,1,37,8.5,0.896325,2.248675,No
25,3491,123081,45,College degree,7,13,42,36.8,10.185503999999998,5.270496000000001,Yes
25,3491,123125,40,Did not complete high school,22,8,141,11.0,5.05626,10.45374,No
25,3491,123128,22,College degree,0,1,74,7.5,1.85925,3.6907499999999995,Yes
25,3491,123148,56,High school degree,34,21,475,2.3,3.8783749999999997,7.046624999999999,No
25,3491,123179,37,High school degree,9,11,41,2.9000000000000004,0.110577,1.0784230000000001,No
25,3491,123217,29,High school degree,3,2,42,9.3,1.7655120000000002,2.140488,No
25,3491,123230,37,College degree,10,6,97,8.3,2.01275,6.03825,No
25,3491,123242,20,Did not complete high school,3,0,21,17.9,0.52626,3.2327399999999997,Yes
25,3491,123373,30,Some college,6,4,20,9.700000000000001,0.51216,1.42784,Yes
25,3491,123402,26,College degree,0,3,36,17.9,3.015792,3.428208,Yes
25,3491,123404,18,High school degree,0,0,47,3.5999999999999996,1.213164,0.47883600000000004,No
25,3491,123432,31,Did not complete high school,5,7,27,4.2,0.5590620000000001,0.5749380000000001,No
25,3491,123464,44,Some college,8,8,49,16.3,2.4599960000000003,5.527004,Yes
25,3491,123468,19,High school degree,0,0,24,12.5,0.936,2.064,Yes
49,4358,240017,77,Post-undergraduate degree,2,24,28,10.6,1.371216,1.596784,No
49,4358,240070,37,College degree,0,9,83,14.899999999999999,5.899058999999999,6.467941,Yes
49,4358,240093,35,College degree,9,6,123,6.1,1.703181,5.799819,No
49,4358,240152,24,College degree,0,0,64,13.0,3.97696,4.34304,Yes
49,4358,240198,31,College degree,1,4,43,7.9,2.493398,0.9036020000000002,No
49,4358,240202,59,College degree,19,21,174,27.900000000000002,16.408548000000003,32.137452,Yes
49,4358,240252,18,High school degree,0,0,27,4.1000000000000005,0.16937100000000002,0.9376289999999999,Yes
49,4358,240289,29,High school degree,8,5,35,21.099999999999998,1.65424,5.73076,Yes
49,4358,240302,38,College degree,6,7,25,31.3,2.2144749999999997,5.610525000000001,Yes
49,4358,240360,27,Some college,3,5,26,2.0,0.0416,0.47840000000000005,Yes
49,4358,240403,49,High school degree,15,11,35,3.0,0.735,0.31500000000000006,No
49,4358,240497,24,Some college,1,2,23,14.799999999999999,0.7965359999999999,2.6074640000000002,Yes
49,4358,240505,27,College degree,3,5,36,16.2,1.3880160000000001,4.4439839999999995,Yes
49,4358,240612,26,High school degree,2,4,26,14.499999999999998,0.5579599999999999,3.2120399999999996,No
49,4358,240623,32,College degree,0,6,37,3.1,0.592999,0.554001,Yes
49,4358,240675,53,Post-undergraduate degree,16,13,51,4.1000000000000005,0.9493140000000001,1.141686,No
49,4358,240676,19,High school degree,0,0,17,14.099999999999998,1.035504,1.3614959999999998,Yes
49,4358,240680,18,High school degree,0,0,19,6.4,0.3952,0.8208,Yes
49,4358,240694,19,High school degree,1,0,21,7.9,1.104894,0.554106,Yes
49,4358,240697,51,High school degree,25,16,96,21.5,7.30656,13.33344,No
49,4358,240705,30,Post-undergraduate degree,3,2,40,16.900000000000002,2.21728,4.542720000000001,Yes
49,4358,240722,63,Did not complete high school,22,21,61,13.5,1.8281700000000003,6.406830000000001,No
49,4358,240764,30,College degree,1,4,73,29.799999999999997,7.048296,14.705703999999997,Yes
49,4358,240789,27,College degree,3,3,43,4.5,0.57663,1.3583699999999999,No
49,4358,240792,42,High school degree,15,9,46,13.100000000000001,1.060576,4.965424,No
49,4358,240895,24,College degree,0,3,44,13.5,2.38194,3.5580600000000002,Yes
49,4358,241000,20,High school degree,0,0,23,23.599999999999998,3.539056,1.888944,Yes
49,4358,241089,28,Some college,4,5,20,6.2,0.57288,0.66712,No
49,4358,241132,25,High school degree,3,2,23,5.0,0.27945000000000003,0.8705500000000002,No
49,4358,241163,24,College degree,0,3,49,5.0,0.8722000000000001,1.5778,Yes
49,4358,241191,36,Some college,9,7,76,5.7,0.29457599999999995,4.037424,No
49,4358,241279,44,High school degree,11,12,50,22.0,2.112,8.888,No
49,4358,241350,23,Some college,0,1,45,15.8,1.12338,5.98662,No
49,4358,241424,32,Some college,1,4,26,3.3000000000000003,0.23680800000000002,0.6211920000000001,No
49,4358,241525,32,High school degree,9,7,53,14.899999999999999,5.812191999999999,2.0848080000000007,Yes
49,4358,241564,35,College degree,7,6,76,7.000000000000001,0.5586,4.7614,No
49,4358,241582,30,Some college,3,6,34,14.299999999999999,2.2559679999999998,2.6060319999999995,Yes
49,4358,241594,30,Did not complete high school,4,3,36,9.6,0.82944,2.62656,Yes
49,4358,241652,31,High school degree,6,5,26,6.5,0.32617,1.3638299999999999,No
49,4358,241732,23,Did not complete high school,0,2,16,17.2,0.90816,1.8438399999999997,Yes
49,4358,241770,46,Did not complete high school,11,8,61,10.4,3.4447919999999996,2.899208,No
49,4358,241837,59,Did not complete high school,33,17,308,6.7,7.387688000000001,13.248312000000002,No
49,4358,241859,39,Post-undergraduate degree,1,10,185,7.000000000000001,10.450650000000001,2.4993499999999997,Yes
49,4358,241980,29,Post-undergraduate degree,3,3,55,27.1,8.346800000000002,6.558199999999999,Yes
49,4358,242047,26,College degree,2,4,19,3.8,0.106134,0.615866,No
49,4358,242106,34,High school degree,6,7,27,6.4,0.269568,1.458432,No
49,4358,242108,30,Did not complete high school,12,5,35,5.7,1.3366500000000001,0.65835,No
49,4358,242216,23,College degree,0,2,29,9.4,0.8396079999999999,1.886392,Yes
49,4358,242303,22,College degree,0,1,76,7.7,3.616536,2.2354640000000003,No
49,4358,242345,27,College degree,0,4,46,1.9,0.232484,0.641516,Yes
49,4358,242430,30,Some college,0,5,70,6.9,0.37191,4.45809,Yes
49,4358,242433,23,High school degree,0,1,22,9.0,0.7128,1.2671999999999999,No
49,4358,242464,42,Post-undergraduate degree,12,13,34,6.1,0.5579059999999999,1.5160939999999998,No
49,4358,242467,29,College degree,2,3,55,15.6,1.48434,7.0956600000000005,Yes
49,4358,242512,47,High school degree,16,8,66,1.7000000000000002,0.097614,1.024386,No
49,4358,242560,34,College degree,8,7,30,5.7,1.08243,0.62757,No
49,4358,242597,31,High school degree,11,7,51,12.4,4.135896,2.188104,Yes
49,4358,242601,35,College degree,10,4,53,19.0,3.63527,6.43473,No
49,4358,242691,19,Did not complete high school,2,0,21,12.0,0.15372,2.36628,No
49,4358,242710,30,Did not complete high school,7,7,40,11.4,1.7784,2.7816000000000005,Yes
49,4358,242840,25,College degree,0,2,35,0.6,0.07119,0.13881,No
49,4358,243028,38,Post-undergraduate degree,11,8,40,8.799999999999999,1.6543999999999999,1.8655999999999997,No
49,4358,243048,18,High school degree,0,0,34,2.8000000000000003,0.292264,0.6597360000000001,No
49,4358,243058,53,High school degree,10,14,62,13.4,2.3760879999999998,5.9319120000000005,Yes
49,4358,243076,31,Did not complete high school,10,5,60,27.3,6.273540000000001,10.106460000000002,Yes
49,4358,243083,38,College degree,7,7,274,2.3,4.31687,1.9851299999999998,Yes
49,4358,243086,19,High school degree,0,0,21,2.5,0.03255,0.49245,No
49,4358,243118,20,Did not complete high school,2,0,18,2.3,0.05589,0.35811,No
49,4358,243175,21,High school degree,2,1,22,9.2,1.048432,0.975568,Yes
49,4358,243209,19,High school degree,0,0,17,5.5,0.5086400000000001,0.42635999999999996,No
49,4358,243340,23,College degree,0,1,42,12.2,2.2391879999999995,2.884812,No
49,4358,243351,65,High school degree,25,20,48,7.7,2.812656,0.8833439999999997,No
49,4358,243457,45,Post-undergraduate degree,18,12,88,9.6,4.038144,4.409856,No
49,4358,243535,21,Some college,0,1,22,1.5,0.09701999999999998,0.23297999999999996,No
49,4358,243547,54,Some college,8,10,67,10.5,1.2451949999999998,5.789805,No
49,4358,243554,22,College degree,0,2,24,8.0,0.63936,1.28064,Yes
49,4358,243564,20,Some college,0,0,23,14.2,1.8616199999999996,1.40438,Yes
49,4358,243569,41,High school degree,12,9,58,13.100000000000001,3.7838040000000004,3.8141960000000004,No
49,4358,243578,36,High school degree,14,3,71,6.9,1.425609,3.4733910000000003,No
49,4358,243624,33,Some college,11,8,79,10.8,3.0800520000000002,5.451948,No
49,4358,243673,23,High school degree,2,2,34,3.3000000000000003,0.21879,0.9032100000000001,No
49,4358,243859,46,Some college,8,6,119,5.6000000000000005,1.1128879999999999,5.551112,Yes
49,4358,243929,21,Some college,0,0,15,6.1,0.07137,0.84363,Yes
49,4358,243957,28,College degree,2,4,62,34.8,3.8621039999999995,17.713896,Yes
49,4358,243958,39,Some college,9,8,69,6.0,0.55476,3.5852399999999998,No
49,4358,243998,54,College degree,4,9,69,12.0,1.17576,7.104239999999999,No
49,4358,244010,75,Did not complete high school,22,23,56,7.8,1.786512,2.5814880000000002,No
49,4358,244023,31,College degree,1,7,69,0.4,0.189336,0.08666400000000002,No
49,4358,244034,55,High school degree,32,8,229,4.9,3.02967,8.19133,No
49,4358,244067,20,Some college,0,0,18,17.4,0.4228199999999999,2.70918,No
49,4358,244106,39,Post-undergraduate degree,3,9,42,15.2,3.077088,3.3069119999999996,No
49,4358,244123,37,Some college,2,8,55,8.0,1.6412,2.7588000000000004,No
49,4358,244159,20,Some college,0,0,41,4.3,0.47072099999999995,1.292279,No
49,4358,244190,57,College degree,10,10,149,10.0,3.6355999999999997,11.2644,No
49,4358,244208,50,Did not complete high school,20,15,117,7.6,3.147768,5.744231999999999,No
49,4358,244269,33,Did not complete high school,2,7,28,1.6,0.13888,0.30912,No
49,4358,244280,36,Did not complete high school,16,10,44,7.3999999999999995,1.9601119999999999,1.295888,No
49,4358,244286,21,High school degree,1,0,29,5.7,0.639711,1.0132889999999999,No
49,4358,244337,37,Some college,12,11,121,13.600000000000001,4.68996,11.76604,No
49,4358,244354,27,Post-undergraduate degree,0,4,24,6.1,0.165432,1.298568,Yes
60,4098,295009,28,College degree,5,5,112,9.9,0.931392,10.156608,No
60,4098,295028,27,Some college,4,5,40,13.200000000000001,3.7276800000000003,1.55232,No
60,4098,295035,32,Some college,4,3,37,4.1000000000000005,0.47785500000000003,1.039145,Yes
60,4098,295057,28,High school degree,6,5,33,20.5,1.0959299999999998,5.66907,Yes
60,4098,295083,24,College degree,0,2,35,12.1,2.4690049999999997,1.7659949999999998,Yes
60,4098,295134,20,High school degree,0,0,44,3.9,1.065636,0.6503639999999999,No
60,4098,295153,39,College degree,16,4,47,16.5,4.156680000000001,3.59832,No
60,4098,295187,38,College degree,11,8,145,18.5,1.44855,25.37645,No
60,4098,295193,65,High school degree,38,11,352,2.5,0.38720000000000004,8.4128,No
60,4098,295270,56,High school degree,34,19,215,13.900000000000002,14.374685000000001,15.510315,No
60,4098,295295,18,High school degree,0,0,57,3.1,1.238667,0.5283329999999999,Yes
60,4098,295339,20,Did not complete high school,0,1,18,9.5,0.15903,1.55097,No
60,4098,295367,62,Did not complete high school,4,13,27,13.200000000000001,1.72854,1.83546,No
60,4098,295386,39,High school degree,13,8,112,21.2,4.6300799999999995,19.11392,Yes
60,4098,295449,29,College degree,3,2,102,9.8,4.828068,5.167932,Yes
60,4098,295465,30,College degree,4,6,46,3.9,1.2558,0.5382,No
60,4098,295472,52,Some college,21,14,121,2.4,0.389136,2.5148639999999998,No
60,4098,295518,48,Post-undergraduate degree,19,11,326,10.6,21.182827999999997,13.373172,Yes
60,4098,295658,20,Did not complete high school,2,0,42,3.1,0.8931720000000001,0.40882799999999997,Yes
60,4098,295683,34,College degree,7,3,33,7.5,1.87605,0.5989500000000001,Yes
60,4098,295711,68,Did not complete high school,51,26,274,7.000000000000001,8.592640000000001,10.587360000000002,No
60,4098,295815,47,Did not complete high school,16,15,51,14.2,3.396498,3.8455019999999993,No
60,4098,295913,37,High school degree,12,8,29,9.3,0.876525,1.820475,No
60,4098,295930,36,High school degree,9,10,35,0.8,0.08652000000000001,0.19348,No
60,4098,295938,30,College degree,1,6,107,8.9,1.437973,8.085027,Yes
60,4098,296037,24,High school degree,0,2,21,13.700000000000001,1.3780830000000002,1.498917,No
60,4098,296049,24,College degree,0,2,49,13.600000000000001,3.038784,3.6252160000000004,Yes
60,4098,296068,31,High school degree,0,6,34,4.2,0.7140000000000001,0.7140000000000001,Yes
60,4098,296183,41,College degree,15,13,89,9.2,2.5546560000000005,5.633344,No
60,4098,296309,19,High school degree,0,0,25,24.7,1.228825,4.946175,Yes
60,4098,296317,20,Some college,0,1,23,1.0,0.02369,0.20631,No
60,4098,296325,30,High school degree,8,5,65,9.2,2.44582,3.5341799999999997,No
60,4098,296347,42,High school degree,5,12,72,19.3,0.250128,13.645872,No
60,4098,296403,27,Did not complete high school,5,5,34,1.0,0.06018,0.27982,No
60,4098,296493,24,College degree,0,2,38,1.6,0.034048,0.573952,No
60,4098,296589,38,High school degree,16,6,71,6.6000000000000005,1.537008,3.148992,No
60,4098,296591,24,Did not complete high school,7,2,29,13.600000000000001,0.6428720000000001,3.3011280000000003,No
60,4098,296685,48,High school degree,7,11,80,3.6999999999999997,0.7873600000000001,2.17264,No
60,4098,296709,49,College degree,0,11,77,2.0,0.20944,1.33056,No
60,4098,296763,18,High school degree,0,0,29,25.900000000000002,2.3884980000000002,5.122502,Yes
60,4098,296812,64,High school degree,11,28,27,2.4,0.08229600000000001,0.565704,No
60,4098,296939,19,Did not complete high school,3,0,22,10.9,0.472406,1.9255940000000002,No
60,4098,296988,49,Some college,2,17,36,23.599999999999998,2.6592479999999994,5.836751999999999,Yes
60,4098,297023,29,College degree,1,4,26,6.6000000000000005,0.507936,1.2080640000000002,Yes
60,4098,297063,28,High school degree,3,5,64,9.4,1.034752,4.981248,Yes
60,4098,297090,27,High school degree,4,3,32,6.7,0.555296,1.5887040000000001,Yes
60,4098,297143,24,College degree,0,2,40,8.6,1.2039999999999997,2.2359999999999998,No
60,4098,297166,23,Did not complete high school,2,2,38,12.2,2.22528,2.41072,Yes
60,4098,297181,43,Post-undergraduate degree,3,8,30,3.1,0.34223999999999993,0.5877600000000001,No
60,4098,297207,29,Post-undergraduate degree,1,5,51,12.5,2.428875,3.946125,No
60,4098,297282,61,Some college,35,9,327,4.6,7.626294,7.415706,No
60,4098,297308,22,College degree,0,1,20,6.5,0.6019,0.6981,Yes
60,4098,297345,24,High school degree,2,3,34,2.4,0.274992,0.541008,No
60,4098,297357,30,Some college,8,3,65,8.799999999999999,1.9162,3.8038,No
