PRV_ID,PRV_NAME_TH,PRV_NAME_EN,AMP_ID,AMP_NAME_TH,AMP_NAME_EN
26,น่าน,Nan,2612,บ่อเกลือ,Bo kluai
26,น่าน,Nan,2613,สองแคว,Song kwar
26,น่าน,Nan,2614,เฉลิมพระเกียรติ,Chaloem phrakiat 
26,น่าน,Nan,2615,ภูเพียง,Phu pieng
27,บุรีรัมย์,Buri ram,2701,เมืองบุรีรัมย์,Muang buri ram
27,บุรีรัมย์,Buri ram,2702,กระสัง,Krasang
27,บุรีรัมย์,Buri ram,2703,คูเมือง,Khu Muang
27,บุรีรัมย์,Buri ram,2704,ชำนิ,Cham ni
27,บุรีรัมย์,Buri ram,2705,นาโพธิ์,Na pho
27,บุรีรัมย์,Buri ram,2706,นางรอง,Nang rong
27,บุรีรัมย์,Buri ram,2707,โนนดินแดง,Non din daeng
27,บุรีรัมย์,Buri ram,2708,โนนสุวรรณ,Non suwan
27,บุรีรัมย์,Buri ram,2709,บ้านกรวด,Ban kruat
27,บุรีรัมย์,Buri ram,2710,พลับพลาชัย,Phlapphachai
27,บุรีรัมย์,Buri ram,2711,บ้านใหม่ไชยพจน์,Ban mai chaiyapot
27,บุรีรัมย์,Buri ram,2712,ประโคนชัย,Phakhon chai
27,บุรีรัมย์,Buri ram,2713,ปะคำ,Pa kham
27,บุรีรัมย์,Buri ram,2714,พุทไธสง,Phutthaisong
27,บุรีรัมย์,Buri ram,2715,ละหานทราย,Lahan sai
27,บุรีรัมย์,Buri ram,2716,ลำปลายมาศ,Lam plai mat
27,บุรีรัมย์,Buri ram,2717,สตึก,Satuk
27,บุรีรัมย์,Buri ram,2718,หนองกี่,Nong ki
27,บุรีรัมย์,Buri ram,2719,หนองหงส์,Nong hong
27,บุรีรัมย์,Buri ram,2720,ห้วยราช,Huai rat
27,บุรีรัมย์,Buri ram,2721,บ้านด่าน,Ban dan
27,บุรีรัมย์,Buri ram,2722,เฉลิมพระเกียรติ,Chaloem phrakiat 
27,บุรีรัมย์,Buri ram,2723,แคนดง,Can dong
28,ปทุมธานี,Pathum thani,2801,เมืองปทุมธานี,Mung pathum thani
28,ปทุมธานี,Pathum thani,2802,คลองหลวง,Klongluang
28,ปทุมธานี,Pathum thani,2803,ธัญบุรี,Thanyaburi
28,ปทุมธานี,Pathum thani,2804,ลาดหลุมแก้ว,Lat lum kaeo
28,ปทุมธานี,Pathum thani,2805,ลำลูกกา,Lam luk ka
28,ปทุมธานี,Pathum thani,2806,สามโคก,Sam khok
28,ปทุมธานี,Pathum thani,2807,หนองเสือ,Nong sua
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2901,เมืองประจวบคีรีขันธ์,Mung prachuap khiri khan
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2902,กุยบุรี,Kui buri
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2903,ทับสะแก,Thap sakae
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2904,บางสะพาน,Bang saphan
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2905,บางสะพานน้อย,Bang saphan noi
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2906,ปราณบุรี,Pran buri
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2907,หัวหิน,Hua hin
29,ประจวบคีรีขันธ์,Prachuap khiri khan,2908,สามร้อยยอด,Sam roi yot
30,ปราจีนบุรี,Prachinburi,3001,เมืองปราจีนบุรี,Muang prachinburi
30,ปราจีนบุรี,Prachinburi,3002,กบินทร์บุรี,Kabin buri
30,ปราจีนบุรี,Prachinburi,3003,ศรีมโหสถ,Sri maho sot
30,ปราจีนบุรี,Prachinburi,3004,นาดี,Nadi
30,ปราจีนบุรี,Prachinburi,3005,บ้านสร้าง,Ban Sang
30,ปราจีนบุรี,Prachinburi,3006,ประจันตคาม,Prachantakham
30,ปราจีนบุรี,Prachinburi,3007,ศรีมหาโพธิ,Si maha phot
31,ปัตตานี,Pattani,3101,เมืองปัตตานี,Muang pattani
31,ปัตตานี,Pattani,3102,กะพ้อ,Kapho
31,ปัตตานี,Pattani,3103,โคกโพธิ์,Khok pho
31,ปัตตานี,Pattani,3104,ทุ่งยางแดง,Thung yang daeng
31,ปัตตานี,Pattani,3105,ปะนาเระ,Panara
31,ปัตตานี,Pattani,3106,มายอ,Mayo
31,ปัตตานี,Pattani,3107,ไม้แก่น,Mai kaen
31,ปัตตานี,Pattani,3108,ยะรัง,Yarang
31,ปัตตานี,Pattani,3109,ยะหริ่ง,Yaring
31,ปัตตานี,Pattani,3110,สายบุรี,Sai buri
31,ปัตตานี,Pattani,3111,หนองจิก,Nong chik
31,ปัตตานี,Pattani,3112,แม่ลาน,Mae lan
32,พระนครศรีอยุธยา,Ayutthaya,3201,พระนครศรีอยุธยา,Phranakhon si ayutthaya 
32,พระนครศรีอยุธยา,Ayutthaya,3202,ท่าเรือ,Tha rua
32,พระนครศรีอยุธยา,Ayutthaya,3203,นครหลวง,Nakhon luang
32,พระนครศรีอยุธยา,Ayutthaya,3204,บางซ้าย,Bang sai
32,พระนครศรีอยุธยา,Ayutthaya,3205,บางไทร,Bang sai
32,พระนครศรีอยุธยา,Ayutthaya,3206,บางบาล,Bang ban
32,พระนครศรีอยุธยา,Ayutthaya,3207,บางปะหัน,Bang pahan
32,พระนครศรีอยุธยา,Ayutthaya,3208,บางปะอิน,Bang pa-in
32,พระนครศรีอยุธยา,Ayutthaya,3209,บ้านแพรก,Ban phraek
32,พระนครศรีอยุธยา,Ayutthaya,3210,ผักไห่,Phak hai
32,พระนครศรีอยุธยา,Ayutthaya,3211,ภาชี,Phachi
32,พระนครศรีอยุธยา,Ayutthaya,3212,มหาราช,Maharat
32,พระนครศรีอยุธยา,Ayutthaya,3213,ลาดบัวหลวง,Lat bua luang
32,พระนครศรีอยุธยา,Ayutthaya,3214,วังน้อย,Wang noi
32,พระนครศรีอยุธยา,Ayutthaya,3215,เสนา,Sena
32,พระนครศรีอยุธยา,Ayutthaya,3216,อุทัย,Uthai
33,พะเยา,Phayao,3301,เมืองพะเยา,Muang Phayao
33,พะเยา,Phayao,3302,จุน,Chun
33,พะเยา,Phayao,3303,เชียงคำ,Chiang kham
33,พะเยา,Phayao,3304,เชียงม่วน,Chiang muan
33,พะเยา,Phayao,3305,ดอกคำใต้,Dok kham tai
33,พะเยา,Phayao,3306,ปง,Pong
33,พะเยา,Phayao,3307,แม่ใจ,Mae chai
33,พะเยา,Phayao,3308,ภูซาง,Phu sang
33,พะเยา,Phayao,3309,ภูกามยาว,Phu kam yao
34,พังงา,Phangnga,3401,เมืองพังงา,Muang phangnga
34,พังงา,Phangnga,3402,กะปง,ka pong
34,พังงา,Phangnga,3403,เกาะยาว,ko yao
34,พังงา,Phangnga,3404,คุระบุรี,Khura buri
34,พังงา,Phangnga,3405,ตะกั่วทุ่ง,Takua thung
34,พังงา,Phangnga,3406,ตะกั่วป่า,Takua pa
34,พังงา,Phangnga,3407,ทับปุด,Thap put
34,พังงา,Phangnga,3408,ท้ายเหมือง,Thai muang
35,พัทลุง,Phatthalung,3501,เมืองพัทลุง,Muang phatthalung
35,พัทลุง,Phatthalung,3502,กงหรา,kong ra
35,พัทลุง,Phatthalung,3503,เขาชัยสน,Khao chaison
35,พัทลุง,Phatthalung,3504,ควนขนุน,Khuan khanon
35,พัทลุง,Phatthalung,3505,ตะโหมด,Tamot
35,พัทลุง,Phatthalung,3506,ปากพะยูน,Pak phayun
35,พัทลุง,Phatthalung,3507,ป่าบอน,Pa bon
35,พัทลุง,Phatthalung,3508,ป่าพะยอม,Pa phayom
35,พัทลุง,Phatthalung,3509,ศรีบรรพต,Si banphot
35,พัทลุง,Phatthalung,3510,บางแก้ว,Bang kaeo
35,พัทลุง,Phatthalung,3511,ศรีนครินทร์,
36,พิจิตร,phichit,3601,เมืองพิจิตร,Muang phichit
36,พิจิตร,phichit,3602,ตะพานหิน,Taphan hin
36,พิจิตร,phichit,3603,ทับคล้อ,Thao khlo
36,พิจิตร,phichit,3604,บางมูลนาก,Bang munnak
36,พิจิตร,phichit,3605,โพทะเล,Pho thale
36,พิจิตร,phichit,3606,โพธิ์ประทับช้าง,
36,พิจิตร,phichit,3607,สามง่าม,Sam ngam
36,พิจิตร,phichit,3608,วังทรายพูน,Wang sai phun
36,พิจิตร,phichit,3609,สากเหล็ก,Sak lek
36,พิจิตร,phichit,3610,บึงนาราง,Bung narang
36,พิจิตร,phichit,3611,ดงเจริญ,Dong charoen
36,พิจิตร,phichit,3612,วชิรบารมี,
37,พิษณุโลก,Phitsanulok,3701,เมืองพิษณุโลก,Muang phitsanulok
37,พิษณุโลก,Phitsanulok,3702,นครไทย,Nakhon thai
37,พิษณุโลก,Phitsanulok,3703,ชาติตระการ,Chat trakan
37,พิษณุโลก,Phitsanulok,3704,เนินมะปราง,Noen maprang
37,พิษณุโลก,Phitsanulok,3705,บางกระทุ่ม,Bangkrathum
37,พิษณุโลก,Phitsanulok,3706,บางระกำ,Bangrakam
37,พิษณุโลก,Phitsanulok,3707,พรหมพิราม,Phrom phiram
37,พิษณุโลก,Phitsanulok,3708,วังทอง,Wang thong
37,พิษณุโลก,Phitsanulok,3709,วัดโบสถ์,Wat bot
38,เพชรบุรี,Phetchaburi,3801,เมืองเพชรบุรี,muang phetchaburi
38,เพชรบุรี,Phetchaburi,3802,แก่งกระจาน,Kaeng kachan
38,เพชรบุรี,Phetchaburi,3803,เขาย้อย,khao yoi
38,เพชรบุรี,Phetchaburi,3804,ชะอำ,Cha-am
38,เพชรบุรี,Phetchaburi,3805,ท่ายาง,Tha yang
38,เพชรบุรี,Phetchaburi,3806,บ้านลาด,Ban lat
38,เพชรบุรี,Phetchaburi,3807,บ้านแหลม,Ban laerm
38,เพชรบุรี,Phetchaburi,3808,หนองหญ้าปล้อง,Nong ya plong
39,เพชรบูรณ์,Phetchabun,3901,เมืองเพชรบูรณ์,Muang phetchabun
39,เพชรบูรณ์,Phetchabun,3902,เขาค้อ,Khao Kho
39,เพชรบูรณ์,Phetchabun,3903,ชนแดน,Chon daen
39,เพชรบูรณ์,Phetchabun,3904,น้ำหนาว,Nam nao
39,เพชรบูรณ์,Phetchabun,3905,บึงสามพัน,Bung sam phan
39,เพชรบูรณ์,Phetchabun,3906,วิเชียรบุรี,Wichian buri
39,เพชรบูรณ์,Phetchabun,3907,ศรีเทพ,Si thep
39,เพชรบูรณ์,Phetchabun,3908,หนองไผ่,Nong Phai
39,เพชรบูรณ์,Phetchabun,3909,หล่มเก่า,Lom kao
39,เพชรบูรณ์,Phetchabun,3910,หล่มสัก,Lom sak
39,เพชรบูรณ์,Phetchabun,3911,วังโป่ง,Wang pong
40,แพร่,Phrae,4001,เมืองแพร่,Muangphrae
40,แพร่,Phrae,4002,เด่นชัย,Den chai
40,แพร่,Phrae,4003,ร้องกวาง,Rong kwang
40,แพร่,Phrae,4004,ลอง,Long
40,แพร่,Phrae,4005,วังชิ้น,Wang chin
40,แพร่,Phrae,4006,สอง,Song
40,แพร่,Phrae,4007,หนองม่วงไข่,Nong muang kai
40,แพร่,Phrae,4008,สูงเม่น,Sung men
41,ภูเก็ต,Phuket,4101,เมืองภูเก็ต,Muangphuket
41,ภูเก็ต,Phuket,4102,กะทู้,Kathu
41,ภูเก็ต,Phuket,4103,ถลาง,Thalang
42,มหาสารคาม,Mahasarakham,4201,เมืองมหาสารคาม,Muang mahasarakham
42,มหาสารคาม,Mahasarakham,4202,กันทรวิชัย,Kantharawichai
42,มหาสารคาม,Mahasarakham,4203,แกดำ,Kae dam
42,มหาสารคาม,Mahasarakham,4204,โกสุมพิสัย,Kosum phisai
42,มหาสารคาม,Mahasarakham,4205,เชียงยืน,Chiang yun
42,มหาสารคาม,Mahasarakham,4206,นาเชือก,Na chuak
42,มหาสารคาม,Mahasarakham,4207,นาดูน,Na dun
42,มหาสารคาม,Mahasarakham,4208,บรบือ,Borabu
42,มหาสารคาม,Mahasarakham,4209,พยัคฆภูมิพิสัย,Phayakhaphum phisai
42,มหาสารคาม,Mahasarakham,4210,วาปีปทุม,Wapi pathum
42,มหาสารคาม,Mahasarakham,4211,กุดรัง,Kut rang
42,มหาสารคาม,Mahasarakham,4212,ยางสีสุราช,Yang si surat
42,มหาสารคาม,Mahasarakham,4213,ชื่นชม,Chuenchom
43,มุกดาหาร,Mukdahan,4301,เมืองมุกดาหาร,Muang mukdahan
43,มุกดาหาร,Mukdahan,4302,คำชะอี,Khamcha-i
43,มุกดาหาร,Mukdahan,4303,ดงหลวง,Dong luang
43,มุกดาหาร,Mukdahan,4304,ดอนตาล,Don tan
43,มุกดาหาร,Mukdahan,4305,นิคมคำสร้อย,Nikhom kham soi
43,มุกดาหาร,Mukdahan,4306,หนองสูง,Nong sung
43,มุกดาหาร,Mukdahan,4307,หว้านใหญ่,Wan yai
44,แม่ฮ่องสอน,Mae hong son,4401,เมืองแม่ฮ่องสอน,Muang mae hong son
44,แม่ฮ่องสอน,Mae hong son,4402,ขุนยวม,Khun yuam
44,แม่ฮ่องสอน,Mae hong son,4403,ปางมะผ้า,Pang mapha
44,แม่ฮ่องสอน,Mae hong son,4404,ปาย,Pai
44,แม่ฮ่องสอน,Mae hong son,4405,แม่ลาน้อย,Mae la noi
44,แม่ฮ่องสอน,Mae hong son,4406,แม่สะเรียง,Mae sariang
44,แม่ฮ่องสอน,Mae hong son,4407,สบเมย,Sop moei
45,ยโสธร,Yasothon,4501,เมืองยโสธร,Muang yasothon
45,ยโสธร,Yasothon,4502,กุดชุม,Kut chum
45,ยโสธร,Yasothon,4503,ค้อวัง,Kho wang
45,ยโสธร,Yasothon,4504,คำเขื่อนแก้ว,Kham khuan kaeo
45,ยโสธร,Yasothon,4505,ไทยเจริญ,Thai charoen
45,ยโสธร,Yasothon,4506,ทรายมูล,Sai mun
45,ยโสธร,Yasothon,4507,ป่าติ้ว,Pa tiu
45,ยโสธร,Yasothon,4508,มหาชนะชัย,Maha chana chai
45,ยโสธร,Yasothon,4509,เลิงนกทา,Loeng nok tha
46,ยะลา,Yala,4601,เมืองยะลา,Muang yala
46,ยะลา,Yala,4602,กาบัง,Kabang
46,ยะลา,Yala,4603,กรงปินัง,
46,ยะลา,Yala,4604,ธารโต,Than to
46,ยะลา,Yala,4605,บันนังสตา,Bannang sata
46,ยะลา,Yala,4606,เบตง,Betong
46,ยะลา,Yala,4607,ยะหา,Yaha
46,ยะลา,Yala,4608,รามัน,Raman
47,ร้อยเอ็ด,Roi et,4701,เมืองร้อยเอ็ด,Muang roi et
47,ร้อยเอ็ด,Roi et,4702,เกษตรวิสัย,Kaset visai
47,ร้อยเอ็ด,Roi et,4703,จตุรพักตร์พิมาน,Chaturaphak phiman
47,ร้อยเอ็ด,Roi et,4704,จังหาร,Jung han
47,ร้อยเอ็ด,Roi et,4705,ธวัชบุรี,Thawatshaburi
47,ร้อยเอ็ด,Roi et,4706,ปทุมรัตน์,Pathum rat
47,ร้อยเอ็ด,Roi et,4707,พนมไพร,Phanom phrai
47,ร้อยเอ็ด,Roi et,4708,โพธิ์ชัย,IPho chai
47,ร้อยเอ็ด,Roi et,4709,โพนทราย,Phon sai
47,ร้อยเอ็ด,Roi et,4710,โพนทอง,Phon thong
47,ร้อยเอ็ด,Roi et,4711,เมยวดี,Moeiwadi
47,ร้อยเอ็ด,Roi et,4712,เมืองสรวง,Muangsuang
47,ร้อยเอ็ด,Roi et,4713,ศรีสมเด็จ,Srisomdet
47,ร้อยเอ็ด,Roi et,4714,เสลภูมิ,Sela phum
47,ร้อยเอ็ด,Roi et,4715,สุวรรณภูมิ,Suwannaphum
47,ร้อยเอ็ด,Roi et,4716,หนองพอก,Nong phok
47,ร้อยเอ็ด,Roi et,4717,อาจสามารถ,At samat
47,ร้อยเอ็ด,Roi et,4718,เชียงขวัญ,Chiang khwan
47,ร้อยเอ็ด,Roi et,4719,หนองฮี,Nong hi
47,ร้อยเอ็ด,Roi et,4720,ทุ่งเขาหลวง,Thung kao luang
48,ระนอง,Ranong,4801,เมืองระนอง,Muang ranong
48,ระนอง,Ranong,4802,กระบุรี,Kra buri
48,ระนอง,Ranong,4803,กะเปอร์,Kapoe
48,ระนอง,Ranong,4804,ละอุ่น,La-un
48,ระนอง,Ranong,4805,สุขสำราญ,Sook samran
49,ระยอง,Rayong,4901,เมืองระยอง,Muang rayong
49,ระยอง,Rayong,4902,แกลง,Klaeng
49,ระยอง,Rayong,4903,บ้านค่าย,Ban khai
49,ระยอง,Rayong,4904,บ้านฉาง,Ban chang
49,ระยอง,Rayong,4905,ปลวกแดง,Pluak daeng
49,ระยอง,Rayong,4906,วังจันทร์,Wang chan
49,ระยอง,Rayong,4907,เขาชะเมา,khao chamao
49,ระยอง,Rayong,4908,นิคมพัฒนา,Nikhom phathana
50,ราชบุรี,Rachaburi,5001,เมืองราชบุรี,Muang rachaburi
50,ราชบุรี,Rachaburi,5002,จอมบึง,Chom bung
50,ราชบุรี,Rachaburi,5003,ดำเนินสะดวก,Damnoen saduak
50,ราชบุรี,Rachaburi,5004,บางแพ,Bang phae
50,ราชบุรี,Rachaburi,5005,บ้านโป่ง,Bang phong
50,ราชบุรี,Rachaburi,5006,ปากท่อ,Pak tho
50,ราชบุรี,Rachaburi,5007,โพธาราม,Photharam
50,ราชบุรี,Rachaburi,5008,วัดเพลง,Wat phleng
50,ราชบุรี,Rachaburi,5009,สวนผึ้ง,Suan phung
50,ราชบุรี,Rachaburi,5010,บ้านคา,Bang kha
51,ลพบุรี,Lopburi,5101,เมืองลพบุรี,Muang lopburi
51,ลพบุรี,Lopburi,5102,โคกเจริญ,Khok charoen
51,ลพบุรี,Lopburi,5103,โคกสำโรง,Khok samrong
51,ลพบุรี,Lopburi,5104,ชัยบาดาล,Chai badan
51,ลพบุรี,Lopburi,5105,ท่าวุ้ง,Tha wong
51,ลพบุรี,Lopburi,5106,ท่าหลวง,Tha luang
51,ลพบุรี,Lopburi,5107,บ้านหมี่,Ban mi
51,ลพบุรี,Lopburi,5108,พัฒนานิคม,Phatthana nikhom
51,ลพบุรี,Lopburi,5109,ลำสนธิ,
51,ลพบุรี,Lopburi,5110,สระโบถส์,
51,ลพบุรี,Lopburi,5111,หนองม่วง,Nong muang kai
52,เลย,Loei,5201,เมืองเลย,Muang loei
52,เลย,Loei,5202,เชียงคาน,Chiang khan
52,เลย,Loei,5203,ด่านซ้าย,Dan sai
52,เลย,Loei,5204,ท่าลี่,Tha li
52,เลย,Loei,5205,นาด้วง,Na duang
52,เลย,Loei,5206,นาแห้ว,Na haeo
52,เลย,Loei,5207,ปากชม,Pak chom
52,เลย,Loei,5208,ผาขาว,
52,เลย,Loei,5209,ภูกระดึง,Phu kadung
52,เลย,Loei,5210,ภูเรือ,Phu rua
52,เลย,Loei,5211,ภูหลวง,Phu luang
52,เลย,Loei,5212,วังสะพุง,Wang saphung
52,เลย,Loei,5213,เอราวัณ,Erawan
52,เลย,Loei,5214,หนองหิน,Nong hin
53,ลำปาง,Lampang,5301,เมืองลำปาง,Muang lampang
53,ลำปาง,Lampang,5302,เกาะคา,Ko kha
53,ลำปาง,Lampang,5303,งาว,Nhao
53,ลำปาง,Lampang,5304,แจ้ห่ม,Chae hom
53,ลำปาง,Lampang,5305,เถิน,Thoen
53,ลำปาง,Lampang,5306,แม่ทะ,Mea tha
53,ลำปาง,Lampang,5307,แม่พริก,Mea phrik
53,ลำปาง,Lampang,5308,เมืองปาน,Muang pan
53,ลำปาง,Lampang,5309,แม่เมาะ,Mea mo
53,ลำปาง,Lampang,5310,วังเหนือ,Wang nua
53,ลำปาง,Lampang,5311,สบปราบ,Sop prap
53,ลำปาง,Lampang,5312,เสริมงาม,Some ngam
53,ลำปาง,Lampang,5313,ห้างฉัตร,
54,ลำพูน,Lamphun,5401,เมืองลำพูน,Muang lamphun
54,ลำพูน,Lamphun,5402,ทุ่งหัวช้าง,Thung hua chang
54,ลำพูน,Lamphun,5403,บ้านโฮ่ง,Ban hong
54,ลำพูน,Lamphun,5404,ป่าซาง,Pa sang
54,ลำพูน,Lamphun,5405,แม่ทา,Mea ta
54,ลำพูน,Lamphun,5406,ลี้,Li
54,ลำพูน,Lamphun,5407,บ้านธิ,Ban thi
54,ลำพูน,Lamphun,5408,เวียงหนองล่อง,
55,ศีรสะเกษ,Srisaket,5501,เมืองศีรสะเกษ,Muang srisaket
55,ศีรสะเกษ,Srisaket,5502,กันทรลักษ์,Kantharalak
55,ศีรสะเกษ,Srisaket,5503,กันทรารมย์,Kanthararom
55,ศีรสะเกษ,Srisaket,5504,ขุขันธ์,Khokhon
55,ศีรสะเกษ,Srisaket,5505,ขุนหาญ,Khun han
55,ศีรสะเกษ,Srisaket,5506,น้ำเกลี้ยง,Nam kliang
55,ศีรสะเกษ,Srisaket,5507,โนนคูณ,Non khan
55,ศีรสะเกษ,Srisaket,5508,บึงบูรพ์,Bang bun
55,ศีรสะเกษ,Srisaket,5509,เบญจลักษณ์,Benjalak
55,ศีรสะเกษ,Srisaket,5510,ปรางค์กู่,Prang ku
55,ศีรสะเกษ,Srisaket,5511,พยุห์,Phayu
55,ศีรสะเกษ,Srisaket,5512,ไพรบึง,Phai bung
55,ศีรสะเกษ,Srisaket,5513,โพธิ์ศรีสุวรรณ,Pho si suwan
55,ศีรสะเกษ,Srisaket,5514,ภูสิงห์,Phu sing
55,ศีรสะเกษ,Srisaket,5515,เมืองจันทร์,Muang chan
55,ศีรสะเกษ,Srisaket,5516,ยางชุมน้อย,Yang chumnoi
55,ศีรสะเกษ,Srisaket,5517,ราษีไศล,Rasi sala
55,ศีรสะเกษ,Srisaket,5518,วังหิน,Wang hin
55,ศีรสะเกษ,Srisaket,5519,ศรีรัตนะ,Sirattana
55,ศีรสะเกษ,Srisaket,5520,ห้วยทับทัน,Huai thap than
55,ศีรสะเกษ,Srisaket,5521,อุทุมพรพิสัย,Uthum phon phisai
55,ศีรสะเกษ,Srisaket,5522,ศิลาลาด,Silalat
56,สกลนคร,Sakonnakhon,5601,เมืองสกลนคร,Muang sakonnakhon
56,สกลนคร,Sakonnakhon,5602,กุดบาก,Kot bak
56,สกลนคร,Sakonnakhon,5603,กุสุมาลย์,Kusuman
56,สกลนคร,Sakonnakhon,5604,คำตากล้า,Kham ta kla
56,สกลนคร,Sakonnakhon,5605,เจริญศิลป์,Charoen silp
56,สกลนคร,Sakonnakhon,5606,เต่างอย,Tao ngoi
56,สกลนคร,Sakonnakhon,5607,นิคมน้ำอูน,Nikhomnamun
56,สกลนคร,Sakonnakhon,5608,บ้านม่วง,Ban muang
56,สกลนคร,Sakonnakhon,5609,พรรณานิคม,Phanna nikhom
56,สกลนคร,Sakonnakhon,5610,พังโคน,Phang khon
56,สกลนคร,Sakonnakhon,5611,วานรนิวาส,Wanon niwat
56,สกลนคร,Sakonnakhon,5612,วาริชภูมิ,Warit chaphum
56,สกลนคร,Sakonnakhon,5613,โคกศรีสุพรรณ,Khok si suphan
56,สกลนคร,Sakonnakhon,5614,สว่างแดนดิน,Sawang daen din
56,สกลนคร,Sakonnakhon,5615,ส่องดาว,Song dao
56,สกลนคร,Sakonnakhon,5616,อากาศอำนวย,
56,สกลนคร,Sakonnakhon,5617,ภูพาน,Phu phan
56,สกลนคร,Sakonnakhon,5618,โพนนาแก้ว,Phon na kaeo
57,สงขลา,Songkhla,5701,เมืองสงขลา,Muang songkhla
57,สงขลา,Songkhla,5702,กระแสสินธุ์,Kasae sin
57,สงขลา,Songkhla,5703,ควนเนียง,Khuan niang
57,สงขลา,Songkhla,5704,จะนะ,Chana
57,สงขลา,Songkhla,5705,เทพา,The pha
57,สงขลา,Songkhla,5706,นาทวี,Na thawi
57,สงขลา,Songkhla,5707,นาหม่อม,Na mom
57,สงขลา,Songkhla,5708,บางกล่ำ,Bang khum
57,สงขลา,Songkhla,5709,ระโนด,Ranot
57,สงขลา,Songkhla,5710,รัตภูมิ,Rattaphom
57,สงขลา,Songkhla,5711,สทิงพระ,Sathing phra
57,สงขลา,Songkhla,5712,สะเดา,Sadao
57,สงขลา,Songkhla,5713,สะบ้าย้อย,Saba yoi
57,สงขลา,Songkhla,5714,สิงหนคร,Singha nakhon
57,สงขลา,Songkhla,5715,หาดใหญ่,Hat yai
57,สงขลา,Songkhla,5716,คลองหอยโข่ง,
58,สตูล,Satun,5801,เมืองสตูล,Muang satun
58,สตูล,Satun,5802,ควนกาหลง,Khuan ka long
58,สตูล,Satun,5803,ควนโดน,Khuan don
58,สตูล,Satun,5804,ท่าแพ,Tha phae
58,สตูล,Satun,5805,ทุ่งหว้า,Thung wa
58,สตูล,Satun,5806,ละงู,Langu
58,สตูล,Satun,5807,มะนัง,Manang
59,สมุทรปราการ,Samutprakan,5901,เมืองสมุทรปราการ,Muang samutprakan
59,สมุทรปราการ,Samutprakan,5902,บางบ่อ,Bang bo
59,สมุทรปราการ,Samutprakan,5903,บางพลี,Bang phle
59,สมุทรปราการ,Samutprakan,5904,พระประแดง,Phra pradaeng
59,สมุทรปราการ,Samutprakan,5905,พระสมุทรเจดีย์,Phra samutjede
59,สมุทรปราการ,Samutprakan,5906,บางเสาธง,Bang sao thong
60,สมุทรสงคราม,Samut songkhram,6001,เมืองสมุทรสงคราม,Muang samut songkhram
60,สมุทรสงคราม,Samut songkhram,6002,บางคณที,
60,สมุทรสงคราม,Samut songkhram,6003,อัมพวา,
61,สมุทรสาคร,Samut sakhon,6101,เมืองสมุทรสาคร,Muang samut sakhon
61,สมุทรสาคร,Samut sakhon,6102,กระทุ่มแบน,Kratumban
61,สมุทรสาคร,Samut sakhon,6103,บ้านแพ้ว,Ban phaeo
62,สระแก้ว,Sra kaeo,6201,เมืองสระแก้ว,Muang sra kaeo
62,สระแก้ว,Sra kaeo,6202,เขาฉกรรจ์,
62,สระแก้ว,Sra kaeo,6203,คลองหาด,Khlong hat
62,สระแก้ว,Sra kaeo,6204,ตาพระยา,Ta phraya
62,สระแก้ว,Sra kaeo,6205,วังน้ำเย็น,Wang namyen
62,สระแก้ว,Sra kaeo,6206,วัฒนานคร,Wattana nakhon
62,สระแก้ว,Sra kaeo,6207,อรัญประเทศ,Aranyaprathat
62,สระแก้ว,Sra kaeo,6208,โคกสูง,Khok sung
62,สระแก้ว,Sra kaeo,6209,วังสมบูรณ์,Wang somboon
63,สระบุรี,Saraburi,6301,เมืองสระบุรี,Muang saraburi
63,สระบุรี,Saraburi,6302,แก่งคอย,Kaeng khoy
63,สระบุรี,Saraburi,6303,ดอนพุด,Don phut
63,สระบุรี,Saraburi,6304,บ้านหมอ,Ban mo
63,สระบุรี,Saraburi,6305,พระพุทธบาท,Phra phutthabat
63,สระบุรี,Saraburi,6306,มวกเหล็ก,Muak lek
63,สระบุรี,Saraburi,6307,วิหารแดง,Wihan daeng
63,สระบุรี,Saraburi,6308,เสาไห้,
63,สระบุรี,Saraburi,6309,หนองแค,Nong khae
63,สระบุรี,Saraburi,6310,หนองแซง,Nong saeng
63,สระบุรี,Saraburi,6311,หนองโดน,Nong don
63,สระบุรี,Saraburi,6312,วังม่วง,Wang muang
63,สระบุรี,Saraburi,6313,เฉลิมพระเกียรติ,Chalermprakiat
64,สิงห์บุรี,Singburi,6401,เมืองสิงห์บุรี,Muang singburi
64,สิงห์บุรี,Singburi,6402,ค่ายบางระจัน,Khai bang rachan
64,สิงห์บุรี,Singburi,6403,ท่าช้าง,Tha chang
64,สิงห์บุรี,Singburi,6404,บางระจัน,Bangrachan
64,สิงห์บุรี,Singburi,6405,พรหมบุรี,Phrom buri
64,สิงห์บุรี,Singburi,6406,อินทร์บุรี,In buri
65,สุโขทัย,Sukhothai,6501,เมืองสุโขทัย,Muang sukhothai
65,สุโขทัย,Sukhothai,6502,กงไกรลาศ,Kong kralilat
