model,year,price,transmission,mileage,fuelType,mpg,engineSize
Kuga,2017,14490,Manual,14210.0,Diesel,64.2,1.5
Kuga,2018,16997,Manual,7654.0,Petrol,45.6,1.5
Focus,2019,19000,Manual,4491.0,Petrol,58.9,1.0
Kuga,2019,16399,Manual,6134.0,Petrol,39.2,
Fiesta,2019,11498,Manual,14604.0,Petrol,58.9,1.0
Fiesta,2012,4350,Manual,63000.0,Diesel,50.4,
Fiesta,2018,11200,Manual,11741.0,Petrol,65.7,1.0
Kuga,2019,16383,Manual,14639.0,Petrol,34.4,1.5
Ka+,2017,7643,Manual,8895.0,Petrol,57.7,1.2
Focus,2017,12995,Manual,10300.0,Petrol,60.1,1.0
EcoSport,2019,15740,Manual,4933.0,Petrol,51.4,1.0
C-MAX,2017,10298,Manual,24455.0,Petrol,55.4,1.0
Focus,2018,10999,Manual,27962.0,Petrol,57.7,1.0
Focus,2019,16491,Automatic,18512.0,Diesel,74.3,1.5
Kuga,2019,21590,Manual,6688.0,Diesel,39.2,2.0
Focus,2018,12990,Manual,20425.0,Petrol,57.7,1.0
Fiesta,2014,7700,Manual,28652.0,Petrol,65.7,1.0
Fiesta,2015,6998,Manual,32775.0,Petrol,54.3,1.2
Focus,2017,8995,Manual,65746.0,Diesel,74.3,1.5
Fiesta,2018,9997,Manual,17476.0,Petrol,64.2,1.1
Focus,2019,15320,Manual,8739.0,Petrol,60.1,1.0
Focus,2015,9880,Semi-Auto,13370.0,Petrol,44.8,1.6
Fiesta,2016,10750,Manual,17023.0,Petrol,62.8,1.0
Fiesta,2018,9899,Manual,20521.0,Petrol,65.7,1.0
Kuga,2017,13700,Manual,25730.0,Diesel,60.1,2.0
B-MAX,2016,7895,Manual,41818.0,Petrol,57.7,
Fiesta,2018,12498,Semi-Auto,20735.0,Petrol,54.3,1.0
Fiesta,2013,5970,Manual,27997.0,Petrol,54.3,1.2
Fiesta,2014,5995,Manual,58769.0,Petrol,65.7,1.0
Ka+,2018,8330,Manual,7428.0,Petrol,57.7,1.2
Kuga,2018,19499,Manual,18000.0,Diesel,60.1,2.0
Fiesta,2017,10850,Manual,14698.0,Petrol,65.7,1.0
Galaxy,2016,15870,Semi-Auto,34145.0,Diesel,52.3,2.0
EcoSport,2018,13997,Manual,13157.0,Petrol,51.4,1.0
Focus,2017,12299,Manual,12100.0,Petrol,,1.0
Focus,2011,5495,Automatic,76317.0,Diesel,53.3,2.0
Focus,2019,17000,Manual,8288.0,Petrol,60.1,1.0
Fiesta,2017,10167,Manual,10042.0,Petrol,62.8,1.0
KA,2007,1295,Manual,88000.0,Petrol,43.5,1.3
Mustang,2017,48999,Automatic,7546.0,Petrol,23.5,5.0
Fiesta,2016,10400,Manual,20000.0,Petrol,62.8,
Fiesta,2018,10700,Manual,3475.0,Petrol,64.2,1.1
Kuga,2019,20000,Manual,2474.0,Petrol,39.2,1.5
B-MAX,2016,9611,Manual,13390.0,Petrol,57.7,1.0
Focus,2016,16250,Manual,13036.0,Petrol,41.5,2.0
EcoSport,2018,12900,Manual,6007.0,Petrol,54.3,1.0
Fiesta,2017,10000,Manual,38500.0,Petrol,65.7,1.0
C-MAX,2016,9998,Manual,16984.0,Diesel,68.9,1.5
C-MAX,2016,9077,Automatic,,Diesel,64.2,1.5
Fiesta,2018,10500,Manual,29740.0,Petrol,65.7,
Focus,2017,10000,Manual,24951.0,Diesel,74.3,
EcoSport,2020,16999,Manual,775.0,Petrol,51.4,1.0
Fiesta,2017,8100,Manual,31277.0,Petrol,65.7,1.0
Focus,2017,19990,Manual,17049.0,Petrol,41.5,
EcoSport,2018,12867,Manual,9000.0,Petrol,54.3,0.0
Fiesta,2016,12852,Manual,12240.0,Petrol,47.9,1.6
EcoSport,2017,9298,Manual,16770.0,Petrol,44.8,1.5
C-MAX,2018,13000,Manual,12073.0,Petrol,48.7,1.0
EcoSport,2017,10180,Manual,22996.0,Petrol,52.3,1.0
B-MAX,2017,10095,Manual,18419.0,Petrol,55.4,1.0
Fiesta,2013,5498,Manual,69990.0,Petrol,54.3,1.2
Kuga,2015,11500,Manual,28849.0,Diesel,60.1,2.0
Kuga,2018,14500,Manual,34393.0,Diesel,64.2,1.5
Kuga,2017,14489,Manual,,Diesel,64.2,1.5
B-MAX,2017,9500,Manual,,Diesel,74.3,1.5
Mondeo,2016,15975,Automatic,9396.0,Electric,67.3,2.0
Fiesta,2018,8290,Manual,29841.0,Petrol,64.2,1.1
EcoSport,2017,8791,Manual,24688.0,Petrol,52.3,1.0
Focus,2018,13095,Manual,14295.0,Petrol,60.1,1.0
Kuga,2017,14190,Manual,28478.0,Diesel,60.1,2.0
Fiesta,2008,2650,Manual,73206.0,Petrol,47.1,1.2
Focus,2019,17389,Automatic,10898.0,Petrol,42.8,1.0
EcoSport,2018,13995,Manual,7016.0,Petrol,,1.0
Focus,2018,13150,Manual,5055.0,Petrol,,1.0
Focus,2017,12000,Manual,,Diesel,74.3,1.5
Edge,2017,16325,Manual,53204.0,Diesel,48.7,2.0
Kuga,2017,15790,Manual,5509.0,Diesel,60.1,2.0
C-MAX,2016,12383,Manual,19029.0,Petrol,55.4,1.0
Kuga,2015,10620,Manual,81547.0,Diesel,54.3,2.0
Focus,2015,8299,Automatic,52816.0,Diesel,67.3,1.5
Fiesta,2017,9750,Manual,8500.0,Petrol,65.7,1.0
Ka+,2019,11590,Manual,356.0,Petrol,47.9,1.2
Mondeo,2016,14999,Automatic,17835.0,Petrol,38.2,2.0
Fiesta,2011,2995,Manual,94000.0,Diesel,68.9,
Focus,2017,16489,Manual,17155.0,Diesel,67.3,2.0
Kuga,2016,12276,Manual,34730.0,Diesel,60.1,2.0
Fiesta,2016,9991,Manual,38765.0,Petrol,47.9,1.6
Fiesta,2018,11091,Manual,17474.0,Petrol,65.7,1.0
Fiesta,2017,8498,Manual,32538.0,Petrol,65.7,1.0
Mondeo,2020,22499,Manual,2813.0,Diesel,51.4,2.0
Fiesta,2018,12500,Manual,9102.0,Petrol,65.7,1.0
Ka+,2018,8500,Manual,20867.0,Petrol,57.7,1.2
Focus,2017,9800,Manual,24500.0,Petrol,60.1,1.0
Focus,2011,5999,Automatic,48370.0,Petrol,44.1,1.6
B-MAX,2017,9899,Manual,4629.0,Petrol,47.1,1.4
C-MAX,2017,11000,Manual,12312.0,Diesel,68.9,1.5
Fiesta,2017,6900,Manual,37052.0,Petrol,54.3,1.2
Focus,2016,7480,Manual,62595.0,Diesel,74.3,1.5
Kuga,2017,15999,Manual,30046.0,Diesel,60.1,2.0
Mondeo,2015,10990,Manual,73197.0,Diesel,68.9,2.0
Grand C-MAX,2017,10998,Manual,14161.0,Diesel,64.2,1.5
Focus,2018,18500,Manual,14502.0,Diesel,67.3,2.0
Fiesta,2018,14195,Manual,8923.0,Petrol,58.9,1.0
Kuga,2019,18498,Manual,13501.0,Diesel,54.3,1.5
Focus,2018,11850,Manual,15363.0,Petrol,60.1,1.0
Focus,2018,11300,Manual,13673.0,Petrol,61.4,1.0
EcoSport,2017,8697,Manual,33866.0,Petrol,52.3,1.0
Fiesta,2019,13421,Manual,10000.0,Petrol,58.9,1.0
Mondeo,2019,18995,Automatic,5000.0,Diesel,58.9,2.0
EcoSport,2017,9290,Manual,35000.0,Diesel,64.2,1.5
Fiesta,2019,14995,Manual,15.0,Petrol,55.4,1.0
Focus,2018,19000,Manual,11923.0,Petrol,41.5,2.0
Focus,2012,5490,Manual,93591.0,Diesel,56.5,2.0
Focus,2016,9990,Manual,14776.0,Petrol,61.4,1.0
Fiesta,2017,9600,Manual,22772.0,Petrol,,1.0
B-MAX,2017,12000,Manual,8589.0,Petrol,57.7,1.0
Fiesta,2018,11500,Manual,,Petrol,58.9,1.0
Fiesta,2018,10795,Manual,41008.0,Petrol,56.5,1.0
EcoSport,2018,14780,Manual,8641.0,Diesel,67.3,1.5
Ka+,2019,11500,Manual,373.0,Petrol,47.9,1.2
EcoSport,2017,10998,Manual,5074.0,Petrol,53.3,1.0
Focus,2016,10350,Manual,19508.0,Diesel,74.3,1.5
Focus,2017,11698,Manual,8111.0,Petrol,61.4,1.0
Grand C-MAX,2017,9691,Manual,43499.0,Diesel,64.2,1.5
Focus,2018,12499,Manual,16287.0,Petrol,57.7,1.0
Edge,2018,24850,Semi-Auto,13122.0,Diesel,47.9,2.0
EcoSport,2019,15000,Manual,,Petrol,53.3,1.0
C-MAX,2016,9498,Manual,17231.0,Diesel,,1.5
Kuga,2017,14350,Manual,19008.0,Diesel,60.1,2.0
Kuga,2019,16199,Manual,11154.0,Petrol,34.4,1.5
Focus,2016,10499,Manual,14808.0,Diesel,74.3,1.5
C-MAX,2017,11500,Manual,9786.0,Petrol,55.4,1.0
Kuga,2019,19298,Manual,12369.0,Petrol,39.2,1.5
Focus,2018,13600,Manual,16960.0,Petrol,57.7,1.0
Focus,2013,5999,Manual,62021.0,Diesel,67.3,1.6
Fiesta,2017,8000,Manual,66210.0,Diesel,88.3,1.5
Focus,2019,15299,Manual,8016.0,Petrol,58.9,1.0
Fiesta,2019,13000,Manual,14000.0,Petrol,58.9,1.0
Fiesta,2017,8498,Manual,28637.0,Diesel,78.5,1.5
Galaxy,2017,18999,Manual,37881.0,Diesel,56.5,2.0
Fiesta,2017,8995,Manual,23267.0,Petrol,64.2,1.1
Focus,2018,11699,Manual,31607.0,Diesel,74.3,1.5
EcoSport,2017,9391,Manual,17895.0,Petrol,44.8,1.5
Fiesta,2019,16500,Manual,918.0,Petrol,58.9,1.0
Fiesta,2017,12999,Manual,26736.0,Petrol,47.9,
Fiesta,2018,10498,Manual,8324.0,Petrol,55.4,1.1
Fiesta,2019,13998,Manual,17218.0,Petrol,58.9,1.0
Fiesta,2019,11300,Manual,7304.0,Petrol,55.4,1.1
Fiesta,2014,4801,Manual,90000.0,Petrol,54.3,1.2
Grand Tourneo Connect,2017,11499,Manual,27354.0,Diesel,61.4,1.5
Galaxy,2017,16950,Manual,39616.0,Diesel,56.5,2.0
Fiesta,2015,9480,Manual,37177.0,Diesel,78.5,1.5
Kuga,2015,11108,Manual,41943.0,Diesel,60.1,2.0
Grand C-MAX,2016,10000,Manual,11969.0,Diesel,64.2,1.5
Focus,2014,8100,Manual,39612.0,Diesel,67.3,1.6
EcoSport,2018,14299,Manual,16839.0,Petrol,,1.0
Kuga,2017,14999,Manual,9588.0,Diesel,60.1,2.0
Focus,2017,18998,Manual,14176.0,Petrol,41.5,2.0
Fiesta,2014,9000,Manual,26460.0,Petrol,65.7,1.0
Fiesta,2018,11999,Manual,14185.0,Petrol,65.7,1.0
C-MAX,2017,10489,Manual,26445.0,Diesel,68.9,1.5
Ka+,2018,8521,Manual,5570.0,Petrol,57.7,1.2
Fiesta,2017,10299,Manual,21245.0,Petrol,,1.0
Galaxy,2017,20000,Manual,20888.0,Diesel,56.5,2.0
Focus,2018,10597,Manual,17916.0,Petrol,61.4,1.0
Kuga,2017,14000,Manual,18691.0,Diesel,64.2,1.5
Focus,2015,12998,Manual,25878.0,Diesel,67.3,2.0
Focus,2019,16295,Manual,8911.0,Petrol,60.1,1.0
Kuga,2017,15498,Manual,38113.0,Diesel,60.1,2.0
Fiesta,2014,7290,Manual,41965.0,Petrol,65.7,1.0
Mondeo,2020,20000,Manual,10.0,Diesel,65.7,2.0
Ka+,2018,7600,Manual,15084.0,Petrol,57.7,1.2
Focus,2019,17497,Manual,8493.0,Petrol,60.1,1.0
Grand C-MAX,2015,8498,Manual,47182.0,Diesel,64.2,1.5
Fiesta,2016,10800,Semi-Auto,5546.0,Petrol,47.9,1.6
Fiesta,2018,11450,Manual,12968.0,Petrol,56.5,1.0
Focus,2013,3995,Manual,89411.0,Diesel,83.1,1.6
Ka+,2018,8407,Manual,14148.0,Petrol,47.9,1.2
Fiesta,2019,16280,Manual,7512.0,Petrol,55.4,1.0
S-MAX,2019,25000,Manual,9544.0,Diesel,54.3,2.0
S-MAX,2007,2995,Manual,,Diesel,45.6,1.8
Fiesta,2017,9350,Manual,17027.0,Petrol,,1.1
Kuga,2015,11950,Automatic,34700.0,Diesel,45.6,2.0
Fusion,2005,2095,Manual,31000.0,Petrol,41.5,1.4
Fiesta,2018,16495,Manual,7675.0,Petrol,55.4,1.0
Fiesta,2019,15950,Manual,2828.0,Petrol,60.1,1.0
Focus,2018,10195,Manual,32176.0,Petrol,61.4,1.0
Focus,2017,11500,Manual,27000.0,Diesel,74.3,1.5
Fiesta,2017,9370,Manual,13850.0,Diesel,88.3,1.5
Fiesta,2020,14999,Manual,79.0,Petrol,56.5,1.0
EcoSport,2019,16999,Manual,600.0,Petrol,51.4,1.0
Focus,2009,3485,Manual,85049.0,Petrol,42.2,1.6
Fiesta,2017,10260,Manual,9996.0,Petrol,65.7,1.0
Focus,2019,15980,Manual,13999.0,Petrol,58.9,1.0
EcoSport,2018,13791,Manual,2368.0,Petrol,54.3,1.0
Focus,2019,18400,Manual,5334.0,Petrol,60.1,1.0
Fiesta,2019,14491,Manual,5120.0,Petrol,56.5,1.0
Fiesta,2017,12000,Manual,18605.0,Petrol,65.7,1.0
Galaxy,2016,17750,Manual,34980.0,Diesel,56.5,2.0
Kuga,2015,11995,Semi-Auto,34032.0,Diesel,52.3,2.0
Fiesta,2016,9490,Manual,23698.0,Petrol,62.8,1.0
Streetka,2005,1999,Manual,63000.0,Petrol,35.3,1.6
Fiesta,2013,6361,Semi-Auto,53141.0,Petrol,47.9,1.6
Fiesta,2016,10142,Manual,21351.0,Petrol,62.8,1.0
Fiesta,2014,8997,Semi-Auto,28000.0,Petrol,57.7,1.0
Focus,2018,18998,Manual,18003.0,Diesel,67.3,
Fiesta,2019,12500,Manual,10956.0,Petrol,,1.0
Fiesta,2017,8470,Manual,17466.0,Petrol,65.7,
Kuga,2019,17990,Manual,100.0,Diesel,38.2,2.0
Edge,2016,17750,Manual,24984.0,Diesel,48.7,2.0
Fiesta,2019,16991,Semi-Auto,2890.0,Petrol,48.7,1.0
Kuga,2019,19990,Manual,8694.0,Petrol,35.3,1.5
Fiesta,2018,10771,Manual,20441.0,Petrol,65.7,1.0
Fiesta,2014,6679,Manual,47368.0,Petrol,65.7,1.0
Focus,2019,14750,Manual,12648.0,Petrol,58.9,1.0
Fiesta,2018,10850,Manual,12394.0,Petrol,65.7,
EcoSport,2017,9291,Manual,35753.0,Diesel,64.2,1.5
Kuga,2017,12800,Manual,22865.0,Diesel,64.2,1.5
Fiesta,2015,8299,Manual,25935.0,Petrol,65.7,1.0
Fiesta,2019,14500,Manual,6659.0,Petrol,58.9,1.0
Fiesta,2018,8700,Manual,29308.0,Petrol,65.7,1.0
Kuga,2017,14590,Manual,12444.0,Diesel,64.2,1.5
Kuga,2018,15450,Manual,11812.0,Diesel,60.1,2.0
Fiesta,2017,11951,Manual,20110.0,Petrol,47.9,1.6
Fiesta,2018,14000,Manual,3595.0,Petrol,58.9,1.0
Focus,2016,9991,Manual,47477.0,Diesel,74.3,1.5
Focus,2006,2495,Automatic,70730.0,Petrol,36.7,1.6
Focus,2014,7673,Automatic,30093.0,Petrol,44.8,1.6
Focus,2017,12990,Manual,4883.0,Petrol,60.1,1.0
Kuga,2017,14600,Manual,18533.0,Diesel,54.3,2.0
Fiesta,2017,9495,Manual,18000.0,Petrol,54.3,1.2
Fiesta,2018,9699,Manual,37700.0,Petrol,65.7,1.0
Galaxy,2018,21600,Manual,9609.0,Diesel,55.4,2.0
Fiesta,2018,10597,Manual,5643.0,Petrol,64.2,1.1
Kuga,2017,14498,Manual,18129.0,Diesel,,2.0
Fiesta,2019,13450,Manual,11884.0,Petrol,58.9,1.0
Kuga,2016,11290,Manual,25816.0,Diesel,60.1,2.0
Kuga,2017,9990,Manual,49000.0,Diesel,64.2,1.5
Kuga,2018,16198,Manual,24869.0,Diesel,64.2,1.5
Mondeo,2014,7000,Manual,73883.0,Diesel,62.8,2.0
Kuga,2017,13390,Manual,32123.0,Diesel,64.2,1.5
Kuga,2017,18450,Semi-Auto,24277.0,Diesel,54.3,2.0
Kuga,2019,18990,Manual,8389.0,Petrol,35.3,0.0
Fiesta,2019,16000,Manual,1702.0,Petrol,55.4,1.0
Ka+,2018,10250,Manual,4730.0,Petrol,43.5,1.2
Fiesta,2017,8698,Manual,16284.0,Petrol,54.3,1.2
Fiesta,2019,13998,Manual,9832.0,Petrol,58.9,1.0
Fiesta,2018,9900,Manual,10121.0,Petrol,64.2,1.1
Fiesta,2019,13299,Manual,5139.0,Petrol,56.5,1.0
Focus,2017,15995,Manual,19071.0,Diesel,67.3,2.0
Focus,2005,1449,Manual,101000.0,Petrol,42.1,1.6
Fiesta,2019,16499,Semi-Auto,407.0,Petrol,48.7,1.0
Kuga,2015,13890,Manual,30500.0,Diesel,54.3,2.0
Kuga,2017,15998,Manual,24024.0,Petrol,45.6,1.5
Fiesta,2015,8400,Manual,16083.0,Petrol,65.7,1.0
Focus,2016,9995,Manual,37774.0,Diesel,74.3,1.5
Fiesta,2016,10500,Manual,27958.0,Petrol,65.7,1.0
Fiesta,2018,10490,Manual,25174.0,Petrol,65.7,1.0
Focus,2019,15760,Manual,10282.0,Diesel,74.3,1.5
Fiesta,2017,9152,Manual,14731.0,Petrol,65.7,1.0
Kuga,2019,25925,Manual,5891.0,Diesel,37.7,2.0
S-MAX,2017,17400,Manual,13406.0,Diesel,56.5,2.0
Galaxy,2016,15780,Manual,53164.0,Diesel,56.5,2.0
Fiesta,2017,11500,Manual,12061.0,Diesel,78.5,1.5
Focus,2016,8795,Manual,49286.0,Petrol,60.1,1.0
Kuga,2014,10000,Manual,52634.0,Diesel,53.3,2.0
Kuga,2017,12151,Manual,25621.0,Diesel,64.2,1.5
Focus,2017,10998,Manual,21378.0,Petrol,60.1,1.0
Fiesta,2017,10510,Manual,11961.0,Petrol,62.8,
Kuga,2013,8998,Manual,67895.0,Diesel,47.9,2.0
Focus,2018,20000,Manual,13856.0,Petrol,41.5,2.0
Kuga,2017,17500,Automatic,14511.0,Diesel,54.3,2.0
Focus,2019,15360,Manual,12221.0,Petrol,,1.0
Grand C-MAX,2016,8480,Automatic,44956.0,Diesel,58.9,1.5
Kuga,2018,14499,Manual,44934.0,Diesel,64.2,1.5
Kuga,2018,16790,Manual,10403.0,Diesel,54.3,2.0
B-MAX,2017,9998,Manual,6997.0,Petrol,47.1,1.4
Kuga,2017,14800,Manual,22992.0,Diesel,60.1,2.0
Kuga,2019,17999,Manual,10428.0,Diesel,38.2,2.0
Fiesta,2016,7499,Manual,35000.0,Diesel,78.5,1.5
B-MAX,2017,11950,Manual,4822.0,Petrol,57.7,1.0
Focus,2017,10390,Manual,30261.0,Diesel,74.3,1.5
Fiesta,2018,10490,Manual,33906.0,Petrol,65.7,1.0
B-MAX,2017,8999,Manual,25000.0,Petrol,55.4,1.0
Focus,2017,10998,Manual,15265.0,Petrol,60.1,1.0
Galaxy,2017,18250,Manual,39536.0,Diesel,56.5,2.0
Focus,2016,8299,Manual,40344.0,Diesel,74.3,1.5
Fiesta,2018,9730,Manual,,Petrol,,1.0
Focus,2017,11999,Manual,11741.0,Petrol,60.1,1.0
Focus,2017,16250,Manual,28113.0,Diesel,67.3,2.0
Puma,2002,2695,Manual,69000.0,Petrol,38.7,1.6
Focus,2020,16975,Automatic,293.0,Diesel,54.3,1.5
Ka+,2019,9950,Manual,2520.0,Petrol,43.5,1.2
Fiesta,2018,11460,Manual,17076.0,Petrol,65.7,1.0
Fiesta,2016,7989,Manual,75929.0,Diesel,78.5,1.5
EcoSport,2016,9700,Semi-Auto,28533.0,Petrol,44.8,1.5
Mondeo,2016,11588,Manual,20709.0,Diesel,78.5,1.5
EcoSport,2016,10590,Semi-Auto,9975.0,Petrol,44.8,1.5
Focus,2018,15000,Manual,16083.0,Petrol,58.9,1.0
Focus,2018,13800,Manual,,Petrol,57.7,1.0
Fiesta,2018,10160,Manual,27127.0,Petrol,65.7,1.0
Puma,2020,24500,Manual,,Petrol,49.6,1.0
Fiesta,2014,8000,Automatic,26358.0,Petrol,47.9,1.6
Fiesta,2016,8600,Manual,15250.0,Petrol,65.7,1.0
KA,2013,3999,Manual,60000.0,Petrol,57.7,1.2
EcoSport,2015,8700,Manual,20865.0,Petrol,53.3,1.0
EcoSport,2019,14999,Manual,5899.0,Petrol,51.4,1.0
C-MAX,2016,9699,Manual,9536.0,Petrol,44.1,1.6
Focus,2018,12898,Manual,22015.0,Petrol,57.7,1.0
Fiesta,2018,9790,Manual,13170.0,Petrol,65.7,1.0
Focus,2019,14799,Manual,6249.0,Petrol,60.1,1.0
Focus,2019,19070,Manual,4165.0,Petrol,60.1,1.0
Focus,2017,11298,Manual,14604.0,Diesel,74.3,1.5
Focus,2019,29350,Manual,1617.0,Petrol,34.5,2.3
Focus,2015,7899,Manual,61491.0,Petrol,60.1,1.0
EcoSport,2019,17500,Automatic,1001.0,Petrol,45.6,1.0
Edge,2017,23499,Automatic,23318.0,Diesel,48.7,2.0
B-MAX,2017,9895,Manual,10228.0,Petrol,57.7,1.0
Focus,2006,2195,Manual,89000.0,Diesel,58.9,1.6
Edge,2016,18995,Semi-Auto,15727.0,Diesel,48.7,2.0
Focus,2018,12997,Manual,16568.0,Petrol,57.7,1.0
Focus,2019,14699,Manual,11229.0,Petrol,60.1,1.0
Fiesta,2018,12600,Manual,5163.0,Petrol,65.7,1.0
Focus,2013,5498,Manual,59812.0,Petrol,47.9,1.6
Mondeo,2016,8990,Manual,64000.0,Diesel,64.2,2.0
Fiesta,2019,15399,Manual,,Petrol,58.9,1.0
Focus,2018,12299,Manual,19850.0,Petrol,60.1,1.0
Focus,2019,18000,Automatic,6957.0,Diesel,64.2,2.0
Fiesta,2018,10700,Manual,32930.0,Petrol,65.7,1.0
Fiesta,2014,6897,Manual,27361.0,Petrol,65.7,1.0
EcoSport,2015,7950,Manual,33555.0,Petrol,52.3,1.0
Fiesta,2018,9999,Manual,9813.0,Petrol,64.2,1.1
B-MAX,2013,4990,Semi-Auto,48232.0,Petrol,44.1,1.6
B-MAX,2016,9498,Manual,14853.0,Diesel,74.4,1.5
Fiesta,2017,10795,Manual,13000.0,Petrol,65.7,1.0
Kuga,2018,17498,Automatic,,Petrol,38.2,1.5
Fiesta,2014,6995,Manual,41274.0,Petrol,65.7,
Focus,2011,3499,Manual,84239.0,Petrol,40.4,1.8
Fiesta,2017,8491,Manual,11655.0,Petrol,54.3,1.2
Focus,2019,17491,Automatic,9389.0,Petrol,50.4,1.0
Fiesta,2018,9680,Manual,37960.0,Petrol,65.7,1.0
C-MAX,2014,7290,Manual,51168.0,Petrol,55.4,1.0
EcoSport,2018,14650,Manual,8200.0,Petrol,51.4,1.0
Kuga,2016,10390,Manual,29325.0,Diesel,60.1,2.0
Mondeo,2015,8000,Manual,81170.0,Diesel,57.7,2.0
Kuga,2017,14480,Automatic,34308.0,Diesel,54.3,2.0
Fiesta,2019,15500,Manual,5248.0,Petrol,56.5,1.0
Fiesta,2015,6987,Manual,25535.0,Petrol,54.3,1.2
Puma,2019,23999,Manual,3000.0,Hybrid,50.4,0.0
Fiesta,2017,10698,Manual,21041.0,Diesel,78.5,1.5
Tourneo Connect,2020,20950,Automatic,409.0,Diesel,44.1,1.5
Fiesta,2014,6500,Manual,34522.0,Petrol,54.3,1.2
Fiesta,2018,12290,Manual,32877.0,Petrol,65.7,1.0
Fiesta,2016,10500,Automatic,3410.0,Petrol,57.7,1.0
Focus,2017,18500,Manual,5713.0,Petrol,41.5,2.0
Fiesta,2018,10000,Manual,14425.0,Petrol,55.4,1.1
Fiesta,2019,13140,Manual,5011.0,Petrol,48.7,1.1
B-MAX,2017,11299,Semi-Auto,11051.0,Petrol,44.1,1.6
Focus,2018,13000,Manual,18332.0,Petrol,57.7,1.0
Mondeo,2019,25400,Automatic,12145.0,Hybrid,47.9,2.0
Focus,2015,8540,Manual,50004.0,Diesel,74.3,1.5
Fiesta,2018,10999,Manual,5732.0,Petrol,55.4,1.1
Fiesta,2018,11900,Manual,9080.0,Petrol,62.8,1.0
Mondeo,2017,8000,Manual,99300.0,Diesel,67.3,2.0
Fiesta,2014,6990,Manual,23356.0,Petrol,65.7,1.0
Kuga,2016,16995,Automatic,25000.0,Diesel,52.3,2.0
Fiesta,2018,12500,Manual,13000.0,Petrol,65.7,1.0
EcoSport,2019,18995,Automatic,1400.0,Petrol,44.1,1.0
Focus,2017,10400,Manual,21060.0,Diesel,74.3,1.5
Fiesta,2018,10298,Manual,14240.0,Petrol,64.2,1.1
Galaxy,2019,24000,Manual,8307.0,Diesel,55.4,2.0
Tourneo Custom,2018,19995,Manual,2500.0,Diesel,32.5,2.0
Kuga,2017,14750,Manual,20855.0,Diesel,60.1,2.0
Ka+,2018,7500,Manual,,Petrol,57.7,1.2
Kuga,2017,15998,Manual,29667.0,Diesel,60.1,2.0
EcoSport,2014,9000,Manual,10225.0,Petrol,53.3,1.0
Kuga,2018,16695,Manual,21189.0,Diesel,60.1,2.0
Focus,2013,6190,Manual,52632.0,Petrol,58.9,1.0
Kuga,2019,17750,Manual,,Petrol,34.4,1.5
Fiesta,2017,11995,Automatic,5720.0,Petrol,54.3,1.0
Fiesta,2015,6000,Manual,49450.0,Diesel,76.4,
EcoSport,2016,8000,Manual,58000.0,Petrol,53.3,1.0
Focus,2013,4999,Manual,83772.0,Diesel,76.4,1.6
Focus,2018,11950,Manual,15654.0,Diesel,74.3,1.5
Kuga,2018,15990,Manual,16009.0,Petrol,39.2,1.5
Galaxy,2016,14499,Manual,32792.0,Diesel,56.5,2.0
Focus,2016,9450,Manual,15545.0,Diesel,74.3,1.5
Kuga,2019,24999,Automatic,4985.0,Diesel,42.2,2.0
EcoSport,2018,15750,Manual,7399.0,Petrol,54.3,1.0
Focus,2017,9650,Manual,,Petrol,60.1,1.0
Fiesta,2017,9200,Manual,7391.0,Petrol,65.7,1.0
Focus,2017,11900,Manual,21791.0,Petrol,60.1,1.0
EcoSport,2019,16479,Manual,4470.0,Diesel,58.9,1.5
Grand Tourneo Connect,2016,12260,Automatic,45670.0,Diesel,56.6,1.5
Fiesta,2017,8497,Manual,5806.0,Petrol,54.3,1.2
Edge,2017,15700,Manual,62124.0,Diesel,48.7,2.0
Focus,2016,8450,Manual,56022.0,Diesel,74.3,1.5
Fiesta,2014,6950,Manual,24796.0,Petrol,65.7,1.0
Focus,2018,12295,Manual,17139.0,Petrol,57.7,1.0
Fiesta,2018,11500,Manual,36775.0,Petrol,65.7,1.0
Mondeo,2019,19500,Manual,15.0,Diesel,65.7,2.0
EcoSport,2017,11500,Manual,10126.0,Petrol,52.3,
S-MAX,2016,13498,Manual,38995.0,Diesel,56.5,2.0
Focus,2015,10490,Manual,15392.0,Petrol,60.1,1.0
S-MAX,2017,16779,Semi-Auto,44424.0,Diesel,52.3,2.0
Focus,2016,9999,Manual,27977.0,Diesel,74.3,1.5
EcoSport,2017,9999,Manual,13759.0,Petrol,,1.0
Ka+,2018,8500,Manual,3548.0,Petrol,57.7,
Focus,2015,7120,Manual,56561.0,Diesel,,1.5
Focus,2017,13395,Manual,13338.0,Petrol,57.7,1.0
Galaxy,2016,19279,Manual,24696.0,Petrol,43.5,1.5
Grand C-MAX,2017,11000,Manual,12538.0,Diesel,64.2,1.5
S-MAX,2016,15298,Manual,40106.0,Diesel,56.5,2.0
Ka+,2018,7520,Manual,19318.0,Petrol,57.7,1.2
EcoSport,2019,16600,Manual,4874.0,Petrol,51.4,1.0
Fiesta,2017,9991,Manual,22025.0,Petrol,65.7,1.0
Kuga,2017,14291,Manual,30306.0,Petrol,45.6,1.5
Focus,2013,8300,Manual,29078.0,Petrol,47.9,1.6
Kuga,2019,18200,Manual,7877.0,Diesel,38.2,2.0
C-MAX,2017,11250,Manual,8832.0,Petrol,44.1,1.6
