date, pm25, pm10, o3, no2, so2, co
2018/9/24, 51, 33, 25, 60, 2, 10
2018/9/25, 70, 29, 25, 58, 1, 5
2018/9/26, 70, 34, 29, 70, 1, 9
2018/9/27, 79, 19, 23, 32, 1, 3
2018/9/28, 49, 35, 22, 59, 1, 7
2018/9/29, 69, 21, 24, 41, 1, 6
2018/9/30, 57, 18, 22, 38, 1, 5
2018/4/1, 58, 17, 26, 45, 3, 4
2018/4/2, 58, 21, 32, 53, 3, 4
2018/4/3, 56, 21, 32, 51, 3, 5
2018/4/4, 50, 16, 30, 46, 2, 9
2018/4/5, 44, 25, 32, 54, 16, 10
2018/4/6, 63, 36, 30, 58, 3, 9
2018/4/7, 84, 28, 23, 46, 3, 7
2018/4/8, 78, 27, 18, 48, 3, 7
2018/4/9, 92, 36, 23, 48, 1, 6
2018/4/10, 97, 48, 14, 34, 1, 5
2018/4/11, 131, 42, 19, 31, 1, 6
2018/4/12, 112, 38, 20, 53, 5, 9
2018/4/13, 89, 48, 34, 54, 3, 9
2018/4/14, 117, 36, 33, 47, 2, 7
2018/4/15, 95, 28, 36, 58, 4, 9
2018/4/16, 57, 26, 36, 56, 2, 8
2018/4/17, 58, 34, 37, 69, 4, 7
2018/4/18, 89, 51, 53, 81, 4, 9
2018/4/19, 108, 41, 39, 50, 3, 6
2018/4/20, 91, 49, 32, 57, 2, 6
2018/4/21, 113, 38, 43, 50, 2, 6
2018/4/22, 86, 24, 30, 57, 4, 8
2018/4/23, 49, 23, 27, 52, 4, 7
2018/4/24, 56, 21, 31, 55, 4, 8
2018/4/25, 49, 25, 34, 63, 5, 9
2018/4/26, 53, 23, 24, 58, 4, 7
2018/4/27, 58, 17, 27, 31, 1, 4
2018/4/28, 56, 12, 32, 19, 1, 4
2018/4/29, 47, 20, 34, 34, 1, 6
2018/4/30, 54, 23, 33, 71, 4, 11
2018/5/1, 55, 17, 33, 54, 3, 8
2018/5/2, 48, 27, 31, 62, 5, 11
2018/5/3, 65, 30, 31, 60, 3, 9
2018/5/4, 71, 36, 41, 56, 2, 8
2018/5/5, 90, 41, 51, 46, 2, 4
2018/5/6, 105, 45, 63, 58, 2, 6
2018/5/7, 122, 46, 56, 71, 4, 7
2018/5/8, 110, 28, 35, 61, 5, 7
2018/5/9, 63, 22, 36, 42, 2, 7
2018/5/10, 55, 28, 35, 52, 3, 8
2018/5/11, 59, 27, 27, 51, 3, 6
2018/5/12, 70, 25, 35, 37, 2, 6
2018/5/13, 70, 21, 36, 32, 2, 6
2018/5/14, 50, 21, 45, 36, 2, 5
2018/5/15, 59, 23, 34, 31, 1, 5
2018/5/16, 57, 25, 33, 39, 1, 6
2018/5/17, 53, 27, 31, 49, 1, 7
2018/5/18, 58, 35, 39, 51, 2, 7
2018/5/19, 69, 34, 39, 57, 2, 7
2018/5/20, 78, 45, 38, 57, 2, 6
2018/5/21, 106, 35, 41, 37, 2, 4
2018/5/22, 79, 32, 41, 37, 2, 4
2018/5/23, 72, 51, 31, 53, 3, 5
2018/5/24, 92, 44, 31, 60, 4, 6
2018/5/25, 99, 57, 53, 45, 2, 5
2018/5/26, 121, 55, 43, 60, 2, 5
2018/5/27, 91, 59, 42, 36, 2, 5
2018/5/28, 112, 30, 36, 30, 2, 4
2018/5/29, 82, 34, 30, 47, 2, 5
2018/5/30, 86, 44, 33, 49, 1, 5
2018/5/31, 116, 35, 30, 62, 4, 6
2018/6/1, 93, 23, 34, 45, 2, 4
2018/6/2, 61, 23, 39, 44, 2, 4
2018/6/3, 58, 25, 31, 31, 1, 4
2018/6/4, 70, 20, 32, 38, 1, 3
2018/6/5, 56, 34, 34, 39, 1, 3
2018/6/6, 62, 28, 29, 45, 1, 3
2018/6/7, 65, 26, 37, 38, 2, 4
2018/6/8, 63, 28, 33, 35, 1, 4
2018/6/9, 65, 22, 33, 29, 2, 4
2018/6/10, 64, 22, 31, 44, 2, 4
2018/6/11, 53, 22, 25, 30, 2, 3
2018/6/12, 58, 29, 34, 52, 3, 5
2018/6/13, 62, 27, 31, 39, 3, 5
2018/6/14, 65, 25, 32, 48, 3, 6
2018/6/15, 70, 20, 28, 42, 3, 6
2018/6/16, 56, 19, 26, 41, 3, 6
2018/6/17, 51, 21, 26, 43, 3, 5
2018/6/18, 56, 18, 15, 44, 4, 5
2018/6/19, 51, 20, 13, 36, 4, 4
2018/6/20, 52, 29, 30, 35, 2, 5
2018/6/21, 48, 23, 34, 34, 3, 5
2018/6/22, 51, 25, 35, 34, 2, 6
2018/6/23, 61, 24, 45, 34, 3, 5
2018/6/24, 62, 30, 65, 52, 3, 6
2018/6/25, 69, 28, 35, 50, 4, 4
2018/6/26, 62, 28, 30, 45, 4, 3
2018/6/27, 62, 26, 40, 39, 4, 3
2018/6/28, 73, 25, 37, 36, 4, 3
2018/6/29, 62, 24, 41, 35, 4, 3
2018/6/30, 56, 26, 64, 34, 5, 3
2018/1/1, 48, 26, 23, 44, 5, 4
2018/1/2, 57, 29, 31, 32, 6, 4
2018/1/3, 61, 22, 28, 45, 8, 5
2018/1/4, 54, 25, 25, 55, 7, 6
2018/1/5, 56, 27, 15, 39, 1, 4
2018/1/6, 77, 17, 21, 30, , 2
2018/1/7, 46, 28, 17, 32, 4, 4
2018/1/8, 73, 38, 2, 45, 6, 7
2018/1/9, 98, 33, 16, 53, 8, 7
2018/1/10, 73, 34, 2, 36, 3, 5
2018/1/11, 91, 32, 16, 45, 5, 4
2018/1/12, 84, 30, 17, 35, 3, 4
2018/1/13, 86, 35, 12, 42, 4, 5
2018/1/14, 93, 19, 22, 52, 7, 5
2018/1/15, 55, 17, 26, 57, 7, 5
2018/1/16, 46, 22, 29, 53, 6, 5
2018/1/17, 50, 21, 31, 43, 5, 5
2018/1/18, 48, 33, 20, 66, 9, 7
2018/1/19, 54, 20, 19, 52, 3, 4
2018/1/20, 56, 22, 15, 49, 5, 6
2018/1/21, 68, 24, 20, 46, 5, 5
2018/1/22, 56, 20, 26, 57, 9, 8
2018/1/23, 50, 18, 26, 61, 6, 5
2018/1/24, 49, 29, 23, 66, 5, 5
2018/1/25, 59, 37, 13, 47, 1, 3
2018/1/26, 83, 26, 20, 57, 3, 4
2018/1/27, 66, 17, 25, 41, 2, 3
2018/1/28, 47, 19, 28, 45, 2, 3
2018/1/29, 50, 35, 16, 67, 7, 6
2018/1/30, 68, 20, 29, 58, 6, 5
2018/1/31, 51, 23, 24, 34, 3, 3
2018/2/1, 47, 28, 20, 34, 3, 4
2018/2/2, 57, 23, 15, 56, 5, 4
2018/2/3, 67, 15, 22, 35, 1, 2
2018/2/4, 48, 22, 22, 51, 1, 3
2018/2/5, 56, 37, 20, 48, 2, 4
2018/2/6, 79, 45, 19, 46, 3, 4
2018/2/7, 74, 35, 23, 77, 8, 6
2018/2/8, 65, 22, 24, 38, 3, 5
2018/2/9, 48, 24, 18, 63, 5, 8
2018/2/10, 50, 12, 19, 33, 3, 7
2018/2/11, 36, 26, 20, 64, 7, 11
2018/2/12, 52, 18, 22, 55, 5, 8
2018/2/13, 51, 22, 22, 64, 6, 9
2018/2/14, 61, 28, 25, 64, 7, 8
2018/2/15, 58, 36, 18, 75, 8, 11
2018/2/16, 62, 37, 20, 64, 6, 10
2018/2/17, 76, 31, 25, 58, 5, 9
2018/2/18, 69, 29, 16, 43, 6, 6
2018/2/19, 80, 20, 22, 30, 2, 5
2018/2/20, 55, 48, 19, 43, 2, 7
2018/2/21, 120, 34, 21, 52, 3, 8
2018/2/22, 89, 31, 18, 49, 3, 9
2018/2/23, 80, 39, 20, 42, 2, 9
2018/2/24, 93, 22, 24, 37, 2, 10
2018/2/25, 56, 31, 27, 43, 1, 7
2018/2/26, 49, 36, 25, 52, 1, 10
2018/2/27, 55, 27, 22, 53, 2, 10
2018/2/28, 75, 42, 20, 36, 2, 9
2018/3/1, 98, 48, 19, 37, 4, 9
2018/3/2, 121, 64, 11, 38, 3, 9
2018/3/3, 159, 31, 25, 50, 3, 6
2018/3/4, 84, 26, 27, 56, 4, 5
2018/3/5, 58, 27, 25, 75, 7, 8
2018/3/6, 63, 29, 19, 63, 6, 8
2018/3/7, 69, 22, 25, 56, 5, 8
2018/3/8, 45, 31, 15, 59, 5, 7
2018/3/9, 66, 29, 19, 52, 5, 5
2018/3/10, 65, 33, 17, 48, 4, 6
2018/3/11, 71, 22, 12, 39, 4, 6
2018/3/12, 69, 26, 20, 50, 4, 7
2018/3/13, 64, 21, 28, 49, 3, 7
2018/3/14, 56, 21, 28, 56, 5, 6
2018/3/15, 59, 30, 31, 61, 6, 7
2018/3/16, 63, 25, 24, 30, 2, 7
2018/3/17, 63, 32, 23, 29, 2, 7
2018/3/18, 72, 36, 32, 35, 1, 9
2018/3/19, 60, 33, 32, 43, , 8
2018/3/20, 52, 35, 26, 83, 3, 11
2018/3/21, 68, 32, 31, 58, 2, 5
2018/3/22, 59, 37, 34, 59, 4, 6
2018/3/23, 56, 42, 19, 42, 3, 5
2018/3/24, 93, 45, 27, 35, 2, 5
2018/3/25, 101, 35, 30, 50, 3, 9
2018/3/26, 66, 23, 31, 51, 4, 7
2018/3/27, 57, 22, 27, 58, 4, 7
2018/3/28, 57, 26, 28, 60, 4, 8
2018/3/29, 53, 17, 25, 47, 4, 6
2018/3/30, 52, 17, 23, 36, 4, 6
2018/3/31, 55, 17, 27, 32, 3, 6
2017/10/1, 48, 26, 24, 47, 4, 2
2017/10/2, 60, 20, 23, 37, 3, 3
2017/10/3, 58, 23, 22, 52, 5, 3
2017/10/4, 57, 15, 24, 31, 2, 2
2017/10/5, 48, 19, 21, 38, 2, 4
2017/10/6, 54, 16, 20, 39, 4, 4
2017/10/7, 55, 18, 20, 33, 3, 4
2017/10/8, 57, 25, 12, 51, 6, 6
2017/10/9, 71, 21, 17, 44, 4, 5
2017/10/10, 59, 22, 20, 44, 4, 5
2017/10/11, 51, 38, 17, 53, 6, 6
2017/10/12, 68, 27, 16, 43, 4, 5
2017/10/13, 68, 28, 17, 40, 4, 5
2017/10/14, 75, 35, 29, 42, 4, 6
2017/10/15, 87, 40, 27, 43, 4, 6
2017/10/16, 87, 38, 25, 52, 5, 7
2017/10/17, 69, 44, 8, 40, 5, 6
2017/10/18, 103, 37, 21, 42, 4, 5
2017/10/19, 91, 24, 25, 59, 5, 6
2017/10/20, 55, 23, 28, 37, 3, 4
2017/10/21, 56, 15, 26, 37, 3, 4
2017/10/22, 49, 24, 18, 53, 5, 7
2017/10/23, 61, 22, 20, 48, 4, 6
2017/10/24, 66, 27, 25, 55, 4, 7
2017/10/25, 72, 30, 6, 48, 6, 7
2017/10/26, 89, 27, 17, 37, 3, 5
2017/10/27, 75, 24, 17, 44, 5, 6
2017/10/28, 66, 16, 25, 27, 4, 3
2017/10/29, 52, 29, 16, 45, 4, 6
2017/10/30, 71, 35, 13, 69, 6, 10
2017/10/31, 75, 38, 12, 69, 7, 10
2017/11/1, 84, 52, 3, 52, 9, 10
2017/11/2, 110, 54, 11, 64, 10, 9
2017/11/3, 123, 35, 13, 35, 28, 5
2017/11/4, 88, 30, 20, 30, 9, 4
2017/11/5, 82, 40, 11, 52, 11, 7
2017/11/6, 94, 24, 20, 47, 9, 6
2017/11/7, 60, 23, 22, 35, 7, 4
2017/11/8, 60, 34, 4, 50, 9, 8
2017/11/9, 75, 25, 24, 41, 7, 6
2017/11/10, 57, 28, 16, 42, 2, 5
2017/11/11, 65, 17, 25, 26, 2, 4
2017/11/12, 53, 24, 17, 34, 2, 4
2017/11/13, 67, 33, 11, 56, 6, 8
2017/11/14, 64, 34, 8, 49, 5, 8
2017/11/15, 81, 30, 14, 47, 4, 7
2017/11/16, 71, 35, 14, 52, 3, 7
2017/11/17, 85, 29, 11, 44, 5, 5
2017/11/18, 72, 25, 12, 42, 3, 4
2017/11/19, 61, 25, 15, 47, 7, 6
2017/11/20, 61, 30, 20, 48, 7, 6
2017/11/21, 63, 33, 27, 44, 5, 5
2017/11/22, 66, 27, 27, 54, 7, 6
2017/11/23, 54, 31, 10, 45, 5, 6
2017/11/24, 88, 29, 17, 40, 6, 7
2017/11/25, 78, 23, 19, 38, 4, 6
2017/11/26, 52, 19, 22, 42, 6, 6
2017/11/27, 49, 22, 14, 35, 4, 5
2017/11/28, 57, 18, 16, 35, 2, 4
2017/11/29, 52, 21, 20, 29, 2, 4
2017/11/30, 51, 20, 25, 29, 2, 4
2017/12/1, 52, 35, 8, 47, 6, 8
2017/12/2, 82, 32, 8, 35, 3, 5
2017/12/3, 67, 31, 7, 43, 4, 6
2017/12/4, 65, 26, 13, 54, 7, 8
2017/12/5, 57, 23, 22, 64, 7, 8
2017/12/6, 56, 22, 22, 39, 4, 8
2017/12/7, 57, 17, 19, 41, 3, 7
2017/12/8, 50, 31, 13, 53, 6, 9
2017/12/9, 78, 27, 16, 38, 3, 8
2017/12/10, 55, 14, 15, 33, 2, 6
2017/12/11, 53, 33, 4, 63, 10, 11
2017/12/12, 86, 20, 19, 57, 9, 10
2017/12/13, 58, 28, 23, 64, 13, 8
2017/12/14, 61, 19, 14, 33, 14, 4
2017/12/15, 57, 22, 7, 35, 13, 4
2017/12/16, 57, 24, 9, 40, 14, 5
2017/12/17, 68, 32, 16, 38, 15, 6
2017/12/18, 76, 46, 2, 57, 20, 9
2017/12/19, 107, 35, 2, 48, 13, 7
2017/12/20, 86, 31, 12, 49, 6, 6
2017/12/21, 76, 27, 12, 42, 2, 5
2017/12/22, 67, 18, 19, 34, 2, 5
2017/12/23, 52, 12, 24, 29, 5, 4
2017/12/24, 42, 16, 27, 19, 14, 4
2017/12/25, 49, 12, 26, 31, 22, 5
2017/12/26, 37, 10, 27, 24, 21, 4
2017/12/27, 39, 25, 12, 45, 6, 5
2017/12/28, 55, 21, 26, 45, 4, 4
2017/12/29, 54, 29, 28, 38, 4, 3
2017/12/30, 60, 9, 30, 7, 1, 3
2017/12/31, 24, 18, 28, 40, 4, 4
2017/7/1, 63, 18, 31, 25, 1, 2
2017/7/2, 51, 21, 26, 53, 4, 3
2017/7/3, 56, 21, 26, 63, 5, 4
2017/7/4, 60, 26, 31, 53, 3, 2
2017/7/5, 66, 35, 56, 67, 3, 4
2017/7/6, 84, 23, 34, 47, 3, 3
2017/7/7, 67, 19, 34, 31, 2, 4
2017/7/8, 58, 24, 43, 59, 3, 5
2017/7/9, 63, 21, 29, 47, 3, 3
2017/7/10, 57, 20, 21, 57, 4, 4
2017/7/11, 56, 18, 25, 31, 2, 2
2017/7/12, 52, 25, 35, 61, 5, 4
2017/7/13, 60, 21, 26, 27, 2, 5
2017/7/14, 64, 21, 20, 36, 4, 5
2017/7/15, 59, 15, 14, 24, 3, 3
2017/7/16, 49, 24, 35, 37, 2, 4
2017/7/17, 54, 34, 42, 50, 3, 5
2017/7/18, 68, 32, 33, 47, 3, 6
2017/7/19, 74, 24, 23, 42, 4, 4
2017/7/20, 59, 21, 28, 42, 3, 5
2017/7/21, 59, 17, 25, 41, 3, 4
2017/7/22, 50, 18, 23, 35, 4, 4
2017/7/23, 54, 15, 23, 27, 2, 3
2017/7/24, 52, 21, 29, 32, 2, 2
2017/7/25, 64, 25, 21, 44, 4, 4
2017/7/26, 62, 27, 22, 39, 4, 5
2017/7/27, 58, 27, 23, 35, 3, 6
2017/7/28, 53, 22, 24, 39, 4, 3
2017/7/29, 52, 20, 28, 29, 3, 3
2017/7/30, 48, 33, 27, 36, 4, 3
2017/7/31, 54, 23, 29, 39, 5, 2
2017/8/1, 53, 17, 25, 35, 5, 2
2017/8/2, 52, 30, 27, 33, 4, 3
2017/8/3, 53, 25, 28, 43, 4, 4
2017/8/4, 58, 22, 29, 26, 2, 3
2017/8/5, 57, 20, 32, 34, 2, 5
2017/8/6, 53, 21, 25, 38, 3, 5
2017/8/7, 57, 17, 72, 27, 3, 4
2017/8/8, 67, 15, 74, 29, 2, 3
2017/8/9, 59, 25, 29, 33, 1, 3
2017/8/10, 63, 28, 27, 51, 4, 3
2017/8/11, 67, 14, 27, 28, 2, 3
2017/8/12, 51, 17, 36, 31, 1, 2
2017/8/13, 55, 24, 35, 56, 3, 3
2017/8/14, 61, 21, 30, 43, 2, 3
2017/8/15, 60, 22, 39, 50, 3, 3
2017/8/16, 58, 21, 30, 44, 3, 3
2017/8/17, 58, 22, 24, 46, 4, 3
2017/8/18, 56, 17, 29, 34, 2, 3
2017/8/19, 49, 18, 30, 38, 2, 3
2017/8/20, 51, 20, 19, 38, 3, 3
2017/8/21, 54, 35, 17, 42, 3, 4
2017/8/22, 90, 44, 35, 40, 2, 4
2017/8/23, 92, 21, 44, 46, 4, 3
2017/8/24, 57, 35, 58, 56, 4, 4
2017/8/25, 77, 28, 40, 42, 2, 4
2017/8/26, 78, 27, 35, 34, 1, 4
2017/8/27, 79, 45, 49, 52, 2, 5
2017/8/28, 117, 32, 23, 45, 4, 4
2017/8/29, 83, 55, 19, 29, 2, 4
2017/8/30, 71, 27, 26, 45, 4, 3
2017/8/31, 63, 23, 29, 36, 2, 3
2017/9/1, 73, 23, 31, 44, 2, 3
2017/9/2, 66, 18, 32, 40, 2, 3
2017/9/3, 52, 18, 22, 42, 4, 4
2017/9/4, 57, 17, 21, 44, 4, 3
2017/9/5, 52, , , , , 
2017/9/8, 24, 9, 22, 19, 2, 3
2017/9/9, 25, 17, 25, 32, 3, 3
2017/9/10, 46, 18, 26, 41, 4, 3
2017/9/11, 53, 17, 27, 46, 4, 3
2017/9/12, 50, 17, 36, 44, 4, 3
2017/9/13, 50, 14, 43, 34, 2, 3
2017/9/14, 51, 15, 41, 38, 3, 3
2017/9/15, 57, 15, 22, 28, 2, 4
2017/9/16, 62, 13, 27, 26, 1, 4
2017/9/17, 53, 21, 24, 36, 1, 3
2017/9/18, 70, 23, 18, 42, 2, 3
2017/9/19, 78, 28, 18, 55, 5, 3
2017/9/20, 68, 23, 24, 56, 4, 3
2017/9/21, 63, 23, 21, 56, 6, 3
2017/9/22, 63, 19, 24, 43, 3, 3
2017/9/23, 59, 29, 32, 40, 2, 3
2017/9/24, 88, 43, 13, 46, 3, 4
2017/9/25, 120, 43, 12, 44, 3, 4
2017/9/26, 119, 49, 27, 53, 4, 4
2017/9/27, 146, 25, 24, 59, 5, 3
2017/9/28, 65, 28, 19, 55, 5, 3
2017/9/29, 73, 20, 24, 50, 4, 3
2017/9/30, 56, 13, 23, 35, 3, 3
2017/4/1, 60, 23, 34, 33, 2, 3
2017/4/2, 65, 34, 37, 56, 4, 5
2017/4/3, 93, 27, 28, 37, 2, 3
2017/4/4, 70, 28, 33, 38, 1, 2
2017/4/5, 77, 35, 30, 46, 2, 4
2017/4/6, 87, 36, 33, 40, 2, 5
2017/4/7, 88, 47, 43, 67, 4, 7
2017/4/8, 110, 46, 44, 49, 3, 6
2017/4/9, 102, 24, 36, 32, 1, 4
2017/4/10, 62, 25, 34, 38, 2, 5
2017/4/11, 57, 27, 34, 41, 3, 6
2017/4/12, 65, 26, 34, 35, 2, 5
2017/4/13, 66, 20, 30, 39, 3, 6
2017/4/14, 51, 17, 39, 29, 1, 5
2017/4/15, 47, 17, 35, 30, 1, 6
2017/4/16, 54, 18, 32, 28, 1, 6
2017/4/17, 49, 23, 36, 34, , 6
2017/4/18, 47, 25, 33, 55, 1, 4
2017/4/19, 59, 32, 33, 54, 4, 3
2017/4/20, 77, 36, 45, 37, 3, 3
2017/4/21, 81, 22, 70, 33, 1, 2
2017/4/22, 60, 25, 47, 37, 2, 3
2017/4/23, 58, 29, 24, 39, 4, 4
2017/4/24, 73, 20, 28, 29, 2, 3
2017/4/25, 55, 20, 24, 31, 1, 3
2017/4/26, 58, 28, 28, 45, 4, 5
2017/4/27, 62, 28, 24, 41, 3, 4
2017/4/28, 70, 26, 35, 50, 4, 5
2017/4/29, 64, 27, 37, 32, 3, 4
2017/4/30, 67, 16, 30, 30, 2, 4
2017/5/1, 45, 33, 29, 37, 2, 4
2017/5/2, 70, 35, 32, 35, 1, 4
2017/5/3, 77, 39, 30, 37, 1, 3
2017/5/4, 78, 29, 33, 36, 1, 3
2017/5/5, 57, 33, 29, 29, 2, 2
2017/5/6, 89, 30, 36, 25, 1, 3
2017/5/7, 78, 31, 32, 29, 1, 2
2017/5/8, 62, 31, 32, 36, 1, 2
2017/5/9, 61, 31, 29, 54, 3, 4
2017/5/10, 67, 47, 27, 55, 5, 5
2017/5/11, 112, 33, 33, 52, 5, 5
2017/5/12, 84, 31, 38, 48, 3, 3
2017/5/13, 72, 21, 33, 35, 2, 3
2017/5/14, 51, 24, 25, 48, 4, 4
2017/5/15, 57, 26, 24, 46, 4, 5
2017/5/16, 60, 28, 16, 42, 5, 5
2017/5/17, 78, 28, 25, 40, 3, 5
2017/5/18, 72, 22, 30, 44, 3, 6
2017/5/19, 61, 21, 32, 49, 3, 6
2017/5/20, 53, 19, 38, 46, 2, 5
2017/5/21, 51, 29, 41, 61, 3, 7
2017/5/22, 72, 23, 25, 47, 3, 7
2017/5/23, 59, 26, 95, 47, 2, 5
2017/5/24, 71, 35, 57, 60, 3, 6
2017/5/25, 73, 30, 40, 56, 3, 6
2017/5/26, 70, 28, 40, 48, 2, 6
2017/5/27, 73, 23, 33, 38, 2, 5
2017/5/28, 62, 24, 34, 40, 2, 6
2017/5/29, 63, 20, 28, 47, 4, 6
2017/5/30, 58, 25, 22, 40, 4, 5
2017/5/31, 59, 25, 35, 54, 5, 5
2017/6/1, 63, 30, 32, 52, 4, 5
2017/6/2, 85, 23, 34, 32, 3, 3
2017/6/3, 59, 18, 30, 35, 3, 4
2017/6/4, 48, 21, 30, 43, 4, 4
2017/6/5, 53, 19, 27, 43, 5, 5
2017/6/6, 51, 89, 27, 46, 4, 5
2017/6/7, 53, 22, 25, 50, 4, 5
2017/6/8, 62, 27, 27, 49, 5, 5
2017/6/9, 63, 22, 29, 36, 3, 4
2017/6/10, 59, 19, 32, 32, 3, 4
2017/6/11, 53, 21, 27, 43, 4, 5
2017/6/12, 55, 24, 27, 44, 4, 4
2017/6/13, 61, 29, 43, 48, 3, 4
2017/6/14, 67, 31, 32, 50, 4, 5
2017/6/15, 71, 25, 29, 33, 3, 4
2017/6/16, 63, 27, 38, 37, 2, 5
2017/6/17, 74, 28, 63, 47, 2, 5
2017/6/18, 77, 39, 67, 66, 3, 6
2017/6/19, 92, 45, 38, 63, 2, 6
2017/6/20, 105, 43, 81, 63, 3, 6
2017/6/21, 96, 36, 45, 52, 4, 6
2017/6/22, 81, 22, 27, 46, 4, 5
2017/6/23, 56, 20, 22, 34, 3, 5
2017/6/24, 52, 15, 22, 27, 3, 4
2017/6/25, 44, 23, 30, 36, 2, 3
2017/6/26, 52, 28, 22, 45, 3, 4
2017/6/27, 67, 21, 21, 33, 2, 3
2017/6/28, 68, 20, 20, 57, 5, 3
2017/6/29, 58, 20, 25, 32, 2, 2
2017/6/30, 61, 22, 27, 33, 2, 2
2017/1/2, 72, 28, 13, 49, 6, 4
2017/1/3, 64, 33, 19, 45, 3, 2
2017/1/4, 73, 45, 11, 57, 4, 7
2017/1/5, 98, 46, 13, 72, 7, 7
2017/1/6, 101, 26, 13, 38, 4, 4
2017/1/7, 86, 29, 11, 45, 5, 5
2017/1/8, 89, 24, 19, 52, 6, 4
2017/1/9, 71, 34, 13, 50, 6, 4
2017/1/10, 82, 56, 27, 42, 5, 3
2017/1/11, 74, 24, 24, 51, 7, 4
2017/1/12, 68, 24, 25, 35, 8, 2
2017/1/13, 70, 24, 19, 36, 4, 3
2017/1/14, 68, 24, 13, 39, 4, 3
2017/1/15, 64, 30, 11, 52, 4, 3
2017/1/16, 80, 45, 12, 59, 5, 4
2017/1/17, 99, 61, 6, 72, 7, 7
2017/1/18, 125, 60, 6, 61, 5, 5
2017/1/19, 132, 49, 10, 58, 4, 4
2017/1/20, 97, 50, 9, 54, 5, 5
2017/1/21, 104, 73, 6, 63, 8, 13
2017/1/22, 164, 83, 6, 74, 13, 15
2017/1/23, 177, 66, 6, 71, 11, 12
2017/1/24, 155, 47, 7, 64, 8, 10
2017/1/25, 119, 59, 12, 47, 5, 5
2017/1/26, 143, 62, 6, 47, 5, 5
2017/1/27, 143, 39, 25, 45, 5, 4
2017/1/28, 69, 23, 24, 41, 4, 3
2017/1/29, 50, 31, 16, 41, 5, 3
2017/1/30, 79, 33, 11, 40, 5, 4
2017/1/31, 97, 24, 18, 44, 6, 5
2017/2/1, 73, 26, 26, 39, 5, 3
2017/2/2, 59, 31, 31, 50, 5, 4
2017/2/3, 54, 33, 19, 64, 6, 6
2017/2/4, 68, 28, 17, 43, 4, 4
2017/2/5, 78, 42, 20, 54, 6, 7
2017/2/6, 103, 35, 24, 55, 5, 5
2017/2/7, 79, 41, 10, 44, 3, 2
2017/2/8, 91, 41, 17, 52, 2, 2
2017/2/9, 104, 50, 12, 43, 3, 3
2017/2/10, 133, 43, 17, 34, 3, 4
2017/2/11, 123, 49, 13, 35, 3, 5
2017/2/12, 133, 59, 11, 35, 3, 4
2017/2/13, 144, 50, 9, 46, 4, 4
2017/2/14, 108, 35, 19, 50, 4, 3
2017/2/15, 82, 36, 21, 57, 6, 4
2017/2/16, 69, 37, 20, 54, 6, 5
2017/2/17, 80, 37, 27, 49, 4, 4
2017/2/18, 92, 30, 24, 43, 4, 5
2017/2/19, 77, 25, 18, 40, 5, 4
2017/2/20, 66, 22, 23, 47, 5, 5
2017/2/21, 57, 19, 30, 50, 5, 2
2017/2/22, 59, 21, 32, 34, 3, 2
2017/2/23, 48, 25, 30, 44, 2, 3
2017/2/24, 61, 28, 31, 41, 3, 4
2017/2/25, 62, 15, 33, 34, 2, 4
2017/2/26, 47, 17, 36, 51, 5, 6
2017/2/27, 53, 25, 33, 49, 6, 5
2017/2/28, 55, 29, 33, 55, 5, 2
2017/3/1, 60, 32, 34, 48, 4, 2
2017/3/2, 60, 32, 29, 48, 3, 2
2017/3/3, 71, 26, 38, 45, 4, 2
2017/3/4, 60, 17, 36, 39, 3, 2
2017/3/5, 46, 26, 34, 37, 3, 2
2017/3/6, 57, 27, 31, 47, 3, 2
2017/3/7, 61, 27, 38, 51, 5, 2
2017/3/8, 77, 24, 31, 46, 3, 2
2017/3/9, 68, 28, 19, 56, 4, 4
2017/3/10, 69, 37, 20, 50, 4, 4
2017/3/11, 90, 39, 17, 38, 3, 3
2017/3/12, 102, 29, 29, 42, 2, 3
2017/3/13, 65, 28, 22, 43, 4, 4
2017/3/14, 72, 36, 19, 52, 5, 5
2017/3/15, 81, 37, 20, 50, 6, 6
2017/3/16, 92, 26, 28, 47, 4, 5
2017/3/17, 56, 21, 26, 37, 4, 5
2017/3/18, 53, 18, 29, 32, 3, 5
2017/3/19, 48, 23, 28, 46, 5, 6
2017/3/20, 53, 26, 30, 50, 5, 7
2017/3/21, 54, 24, 30, 51, 3, 7
2017/3/22, 55, 32, 26, 41, 2, 3
2017/3/23, 86, 40, 26, 37, 1, 2
2017/3/24, 96, 23, 37, 39, 1, 2
2017/3/25, 59, 19, 32, 33, 1, 2
2017/3/26, 53, 46, 24, 41, 2, 4
2017/3/27, 118, 50, 34, 50, 4, 5
2017/3/28, 121, 27, 35, 50, 3, 4
2017/3/29, 65, 28, 41, 59, 3, 4
2017/3/30, 64, 27, 38, 60, 4, 4
2017/3/31, 65, 24, 38, 50, 4, 4
2020/1/1, , 15, 25, 26, 2, 3
2018/12/31, , 15, 23, 22, 1, 7
2017/9/7, , 5, 19, 13, 2, 4
2017/1/1, , 27, 23, 32, 2, 2
