Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
eight-ball tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball8.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball8.png,NA,No,560.0,140.0,51.0,Black,White,1x1,NA,Nook Shopping Catalog,,All Year,No,Active,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHNumberball8,136.0,3325.0,aGNGuPAvfzWYZyFXB
emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer3.png,Berry red,No,1960.0,490.0,51.0,Red,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLBlazer3,111.0,8111.0,2DXpovF8mqLzFsrEW
emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer0.png,Green,No,1960.0,490.0,51.0,Green,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLBlazer0,111.0,3269.0,McjR5xxmfs7XvcAzp
emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer1.png,Navy blue,No,1960.0,490.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLBlazer1,111.0,8109.0,gy9DWXDAexJYDrewK
emblem blazer,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBlazer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBlazer2.png,Beige,No,1960.0,490.0,51.0,Brown,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,formal,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLBlazer2,111.0,8110.0,TGS8o5dMpySdP32ZD
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery0.png,Red,No,960.0,240.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery0,746.0,5441.0,9DzqH7aMSv95fJKRi
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery3.png,Pink,No,960.0,240.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery3,746.0,8092.0,W5CLaXunDqKhGgf35
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery5.png,Beige,No,960.0,240.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery5,746.0,8094.0,JFwe4zXwigsMto5jB
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery4.png,Green,No,960.0,240.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery4,746.0,8093.0,2Chdb8nsWRDZ7CkMT
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery2.png,Blue,No,960.0,240.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery2,746.0,8091.0,2K72KeAGyAKbedWiT
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery6.png,Navy blue,No,960.0,240.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery6,746.0,8095.0,6irGeSdqQsYeMi5vr
embroidered tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNEmbroidery1.png,Purple,No,960.0,240.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; comfy; vacation,7.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNEmbroidery1,746.0,8090.0,hYZdoywEYD2xwiy9f
energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids3.png,Pink,No,960.0,240.0,51.0,Pink,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLKids3,616.0,7638.0,npAHqkah6boHyWapW
energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids0.png,Yellow,No,960.0,240.0,51.0,Yellow,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLKids0,616.0,5262.0,b73ao3rF3oavR8z4N
energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids1.png,Light blue,No,960.0,240.0,51.0,Light blue,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLKids1,616.0,7636.0,E6ALXxWpkw9utQtdC
energetic sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLKids2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLKids2.png,Purple,No,960.0,240.0,51.0,Purple,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLKids2,616.0,7637.0,FS6rPfKWZk6erLJ9S
explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer2.png,Beige,No,1120.0,280.0,51.0,Gray,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHExplorer2,107.0,9432.0,m2Jz8dTEe675cwCFg
explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer1.png,Avocado,No,1120.0,280.0,51.0,Green,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHExplorer1,107.0,9431.0,38yGvATTz5s8nD6fk
explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer3.png,Blue,No,1120.0,280.0,51.0,Blue,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHExplorer3,107.0,9433.0,2FszT8afYqxji5xW3
explorer shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsHExplorer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsHExplorer0.png,Camel,No,1120.0,280.0,51.0,Beige,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,outdoorsy; work,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsHExplorer0,107.0,3264.0,mafpBag6Kcdxw3zpb
faux-hair sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair1.png,White,No,1200.0,300.0,51.0,White,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cool,comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLMohair1,350.0,7648.0,ov6EXHn8MFDMPWEbr
faux-hair sweater,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLMohair0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLMohair0.png,Red,No,1200.0,300.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Cool,comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLMohair0,350.0,4417.0,j9z6bwxTqZqSpEEbs
faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton4.png,Gray,No,1680.0,420.0,51.0,Gray,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMouton4,84.0,9225.0,xASWpNjz7nip6orFK
faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton3.png,Black,No,1680.0,420.0,51.0,Black,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMouton3,84.0,9224.0,TgjdjQK3v8FWQ2Jpq
faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton1.png,Pink,No,1680.0,420.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Elegant,everyday; outdoorsy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMouton1,84.0,9222.0,NhSEgskn7iX97xigX
faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton2.png,Green,No,1680.0,420.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMouton2,84.0,9223.0,qCcxbbyokkZbCStbz
faux-shearling coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLMouton0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLMouton0.png,Beige,No,1680.0,420.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; outdoorsy,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopCoatLMouton0,84.0,3222.0,WpjniGSpQzK38nX3q
fischerhemd,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFischerhemdBlue.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFischerhemdBlue.png,NA,No,1800.0,450.0,51.0,Blue,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,outdoorsy; vacation; work,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFischerhemdBlue,813.0,5658.0,tMByLq3jkhDNDB2vu
fish-print tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFish0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFish0.png,NA,No,NFS,160.0,501.0,Beige,Yellow,1x1,NA,Fishing Tourney,,All Year,No,Simple,everyday; comfy,1.0,Yes,Not for sale,1.0.0,1.0.0,TopsTexTopTshirtsHFish0,1152.0,8765.0,SebBDo7mypSMwQxhL
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing4.png,Black,No,1440.0,360.0,51.0,Black,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing4,83.0,8620.0,SsMk9hPcTALaaqCc2
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing0.png,Red,No,1440.0,360.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing0,83.0,3219.0,RC8hPfezpZdaGwkmy
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing5.png,Pink,No,1440.0,360.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing5,83.0,8621.0,YeFbuycQnEZPCoYqw
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing2.png,Orange,No,1440.0,360.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing2,83.0,8618.0,gc4p6ZxvEKhAoraHr
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing7.png,Avocado,No,1440.0,360.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing7,83.0,8623.0,hLEANyFRfjAxPzAMX
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing6.png,Green,No,1440.0,360.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing6,83.0,8622.0,FZ5eX8LMEnXquex8p
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing1.png,Blue,No,1440.0,360.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,7.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing1,83.0,8617.0,2HBbMgcvJHkp46WyQ
fishing vest,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFishing3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFishing3.png,Purple,No,1440.0,360.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,8.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFishing3,83.0,8619.0,HTpFLAmPhjZkBWEwZ
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness4.png,Black,No,800.0,200.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness4,250.0,8048.0,9mya7BZEbeBnmXrB9
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness6.png,Red,No,800.0,200.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness6,250.0,8050.0,ycywcxPLS4fxdaWrn
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness1.png,Pink,No,800.0,200.0,51.0,Pink,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness1,250.0,8045.0,zNFW9iSr8vzJzngWo
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness3.png,Orange,No,800.0,200.0,51.0,Orange,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness3,250.0,8047.0,cC2fXHXZt7jELsHC6
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness5.png,Yellow,No,800.0,200.0,51.0,Yellow,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness5,250.0,8049.0,rNcc6oPNg5F9rYxET
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness0.png,Mint,No,800.0,200.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,6.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness0,250.0,4205.0,pf3TqdjT25titHKTC
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness2.png,Light blue,No,800.0,200.0,51.0,Light blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; sporty,7.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness2,250.0,8046.0,EAQWmffPDBgLrwHKa
fitness tank,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNFitness7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNFitness7.png,Purple,No,800.0,200.0,51.0,Purple,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,outdoorsy; sporty,8.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsNFitness7,250.0,8051.0,AfSxXnD68W5NzygyT
five-ball tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHNumberball5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHNumberball5.png,NA,No,560.0,140.0,51.0,Orange,White,1x1,NA,Nook Shopping Catalog,,All Year,No,Active,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHNumberball5,133.0,3322.0,WsYW9gfDhPcPPerbk
flame tee,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHFire0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHFire0.png,NA,No,800.0,200.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopTshirtsHFire0,1047.0,9536.0,zk7LLkWEFDXBhA56g
flannel shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFlannel0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFlannel0.png,Red,No,1200.0,300.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFlannel0,85.0,3225.0,n8NYrB9rdjARN3JcB
flannel shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFlannel1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFlannel1.png,Green,No,1200.0,300.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFlannel1,85.0,8945.0,jRHjkvvvQWrYykHTr
flannel shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFlannel2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFlannel2.png,Blue,No,1200.0,300.0,51.0,Blue,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFlannel2,85.0,8946.0,usEu4RNDtAHWtXkpw
flannel shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFlannel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFlannel4.png,Purple,No,1200.0,300.0,51.0,Purple,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFlannel4,85.0,8948.0,PA9YxRzWDLRnwautw
flannel shirt,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLFlannel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLFlannel3.png,Beige,No,1200.0,300.0,51.0,Beige,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,5.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLFlannel3,85.0,8947.0,kRizWQBEk6BmJs6xD
flashy cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLPsychedelic0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLPsychedelic0.png,Red,No,1200.0,300.0,51.0,Red,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,everyday,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLPsychedelic0,823.0,5685.0,s7fDJcPmirS68nmuF
flashy cardigan,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLPsychedelic1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLPsychedelic1.png,Blue,No,1200.0,300.0,51.0,Blue,Colorful,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,everyday,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopOuterLPsychedelic1,823.0,7857.0,TBsGpCoXDJ9CxGpwE
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy0.png,White,No,1960.0,490.0,51.0,White,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,1.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLJacketgaudy0,108.0,3265.0,bsknG2icWD6qRsZQM
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy1.png,Black,No,1960.0,490.0,51.0,Black,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,2.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLJacketgaudy1,108.0,8104.0,WkyL8quGNgeG8mv2K
flashy jacket,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLJacketgaudy3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLJacketgaudy3.png,Berry red,No,1960.0,490.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,formal; party; theatrical,3.0,Yes,For sale,1.0.0,1.0.0,TopsTexTopYshirtsLJacketgaudy3,108.0,8106.0,JvpDnCmieBYpWQQqW
