Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt1.png,Pink,No,1040.0,260.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Elegant,everyday; vacation,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalCrossbelt1,523.0,10121.0,wmAKDzzYnjbLzxhJ3
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt0.png,Green,No,1040.0,260.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Elegant,everyday; vacation,4.0,No,For sale,1.0.0,1.0.0,ShoesSandalCrossbelt0,523.0,4725.0,S8PsLoFCGMqX3F6fZ
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt5.png,Purple,No,1040.0,260.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Elegant,everyday; vacation,5.0,No,For sale,1.0.0,1.0.0,ShoesSandalCrossbelt5,523.0,10125.0,PCPv5Mv6SGFnjg8ux
cross-belt sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt3.png,Brown,No,1040.0,260.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Elegant,everyday; vacation,6.0,No,For sale,1.0.0,1.0.0,ShoesSandalCrossbelt3,523.0,10123.0,eNkiMc8xbma2Ymdzx
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute2.png,Pink,No,1260.0,315.0,51.0,Pink,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Cute,everyday; fairy tale,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute2,878.0,10267.0,9tQTbbf9bPTKu7qWz
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute3.png,Yellow,No,1260.0,315.0,51.0,Yellow,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute3,878.0,10268.0,Egxvg95EdXYikxzfF
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute1.png,Green,No,1260.0,315.0,51.0,Green,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Cute,everyday; fairy tale,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute1,878.0,10266.0,QyYoExD4R6xgzhzw3
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute0.png,Light blue,No,1260.0,315.0,51.0,Light blue,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Cute,everyday; fairy tale,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute0,878.0,5803.0,WdawbJs9jXzQsuFhx
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute5.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute5.png,Blue,No,1260.0,315.0,51.0,Blue,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute5,878.0,10270.0,f2oLT3HRXWPPEmpTu
cute sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute4.png,Purple,No,1260.0,315.0,51.0,Purple,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Cute,everyday; fairy tale,6.0,No,For sale,1.0.0,1.0.0,ShoesHighcutCute4,878.0,10269.0,w8pFobgTR68viQLPy
DAL slippers,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassSlippers0.png,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassSlippers0.png,NA,No,NFS,1010.0,251.0,Blue,Blue,1x1,NA,Dodo Airlines,Received in mail from DAL after 30 flights,All Year,No,Simple,comfy; vacation,1.0,No,Not for sale,1.0.0,1.0.0,AccessoryGlassSlippers0,1184.0,12130.0,gg8YSYsr2xNKYS9rd
earth-egg shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEggground0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEggground0.png,NA,Yes,NFS,800.0,351.0,Red,Yellow,1x1,NA,Crafting,,All Year,No,Active,fairy tale; party; theatrical,1.0,No,Not for sale,1.1.0,1.1.0a,ShoesLowcutEggground0,1211.0,12455.0,PXnPHB4ZkaMwv3Y7s
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery1.png,White,No,2100.0,525.0,23.0,White,Pink,1x1,NA,Kicks,,All Year,No,Elegant,everyday; formal,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutEmbroidery1,1098.0,11987.0,rzZXksuyaHbm4SMM9
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery2.png,Black,No,2100.0,525.0,23.0,Black,Pink,1x1,NA,Kicks,,All Year,No,Elegant,everyday; formal,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutEmbroidery2,1098.0,11988.0,2JD3QbctqaQhPpBAb
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery0.png,Red,No,2100.0,525.0,23.0,Red,Pink,1x1,NA,Kicks,,All Year,No,Elegant,everyday; formal,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutEmbroidery0,1098.0,9847.0,GpHkK4Gy7yLYxbtcL
embroidered shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery3.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery3.png,Blue,No,2100.0,525.0,23.0,Light blue,Pink,1x1,NA,Kicks,,All Year,No,Elegant,everyday; formal,4.0,No,For sale,1.0.0,1.0.0,ShoesLowcutEmbroidery3,1098.0,11989.0,SuLAcSivQvdYEXHJB
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots2.png,Ruby red,No,1450.0,362.0,51.0,Red,Beige,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Elegant,everyday; fairy tale; formal; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutFurboots2,767.0,11683.0,jdCjhSTkbKzX85LN2
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots0.png,Olive,No,1450.0,362.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; fairy tale; formal; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutFurboots0,767.0,5476.0,5FBywrCNgwAiqhXa7
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots3.png,Navy blue,No,1450.0,362.0,51.0,Blue,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Elegant,everyday; fairy tale; formal; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutFurboots3,767.0,11684.0,Dzxt6pdX2LJWacn3H
faux-fur ankle booties,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots1.png,Beige,No,1450.0,362.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Elegant,everyday; fairy tale; formal; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutFurboots1,767.0,11682.0,KAt8hHZ3mDftYYiYt
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton4.png,Gray,No,1600.0,400.0,51.0,Gray,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Cute,everyday; outdoorsy,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutMouton4,520.0,11550.0,GG7HfiPFNJvLwh5XC
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton3.png,Black,No,1600.0,400.0,51.0,Black,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,everyday; outdoorsy,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutMouton3,520.0,11549.0,YksdBvaJ3k6ouj243
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton1.png,Pink,No,1600.0,400.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Cute,everyday; outdoorsy,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutMouton1,520.0,11547.0,pbeHtooPfjRSuwhmY
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton2.png,Green,No,1600.0,400.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,Yes,Cute,everyday; outdoorsy,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutMouton2,520.0,11548.0,gyP9Azdy4b7iaCGoH
faux-shearling boots,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton0.png,Beige,No,1600.0,400.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,everyday; outdoorsy,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutMouton0,520.0,4721.0,z8A8CEX4Zoxos8ECz
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede7.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede7.png,Berry red,No,1080.0,270.0,51.0,Red,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede7,1003.0,10080.0,PcsAkqLHgZo2yhwSH
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede4.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede4.png,Pink,No,1080.0,270.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede4,1003.0,10077.0,oqSaR83bRDZiLnibc
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede3.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede3.png,Orange,No,1080.0,270.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede3,1003.0,10076.0,442jYo3kkgtjrfNJw
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede0.png,Green,No,1080.0,270.0,51.0,Green,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede0,1003.0,6893.0,8ci7eigwwimo5zHrm
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede5.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede5.png,Light blue,No,1080.0,270.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede5,1003.0,10078.0,2h5vwhQBfHf6Qmbzc
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede1.png,Navy blue,No,1080.0,270.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede1,1003.0,10074.0,gCcxqWq9CrrDemMzu
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede6.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede6.png,Purple,No,1080.0,270.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede6,1003.0,10079.0,3gXbkXjifTka79wk5
faux-suede sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSuede2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSuede2.png,Beige,No,1080.0,270.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,8.0,No,For sale,1.0.0,1.0.0,ShoesLowcutSuede2,1003.0,10075.0,h7v8F5izpTkwhCo9X
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder3.png,White,No,350.0,87.0,51.0,White,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,1.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder3,761.0,10735.0,43ihwwTdqsQFFdDra
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder7.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder7.png,Red,No,350.0,87.0,51.0,Red,Yellow,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,2.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder7,761.0,10739.0,e49sttYMp9iQhn5JA
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder6.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder6.png,Pink,No,350.0,87.0,51.0,Pink,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Active,outdoorsy; comfy; sporty; vacation,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder6,761.0,10738.0,KzSKyqg45TYFdmmq5
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder4.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder4.png,Orange,No,350.0,87.0,51.0,Orange,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,4.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder4,761.0,10736.0,A4KkCM8MYzSzgiLxm
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder2.png,Yellow,No,350.0,87.0,51.0,Yellow,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,5.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder2,761.0,10169.0,SKNg35jGs9MaLTD77
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder1.png,Green,No,350.0,87.0,51.0,Green,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,6.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder1,761.0,6922.0,wjnPzGx8aWE7G6gce
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder5.png,Light blue,No,350.0,87.0,51.0,Light blue,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,7.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder5,761.0,10737.0,YyhMNsS7x3fugPLzk
flip-flops,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeachborder0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeachborder0.png,Blue,No,350.0,87.0,51.0,Blue,Light blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Active,outdoorsy; comfy; sporty; vacation,8.0,No,For sale,1.0.0,1.0.0,ShoesSandalBeachborder0,761.0,5470.0,b2pTnAJLeY3nCC85w
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower6.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower6.png,White,No,1200.0,300.0,51.0,White,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,Yes,Cute,fairy tale; outdoorsy; vacation,1.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower6,766.0,10131.0,zEAdQCRGCGkGXo3zH
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower5.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower5.png,Black,No,1200.0,300.0,51.0,Black,Gray,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,2.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower5,766.0,10130.0,sZKDexuZQqMHvKNha
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower1.png,Pink,No,1200.0,300.0,51.0,Red,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower1,766.0,10126.0,CuM8H6yjAxM9hvKbB
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower0.png,Yellow,No,1200.0,300.0,51.0,Yellow,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,4.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower0,766.0,5475.0,iKjt4fpKTzWFNoWqv
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower2.png,Green,No,1200.0,300.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,5.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower2,766.0,10127.0,MvQdXTd5fpze9DrcN
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower4.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower4.png,Blue,No,1200.0,300.0,51.0,Blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,6.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower4,766.0,10129.0,iBZH8z7aReKctqLyG
flower sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalFlower3.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalFlower3.png,Purple,No,1200.0,300.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; outdoorsy; vacation,7.0,No,For sale,1.0.0,1.0.0,ShoesSandalFlower3,766.0,10128.0,vMQexjCj2Egq6S9Tm
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues2.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues2.png,White,No,2340.0,585.0,23.0,White,White,1x1,NA,Kicks,,All Year,No,Gorgeous,formal; work,1.0,No,For sale,1.0.0,1.0.0,ShoesLowcutBrogues2,924.0,11478.0,2mGMrrGvMowcBDYh7
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues1.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues1.png,Black,No,2340.0,585.0,23.0,Black,Black,1x1,NA,Kicks,,All Year,No,Gorgeous,formal; work,2.0,No,For sale,1.0.0,1.0.0,ShoesLowcutBrogues1,924.0,11477.0,eFrTYfFkrBdwoSecE
ghillie brogues,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBrogues0.png,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBrogues0.png,Brown,No,2340.0,585.0,23.0,Brown,Brown,1x1,NA,Kicks,,All Year,No,Gorgeous,formal; work,3.0,No,For sale,1.0.0,1.0.0,ShoesLowcutBrogues0,924.0,6042.0,85Ro38Bbgo5G7rSLw
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator1.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator1.png,Black,No,1800.0,450.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Elegant,everyday; fairy tale; comfy; vacation,1.0,No,For sale,1.0.0,1.0.0,ShoesSandalGladiator1,797.0,11251.0,sKQvzqzGvs2ykcSbz
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator2.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator2.png,Red,No,1800.0,450.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Elegant,everyday; fairy tale; comfy; vacation,2.0,No,For sale,1.0.0,1.0.0,ShoesSandalGladiator2,797.0,11252.0,S5PcJMFPpTfkdsrBv
gladiator sandals,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalGladiator0.png,https://acnhcdn.com/latest/FtrIcon/ShoesSandalGladiator0.png,Brown,No,1800.0,450.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,Yes,Elegant,everyday; fairy tale; comfy; vacation,3.0,No,For sale,1.0.0,1.0.0,ShoesSandalGladiator0,797.0,5620.0,b4X3xaeXEp9ChQQr5
gold-armor shoes,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeKnightGold.png,https://acnhcdn.com/latest/FtrIcon/ShoesKneeKnightGold.png,NA,Yes,NFS,40000.0,103.0,Yellow,Yellow,1x1,NA,Crafting,,All Year,No,Gorgeous,fairy tale; goth,1.0,No,Not for sale,1.0.0,1.0.0,ShoesKneeKnightGold,777.0,5524.0,HE5wbwjxnuqXWwuTq
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech1.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech1.png,Pink,No,1260.0,315.0,51.0,Pink,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cool,outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutHightech1,814.0,10252.0,PtSjcthWToYvF8son
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech0.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech0.png,Orange,No,1260.0,315.0,51.0,Orange,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,ShoesHighcutHightech0,814.0,5659.0,vjJoBSPAnnmMtGJui
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech2.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech2.png,Green,No,1260.0,315.0,51.0,Green,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,ShoesHighcutHightech2,814.0,10253.0,ZuFY68yoJCdmrLuWr
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech3.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech3.png,Light blue,No,1260.0,315.0,51.0,Light blue,Purple,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cool,outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,ShoesHighcutHightech3,814.0,10254.0,xasZPBabpo9zFAYMR
hi-tech sneakers,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutHightech4.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutHightech4.png,Blue,No,1260.0,315.0,51.0,Blue,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Cool,outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,ShoesHighcutHightech4,814.0,10255.0,QdudohpJ9dc3hANJF
high-tops,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutSneaker7.png,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutSneaker7.png,White,No,1080.0,270.0,51.0,White,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,Yes,Simple,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,ShoesHighcutSneaker7,938.0,10045.0,49789htHCpZsBFEYb
